game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,translator,oscorer,gwrbi
CHN199604210,SFN,CHN,CHI11,1996/04/21,0,2:20,day,false,monte901,bellw901,hallt901,crawj901,pitches,55,rtol,15,dry,none,sunny,196,28065,ferno001,tracs001,beckr001,,,
CHN199604220,COL,CHN,CHI11,1996/04/22,0,7:05,night,false,demud901,herna901,relic901,quicj901,pitches,45,fromlf,16,dry,none,night,158,21227,freem001,navaj001,leskc001,,,
CHN199604230,COL,CHN,CHI11,1996/04/23,0,1:21,day,false,herna901,relic901,quicj901,demud901,pitches,42,fromcf,10,dry,none,sunny,194,14325,rekab001,castf001,leskc001,,,
CHN199604300,SLN,CHN,CHI11,1996/04/30,0,7:07,night,false,tatat901,davig901,rapue901,hohnb901,pitches,53,torf,9,wet,none,night,198,20771,wendt001,ecked001,,,,
CHN199605010,SLN,CHN,CHI11,1996/05/01,0,1:20,day,false,davig901,rapue901,hohnb901,tatat901,pitches,57,tolf,21,dry,none,sunny,167,25668,tracs001,benea001,,,,
CHN199605030,NYN,CHN,CHI11,1996/05/03,0,2:22,day,false,bonig901,vanol901,pullf901,davib902,pitches,52,fromcf,8,dry,none,cloudy,133,19822,navaj001,wilsp001,,,,
CHN199605040,NYN,CHN,CHI11,1996/05/04,0,5:04,night,false,vanol901,pullf901,davib902,bonig901,pitches,50,fromcf,15,dry,none,sunny,155,30041,joneb003,castf001,henrd002,,,
CHN199605050,NYN,CHN,CHI11,1996/05/05,0,1:20,day,false,pullf901,davib902,bonig901,vanol901,pitches,52,rtol,20,wet,none,cloudy,162,25949,wendt001,dipoj001,,,,
CHN199605130,HOU,CHN,CHI11,1996/05/13,0,7:05,night,false,kellj901,rungp901,westj901,drecb901,pitches,50,tocf,12,dry,none,night,143,22610,tracs001,reyns001,,,,
CHN199605140,HOU,CHN,CHI11,1996/05/14,0,1:22,day,false,rungp901,westj901,drecb901,kellj901,pitches,57,rtol,15,dry,none,night,155,17562,kiled001,navaj001,jonet003,,,
CHN199605150,HOU,CHN,CHI11,1996/05/15,0,1:20,day,false,westj901,drecb901,kellj901,rungp901,pitches,60,rtol,10,dry,none,overcast,147,16093,walld002,castf001,jonet003,,,
CHN199605160,HOU,CHN,CHI11,1996/05/16,0,1:20,day,false,drecb901,kellj901,rungp901,westj901,pitches,55,rtol,13,dry,none,overcast,159,15902,telea001,drabd001,,,,
CHN199605170,FLO,CHN,CHI11,1996/05/17,0,2:22,day,false,wintm901,gormb901,marsr901,wendh901,pitches,78,rtol,8,wet,none,sunny,155,32528,bullj001,leita001,wendt001,,,
CHN199605180,FLO,CHN,CHI11,1996/05/18,0,1:20,day,false,gormb901,marsr901,wendh901,wintm901,pitches,85,ltor,14,dry,none,sunny,157,38003,burkj001,tracs001,nen-r001,,,
CHN199605190,FLO,CHN,CHI11,1996/05/19,0,1:22,day,false,marsr901,wendh901,wintm901,gormb901,pitches,84,tocf,27,dry,none,sunny,223,30420,mantm001,wendt001,nen-r001,,,
CHN199605270,ATL,CHN,CHI11,1996/05/27,0,3:05,day,false,vanol901,laynj901,rungp901,westj901,pitches,50,fromrf,18,soaked,drizzle,overcast,156,33070,glavt001,telea001,,,,
CHN199605290,ATL,CHN,CHI11,1996/05/29,0,1:23,day,false,laynj901,rungp901,westj901,vanol901,pitches,52,fromcf,25,wet,none,sunny,137,30601,smolj001,tracs001,,,,
CHN199606030,PHI,CHN,CHI11,1996/06/03,0,7:05,night,false,ripps901,hirsm901,froeb901,willc901,pitches,66,ltor,15,dry,none,night,166,26320,pattb001,ryank001,,,,
CHN199606040,PHI,CHN,CHI11,1996/06/04,0,1:53,day,false,hirsm901,froeb901,willc901,ripps901,pitches,55,fromrf,5,damp,none,cloudy,167,15431,willm005,bullj001,,,,
CHN199606050,PHI,CHN,CHI11,1996/06/05,0,1:20,day,false,froeb901,willc901,ripps901,hirsm901,pitches,69,tolf,9,dry,none,sunny,137,18189,adamt001,borlt001,wendt001,,,
CHN199606070,MON,CHN,CHI11,1996/06/07,0,2:52,day,false,willc901,ripps901,hirsm901,froeb901,pitches,54,fromrf,5,wet,none,overcast,174,23860,fassj001,castf001,,,,
CHN199606080,MON,CHN,CHI11,1996/06/08,0,7:04,night,false,ripps901,hirsm901,froeb901,willc901,pitches,53,tolf,13,wet,none,night,172,37373,telea001,martp001,wendt001,,,
CHN199606090,MON,CHN,CHI11,1996/06/09,0,1:25,day,false,hirsm901,froeb901,willc901,ripps901,pitches,52,fromcf,12,wet,none,overcast,149,30785,tracs001,ruetk001,wendt001,,,
CHN199606130,SDN,CHN,CHI11,1996/06/13,0,7:05,night,false,davib902,poncl901,bonig901,pullf901,pitches,86,ltor,12,dry,none,night,241,28953,joned001,blaiw001,,,,
CHN199606140,SDN,CHN,CHI11,1996/06/14,0,2:23,day,false,poncl901,bonig901,pullf901,davib902,pitches,67,fromcf,18,dry,none,sunny,146,30877,tracs001,tewkb001,,,,
CHN199606150,SDN,CHN,CHI11,1996/06/15,0,3:08,day,false,bonig901,pullf901,davib902,poncl901,pitches,0,unknown,-1,dry,none,sunny,147,39465,worrt002,navaj001,hofft001,,,
CHN199606160,SDN,CHN,CHI11,1996/06/16,0,1:22,day,false,pullf901,davib902,poncl901,bonig901,pitches,66,fromrf,12,dry,none,overcast,153,33376,castf001,valef001,bullj001,,,
CHN199606181,LAN,CHN,CHI11,1996/06/18,1,12:36,day,false,vanol901,gormb901,wendh901,marsr901,pitches,68,tocf,13,dry,none,cloudy,181,0,martr002,telea001,worrt001,"""""",,
CHN199606182,LAN,CHN,CHI11,1996/06/18,2,4:10,day,false,gormb901,wendh901,marsr901,vanol901,pitches,68,torf,9,dry,none,sunny,143,23362,campm001,valdi001,,"""""",,
CHN199606190,LAN,CHN,CHI11,1996/06/19,0,1:20,day,false,wendh901,marsr901,vanol901,gormb901,pitches,64,fromrf,12,dry,none,cloudy,299,28477,parkc002,adamt001,worrt001,,,
CHN199607040,CIN,CHN,CHI11,1996/07/04,0,1:22,day,false,ripps901,hirsm901,willc901,froeb901,pitches,68,fromrf,5,dry,none,sunny,165,38047,portm001,bullj001,branj001,,,
CHN199607050,CIN,CHN,CHI11,1996/07/05,0,2:23,day,false,hirsm901,willc901,froeb901,ripps901,pitches,80,rtol,11,dry,none,sunny,140,40743,burbd001,tracs001,branj001,,,
CHN199607060,CIN,CHN,CHI11,1996/07/06,0,7:06,night,false,willc901,froeb901,ripps901,hirsm901,pitches,81,rtol,6,dry,none,night,183,38690,pattb001,carrh001,,"""""",,
CHN199607070,CIN,CHN,CHI11,1996/07/07,0,1:25,day,false,froeb901,ripps901,hirsm901,willc901,pitches,81,fromlf,12,dry,none,sunny,256,36352,sturt001,ruffj001,,,,
CHN199607110,SLN,CHN,CHI11,1996/07/11,0,7:05,night,false,laynj901,rungp901,westj901,kellj901,pitches,75,rtol,15,dry,none,night,135,38802,navaj001,osbod001,,"""""",,
CHN199607120,SLN,CHN,CHI11,1996/07/12,0,2:20,day,false,rungp901,westj901,kellj901,laynj901,pitches,80,ltor,7,dry,none,cloudy,154,38918,benea001,tracs001,,"""""",,
CHN199607130,SLN,CHN,CHI11,1996/07/13,0,12:10,day,false,westj901,kellj901,laynj901,rungp901,pitches,78,rtol,8,dry,none,sunny,189,39254,stott001,bullj001,ecked001,"""""",,
CHN199607140,SLN,CHN,CHI11,1996/07/14,0,1:23,day,false,kellj901,laynj901,rungp901,westj901,pitches,86,tocf,3,dry,none,cloudy,200,38638,benea002,adamt001,ecked001,"""""",,
CHN199607150,PIT,CHN,CHI11,1996/07/15,0,7:05,night,false,danlk901,grege901,davib902,bonig901,pitches,78,torf,12,wet,none,night,163,32119,castf001,miced001,,"""""",,
CHN199607160,PIT,CHN,CHI11,1996/07/16,0,1:23,day,false,grege901,davib902,bonig901,danlk901,pitches,86,ltor,20,dry,none,sunny,160,26502,neagd001,navaj001,,,,
CHN199607300,SFN,CHN,CHI11,1996/07/30,0,7:06,night,false,darlg901,nauep901,relic901,demud901,pitches,69,fromcf,8,dry,none,night,166,37424,castf001,vanlb001,adamt001,,,
CHN199607310,SFN,CHN,CHI11,1996/07/31,0,1:22,day,false,nauep901,relic901,demud901,darlg901,pitches,75,torf,12,dry,none,cloudy,156,28988,tracs001,watsa001,wendt001,,,
CHN199608010,COL,CHN,CHI11,1996/08/01,0,1:22,day,false,bellw901,hallt901,monte901,poncl901,pitches,71,fromrf,8,dry,none,cloudy,172,25564,navaj001,thomm002,pattb001,,,
CHN199608020,COL,CHN,CHI11,1996/08/02,0,3:05,day,false,hallt901,monte901,poncl901,bellw901,pitches,78,fromcf,13,dry,none,sunny,173,34186,ritzk001,telea001,,"""""",,
CHN199608030,COL,CHN,CHI11,1996/08/03,0,3:05,day,false,monte901,poncl901,bellw901,hallt901,pitches,78,fromrf,16,dry,none,sunny,172,40460,wrigj001,bullj001,,"""""",,
CHN199608040,COL,CHN,CHI11,1996/08/04,0,1:15,day,false,poncl901,bellw901,hallt901,monte901,pitches,76,fromrf,15,dry,none,sunny,185,38738,reyna001,castf001,,"""""",,
CHN199608050,NYN,CHN,CHI11,1996/08/05,0,7:09,night,false,wendh901,gormb901,wintm901,potts901,pitches,84,tolf,18,dry,none,night,166,36766,tracs001,wilsp001,,"""""",,
CHN199608060,NYN,CHN,CHI11,1996/08/06,0,1:21,day,false,gormb901,wintm901,potts901,wendh901,pitches,89,tocf,12,dry,none,sunny,140,24558,navaj001,clarm002,pattb001,,,
CHN199608070,NYN,CHN,CHI11,1996/08/07,0,1:20,day,false,wintm901,potts901,wendh901,gormb901,pitches,90,tocf,16,dry,none,sunny,190,27086,dipoj001,adamt001,,"""""",,
CHN199608160,HOU,CHN,CHI11,1996/08/16,0,2:21,day,false,rapue901,davig901,hohnb901,tatat901,none,70,fromcf,12,dry,none,sunny,190,37139,hampm001,castf001,,"""""",,
CHN199608170,HOU,CHN,CHI11,1996/08/17,0,1:05,day,false,davig901,hohnb901,tatat901,rapue901,pitches,75,fromlf,15,dry,none,sunny,179,39775,tracs001,kiled001,,"""""",,
CHN199608180,HOU,CHN,CHI11,1996/08/18,0,1:22,day,false,hohnb901,tatat901,rapue901,davig901,none,77,torf,10,dry,none,cloudy,210,37210,navaj001,brocd001,wendt001,"""""",,
CHN199608190,FLO,CHN,CHI11,1996/08/19,0,7:05,night,false,gormb901,wintm901,wendh901,riekr901,pitches,85,tolf,9,dry,none,night,184,32302,browk001,telea001,nen-r001,"""""",,
CHN199608200,FLO,CHN,CHI11,1996/08/20,0,1:22,day,false,wintm901,wendh901,riekr901,gormb901,none,80,tocf,15,dry,none,cloudy,149,22119,fostk001,huttm001,,"""""",,
CHN199608210,FLO,CHN,CHI11,1996/08/21,0,1:28,day,false,wendh901,riekr901,gormb901,wintm901,pitches,84,rtol,10,dry,none,overcast,157,27699,castf001,rappp001,,"""""",,
CHN199608301,ATL,CHN,CHI11,1996/08/30,1,12:07,day,false,drecb901,hirsm901,froeb901,ripps901,pitches,79,fromcf,14,dry,none,sunny,132,0,fostk001,glavt001,pattb001,,,
CHN199608302,ATL,CHN,CHI11,1996/08/30,2,2:54,day,false,hirsm901,froeb901,ripps901,drecb901,pitches,76,fromrf,16,dry,none,sunny,203,31548,boroj001,bottk001,wohlm001,,,
CHN199608310,ATL,CHN,CHI11,1996/08/31,0,12:05,day,false,froeb901,ripps901,drecb901,hirsm901,pitches,78,fromrf,12,dry,none,sunny,174,38691,castf001,neagd001,adamt001,,,
CHN199609010,ATL,CHN,CHI11,1996/09/01,0,1:20,day,false,ripps901,drecb901,hirsm901,froeb901,pitches,80,rtol,15,dry,none,sunny,185,40192,campm001,boroj001,,"""""",,
CHN199609090,MON,CHN,CHI11,1996/09/09,0,7:06,night,false,grege901,bonig901,davib902,pullf901,pitches,74,fromcf,9,dry,none,night,151,24452,fostk001,panij001,,,,
CHN199609100,MON,CHN,CHI11,1996/09/10,0,7:07,night,false,bonig901,davib902,pullf901,grege901,pitches,76,rtol,5,dry,none,night,197,26700,bottk001,daalo001,,"""""",,
CHN199609110,MON,CHN,CHI11,1996/09/11,0,2:17,day,false,davib902,pullf901,grege901,bonig901,pitches,74,tocf,5,damp,rain,overcast,151,30729,urbiu001,adamt001,rojam001,,,
CHN199609130,PHI,CHN,CHI11,1996/09/13,0,2:21,day,false,wendh901,gormb901,wintm901,marsr901,none,62,ltor,5,dry,none,sunny,154,23048,tracs001,huntr002,wendt001,"""""",,
CHN199609140,PHI,CHN,CHI11,1996/09/14,0,3:16,day,false,gormb901,gibbb901,marsr901,wintm901,pitches,57,ltor,12,dry,none,overcast,169,36290,mimbm001,navaj001,ryank001,,,
CHN199609150,PHI,CHN,CHI11,1996/09/15,0,7:06,night,false,gibbb901,marsr901,wintm901,gormb901,none,63,tolf,5,dry,none,sunny,158,24697,schic002,fostk001,,"""""",,
CHN199609271,PIT,CHN,CHI11,1996/09/27,1,12:09,day,false,relic901,quicj901,demud901,darlg901,pitches,58,torf,14,dry,none,overcast,195,0,plesd001,wendt001,,"""""",,
CHN199609272,PIT,CHN,CHI11,1996/09/27,2,3:52,day,false,quicj901,demud901,darlg901,relic901,pitches,58,tocf,20,dry,none,overcast,203,18757,adamt001,boevj001,,"""""",,
CHN199609280,PIT,CHN,CHI11,1996/09/28,0,3:07,day,false,demud901,darlg901,relic901,quicj901,pitches,60,ltor,15,dry,none,cloudy,234,29729,plesd001,wendt001,,"""""",,
CHN199609290,PIT,CHN,CHI11,1996/09/29,0,1:23,day,false,darlg901,relic901,quicj901,demud901,pitches,65,torf,10,dry,none,cloudy,152,26873,loaie001,navaj001,,,,
PIT199604080,PHI,PIT,PIT07,1996/04/08,0,7:10,night,false,wintm901,vanol901,wendh901,marsr901,pitches,41,tocf,7,dry,snow,night,184,41416,ferns001,neagd001,,,,
PIT199604100,PHI,PIT,PIT07,1996/04/10,0,3:05,day,false,vanol901,wendh901,marsr901,wintm901,pitches,49,tocf,14,dry,none,cloudy,165,7075,gracm002,chrij002,bottr001,,,
PIT199604110,MON,PIT,PIT07,1996/04/11,0,3:05,day,false,froeb901,ripps901,willc901,hirsm901,pitches,63,rtol,20,dry,none,sunny,230,8084,rojam001,cordf001,vered001,,,
PIT199604120,MON,PIT,PIT07,1996/04/12,0,7:06,night,false,ripps901,willc901,hirsm901,froeb901,pitches,83,tolf,15,dry,none,night,174,13087,ruetk001,darwd001,,,,
PIT199604130,MON,PIT,PIT07,1996/04/13,0,1:36,day,false,willc901,hirsm901,froeb901,ripps901,pitches,75,fromrf,20,dry,none,overcast,162,13834,wagnp001,fassj001,,,,
PIT199604140,MON,PIT,PIT07,1996/04/14,0,1:36,day,false,hirsm901,froeb901,ripps901,willc901,pitches,46,tolf,8,dry,none,cloudy,155,12797,neagd001,martp001,,,,
PIT199604240,FLO,PIT,PIT07,1996/04/24,0,7:06,night,false,tatat901,riekr901,rapue901,hohnb901,pitches,55,tolf,20,dry,none,night,160,9812,neagd001,rappp001,,,,
PIT199604250,FLO,PIT,PIT07,1996/04/25,0,3:04,day,false,riekr901,rapue901,hohnb901,tatat901,pitches,74,fromrf,21,dry,none,overcast,168,8315,leita001,hopej001,nen-r001,,,
PIT199604260,NYN,PIT,PIT07,1996/04/26,0,7:13,night,false,bellw901,hallt901,crawj901,monte901,pitches,50,tolf,20,damp,rain,night,153,13185,chrij002,isrij001,,,,
PIT199604270,NYN,PIT,PIT07,1996/04/27,0,7:07,night,false,hallt901,crawj901,monte901,bellw901,pitches,51,tolf,14,dry,none,night,181,16698,mlicd001,miced001,franj001,,,
PIT199604280,NYN,PIT,PIT07,1996/04/28,0,1:36,day,false,crawj901,monte901,bellw901,hallt901,pitches,68,torf,5,dry,none,overcast,157,27706,joneb003,wagnp001,franj001,,,
PIT199605030,LAN,PIT,PIT07,1996/05/03,0,7:05,night,false,rapue901,hohnb901,tatat901,davig901,pitches,75,tolf,6,dry,none,night,186,18268,parkc002,darwd001,,,,
PIT199605040,LAN,PIT,PIT07,1996/05/04,0,7:06,night,false,hohnb901,tatat901,davig901,rapue901,pitches,69,tolf,4,damp,drizzle,night,168,20321,wagnp001,candt001,,,,
PIT199605050,LAN,PIT,PIT07,1996/05/05,0,1:35,day,false,tatat901,davig901,rapue901,hohnb901,pitches,66,torf,5,dry,none,sunny,150,19206,neagd001,valdi001,plesd001,,,
PIT199605060,LAN,PIT,PIT07,1996/05/06,0,4:04,day,false,davib902,bonig901,gibbb901,pullf901,pitches,65,torf,10,dry,none,cloudy,170,9415,nomoh001,hopej001,radis001,,,
PIT199605081,SDN,PIT,PIT07,1996/05/08,1,5:04,night,false,bonig901,poncl901,pullf901,davib902,pitches,67,fromrf,14,wet,showers,overcast,129,0,tewkb001,may-d002,hofft001,,,
PIT199605082,SDN,PIT,PIT07,1996/05/08,2,8:19,night,false,poncl901,pullf901,davib902,bonig901,pitches,57,torf,14,wet,showers,night,172,8508,chrij002,sands002,cordf001,,,
PIT199605090,SDN,PIT,PIT07,1996/05/09,0,7:06,night,false,pullf901,davib902,bonig901,vanol901,pitches,82,fromrf,5,dry,none,night,158,10863,ashba002,wagnp001,,,,
PIT199605100,SFN,PIT,PIT07,1996/05/10,0,7:05,night,false,herna901,westj901,(none),kellj901,pitches,87,fromrf,15,wet,showers,night,178,17611,delur001,cordf001,beckr001,,,
PIT199605110,SFN,PIT,PIT07,1996/05/11,0,7:04,night,false,westj901,kellj901,drecb901,herna901,pitches,49,fromrf,14,damp,drizzle,night,199,16591,vanlb001,hopej001,,,,
PIT199605120,SFN,PIT,PIT07,1996/05/12,0,1:34,day,false,drecb901,kellj901,herna901,westj901,pitches,51,tolf,14,dry,none,overcast,154,17132,watsa001,smitz001,,,,
PIT199605240,ATL,PIT,PIT07,1996/05/24,0,7:07,night,false,marsr901,wintm901,riekr901,gormb901,pitches,63,tolf,10,dry,none,night,184,20238,smolj001,darwd001,wohlm001,"""""",,
PIT199605250,ATL,PIT,PIT07,1996/05/25,0,7:04,night,false,wintm901,riekr901,gormb901,marsr901,pitches,64,torf,8,dry,none,night,140,29273,neagd001,avers001,,,,
PIT199605260,ATL,PIT,PIT07,1996/05/26,0,1:35,day,false,riekr901,gormb901,marsr901,wintm901,pitches,62,fromlf,8,dry,none,overcast,267,33085,wadet001,miced001,bielm001,,,
PIT199605270,HOU,PIT,PIT07,1996/05/27,0,1:04,day,false,marsr901,potts901,wintm901,wendh901,pitches,57,fromlf,20,damp,drizzle,overcast,140,8906,kiled001,smitz001,,,,
PIT199605280,HOU,PIT,PIT07,1996/05/28,0,7:06,night,false,potts901,wintm901,wendh901,marsr901,pitches,60,torf,5,damp,none,night,159,7182,miced001,swing001,cordf001,"""""",,
PIT199605290,HOU,PIT,PIT07,1996/05/29,0,7:06,night,false,wintm901,wendh901,marsr901,potts901,pitches,64,torf,6,dry,none,night,176,11679,morma001,darwd001,jonet003,,,
