game_id,visteam,hometeam,site,date,number,gametype,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
CLE202306230,MIL,CLE,CLE08,2023/06/23,0,regular,7:10PM,night,9,2,true,merzd901,littw901,barkl901,addir901,(none),(none),2023/06/25 09:02:35,unknown,pitches,maveb701,68,fromrf,5,unknown,none,cloudy,142,30056,milew001,biebs001,
CLE202306240,MIL,CLE,CLE08,2023/06/24,0,regular,4:10PM,day,9,2,true,littw901,barkl901,addir901,merzd901,(none),(none),2023/09/01 09:06:38,unknown,pitches,scotd701,74,fromcf,3,unknown,none,cloudy,160,32349,bibet001,peraf001,clase001
CLE202306250,MIL,CLE,CLE08,2023/06/25,0,regular,1:40PM,day,9,2,true,barkl901,addir901,merzd901,littw901,(none),(none),2023/06/28 09:03:52,unknown,pitches,scotd701,86,tocf,10,unknown,none,sunny,181,24701,willd004,stept002,pegue001
CLE202307030,ATL,CLE,CLE08,2023/07/03,0,regular,7:10PM,night,9,2,true,onorb901,hobep901,jimee902,cejan901,(none),(none),2023/07/29 12:23:04,unknown,pitches,maveb701,78,fromcf,2,unknown,none,sunny,146,38106,eldeb001,willg004,igler001
CLE202307040,ATL,CLE,CLE08,2023/07/04,0,regular,7:10PM,night,9,2,true,hobep901,jimee902,cejan901,onorb901,(none),(none),2023/09/21 08:43:17,unknown,pitches,brosc701,82,ltor,6,unknown,none,sunny,182,24808,deloe001,igler001,
CLE202307050,ATL,CLE,CLE08,2023/07/05,0,regular,7:10PM,night,9,2,true,jimee902,cejan901,onorb901,hobep901,(none),(none),2023/07/17 09:03:29,unknown,pitches,brosc701,84,fromrf,1,unknown,none,sunny,176,23862,tonkm001,quanc001,
CLE202307060,KCA,CLE,CLE08,2023/07/06,0,regular,7:10PM,night,9,2,true,carlm901,millb903,thomd901,bakej902,(none),(none),2023/07/16 09:04:08,unknown,pitches,brosc701,77,ltor,3,unknown,none,overcast,170,17464,morge001,garra001,
CLE202307070,KCA,CLE,CLE08,2023/07/07,0,regular,7:10PM,night,9,2,true,millb903,thomd901,roser901,bakej902,(none),(none),2023/07/10 07:14:29,unknown,pitches,maveb701,75,fromrf,2,unknown,none,sunny,111,29990,civaa001,lyncd001,clase001
CLE202307080,KCA,CLE,CLE08,2023/07/08,0,regular,4:10PM,day,9,2,true,thomd901,roser901,bakej902,millb903,(none),(none),2023/07/23 20:30:19,unknown,pitches,maveb701,72,ltor,8,unknown,none,cloudy,174,30864,willg004,singb001,
CLE202307090,KCA,CLE,CLE08,2023/07/09,0,regular,1:40PM,day,9,2,true,roser901,bakej902,millb903,thomd901,(none),(none),2023/07/18 09:03:28,unknown,pitches,brosc701,73,ltor,12,unknown,none,cloudy,144,25911,yarbr001,biebs001,barls001
CLE202307210,PHI,CLE,CLE08,2023/07/21,0,regular,7:10PM,night,9,2,true,hanat901,morag901,becka901,iassd901,(none),(none),2023/07/24 09:26:48,unknown,pitches,maveb701,75,torf,1,unknown,none,sunny,174,38260,stept002,suarr001,clase001
CLE202307220,PHI,CLE,CLE08,2023/07/22,0,regular,7:10PM,night,9,2,true,morag901,becka901,iassd901,hanat901,(none),(none),2023/10/03 06:10:27,unknown,pitches,maveb701,78,fromrf,1,unknown,none,sunny,135,37937,bibet001,wheez001,clase001
CLE202307230,PHI,CLE,CLE08,2023/07/23,0,regular,1:40PM,day,9,2,true,becka901,iassd901,hanat901,morag901,(none),(none),2023/08/07 12:40:19,unknown,pitches,scotd701,82,torf,5,unknown,none,cloudy,190,31806,kimbc001,herrt002,marty001
CLE202307240,KCA,CLE,CLE08,2023/07/24,0,regular,7:10PM,night,9,2,true,onorb901,jimee902,hobep901,cejan901,(none),(none),2023/08/27 09:03:05,unknown,pitches,brosc701,79,ltor,5,unknown,none,sunny,139,19630,yarbr001,allel003,barls001
CLE202307250,KCA,CLE,CLE08,2023/07/25,0,regular,7:10PM,night,9,2,true,jimee902,hobep901,cejan901,onorb901,(none),(none),2023/07/29 12:23:06,unknown,pitches,brosc701,80,unknown,0,unknown,none,overcast,119,22177,civaa001,greiz001,
CLE202307260,KCA,CLE,CLE08,2023/07/26,0,regular,1:10PM,day,9,2,true,hobep901,cejan901,onorb901,jimee902,(none),(none),2023/08/01 12:13:57,unknown,pitches,scotd701,86,fromcf,6,unknown,none,sunny,187,26699,sandn001,marsa001,
CLE202308040,CHA,CLE,CLE08,2023/08/04,0,regular,7:10PM,night,9,2,true,drecb901,wegnm901,sches901,moorm901,(none),(none),2023/09/21 09:08:20,unknown,pitches,maveb701,78,fromlf,3,unknown,none,sunny,144,37056,allel003,clevm001,clase001
CLE202308050,CHA,CLE,CLE08,2023/08/05,0,regular,7:10PM,night,9,2,true,wegnm901,sches901,moorm901,drecb901,(none),(none),2023/08/12 12:30:46,unknown,pitches,maveb701,77,fromrf,6,unknown,none,cloudy,179,35823,kopem001,syndn001,
CLE202308060,CHA,CLE,CLE08,2023/08/06,0,regular,12:05PM,day,9,2,true,sches901,moorm901,drecb901,wegnm901,(none),(none),2023/08/25 09:03:59,unknown,pitches,scotd701,81,rtol,3,unknown,none,cloudy,158,27305,peras001,clase001,lambj003
CLE202308070,TOR,CLE,CLE08,2023/08/07,0,regular,7:10PM,night,9,2,true,fairc901,ramoc901,lentn901,rehaj901,(none),(none),2023/10/06 09:13:07,unknown,pitches,maveb701,70,fromlf,9,unknown,none,cloudy,148,18198,swane001,deloe001,hickj002
CLE202308080,TOR,CLE,CLE08,2023/08/08,0,regular,7:10PM,night,9,2,true,ramoc901,lentn901,rehaj901,fairc901,(none),(none),2023/09/01 09:06:40,unknown,pitches,maveb701,78,ltor,12,unknown,none,sunny,134,19467,bibet001,kikuy001,clase001
CLE202308090,TOR,CLE,CLE08,2023/08/09,0,regular,7:10PM,night,9,2,true,lentn901,rehaj901,fairc901,ramoc901,(none),(none),2023/08/24 10:02:43,unknown,pitches,scotd701,80,ltor,4,unknown,none,cloudy,146,21227,gausk001,allel003,hickj002
CLE202308100,TOR,CLE,CLE08,2023/08/10,0,regular,1:10PM,day,9,2,true,rehaj901,fairc901,ramoc901,lentn901,(none),(none),2023/08/12 12:30:49,unknown,pitches,scotd701,75,fromlf,9,unknown,none,sunny,180,23905,syndn001,manoa001,clase001
CLE202308181,DET,CLE,CLE08,2023/08/18,1,regular,4:10PM,night,9,2,true,nelsj901,bacoj901,buckc901,may-b901,(none),(none),2023/08/24 10:02:48,unknown,pitches,maveb701,72,ltor,19,unknown,none,cloudy,150,0,skubt001,willg004,folej001
CLE202308182,DET,CLE,CLE08,2023/08/18,2,regular,7:30PM,night,9,2,true,segac901,buckc901,may-b901,bacoj901,(none),(none),2023/08/24 10:02:48,unknown,pitches,maveb701,71,ltor,13,unknown,none,cloudy,164,31556,deloe001,cisnj001,clase001
CLE202308190,DET,CLE,CLE08,2023/08/19,0,regular,7:10PM,night,9,2,true,buckc901,may-b901,nelsj901,segac901,(none),(none),2023/09/10 09:03:15,unknown,pitches,maveb701,74,fromrf,1,unknown,none,sunny,168,32641,mannm001,bibet001,folej001
CLE202308200,DET,CLE,CLE08,2023/08/20,0,regular,1:40PM,day,9,2,true,may-b901,nelsj901,segac901,buckc901,(none),(none),2023/08/27 09:03:08,unknown,pitches,scotd701,83,ltor,8,unknown,none,sunny,137,26824,rodre004,allel003,langa001
CLE202308220,LAN,CLE,CLE08,2023/08/22,0,regular,7:10PM,night,9,2,true,wegnm901,moorm901,drecb901,sches901,(none),(none),2023/08/31 09:04:15,unknown,pitches,brosc701,72,rtol,17,unknown,none,sunny,150,22173,hents001,millb005,
CLE202308230,LAN,CLE,CLE08,2023/08/23,0,regular,12:10PM,day,9,2,true,moorm901,drecb901,sches901,wegnm901,(none),(none),2023/08/26 09:03:42,unknown,pitches,maveb701,72,tocf,5,unknown,none,overcast,176,0,varlg001,currx001,
CLE202308240,LAN,CLE,CLE08,2023/08/24,0,regular,4:20PM,day,9,2,true,drecb901,sches901,wegnm901,willl901,(none),(none),2023/09/13 09:03:05,unknown,pitches,scotd701,78,torf,7,unknown,none,cloudy,165,23533,yarbr001,willg004,
CLE202309010,TBA,CLE,CLE08,2023/09/01,0,regular,7:10PM,night,9,2,true,segac901,buckc901,may-b901,nelsj901,(none),(none),2023/09/12 09:02:54,unknown,pitches,brosc701,73,fromrf,15,unknown,none,sunny,137,25685,morge001,glast001,clase001
CLE202309020,TBA,CLE,CLE08,2023/09/02,0,regular,6:10PM,night,9,2,true,buckc901,may-b901,nelsj901,segac901,(none),(none),2023/09/22 09:02:17,unknown,pitches,scotd701,79,unknown,0,unknown,none,cloudy,198,27788,hents001,devec001,
CLE202309030,TBA,CLE,CLE08,2023/09/03,0,regular,4:10PM,day,9,2,true,may-b901,nelsj901,segac901,buckc901,(none),(none),2023/09/24 09:03:58,unknown,pitches,maveb701,84,torf,1,unknown,none,cloudy,191,25556,pochc001,stept002,fairp001
CLE202309040,MIN,CLE,CLE08,2023/09/04,0,regular,6:10PM,night,9,2,true,fairc901,lentn901,clemp901,valej901,(none),(none),2023/09/14 09:03:11,unknown,pitches,brosc701,84,ltor,1,unknown,none,cloudy,176,17359,lopep002,gioll001,
CLE202309050,MIN,CLE,CLE08,2023/09/05,0,regular,6:10PM,night,9,2,true,lentn901,clemp901,valej901,fairc901,(none),(none),2023/09/22 09:02:19,unknown,pitches,maveb701,86,fromcf,3,unknown,none,sunny,184,20224,jax-g001,stept002,
CLE202309060,MIN,CLE,CLE08,2023/09/06,0,regular,1:10PM,day,9,2,true,clemp901,valej901,fairc901,lentn901,(none),(none),2023/09/12 09:02:57,unknown,pitches,maveb701,87,tocf,12,unknown,none,cloudy,148,16148,willg004,ryanj002,clase001
CLE202309150,TEX,CLE,CLE08,2023/09/15,0,regular,7:10PM,night,9,2,true,barrl901,drakr901,ortir901,bacoj901,(none),(none),2023/10/05 05:53:05,unknown,pitches,maveb701,67,fromrf,6,unknown,none,sunny,166,21043,gioll001,grayj003,
CLE202309160,TEX,CLE,CLE08,2023/09/16,0,regular,6:10PM,night,9,2,true,drakr901,ortir901,bacoj901,barrl901,(none),(none),2023/10/03 06:10:32,unknown,pitches,scotd701,69,fromrf,6,unknown,none,cloudy,157,25263,loper003,smitw002,clase001
CLE202309170,TEX,CLE,CLE08,2023/09/17,0,regular,1:40PM,day,9,2,true,ortir901,bacoj901,barrl901,drakr901,(none),(none),2023/10/03 06:10:34,unknown,pitches,scotd701,71,fromrf,2,unknown,none,sunny,146,19361,willg004,bradc003,
CLE202309210,BAL,CLE,CLE08,2023/09/21,0,regular,7:15PM,night,9,2,true,hanat901,cejan901,onorb901,segac901,(none),(none),2023/09/24 09:04:00,unknown,pitches,maveb701,73,fromrf,15,unknown,none,sunny,191,25226,stept002,perec004,clase001
CLE202309220,BAL,CLE,CLE08,2023/09/22,0,regular,7:10PM,night,9,2,true,cejan901,onorb901,segac901,hanat901,(none),(none),2023/10/03 06:10:36,unknown,pitches,brosc701,72,tolf,9,unknown,none,sunny,206,22567,clase001,canoy001,
CLE202309230,BAL,CLE,CLE08,2023/09/23,0,regular,6:10PM,night,9,2,true,onorb901,segac901,hanat901,cejan901,(none),(none),2023/10/06 09:13:09,unknown,pitches,scotd701,70,fromcf,19,unknown,none,sunny,143,28271,meanj001,quanc001,perec004
CLE202309240,BAL,CLE,CLE08,2023/09/24,0,regular,1:40PM,day,9,2,true,segac901,hanat901,cejan901,onorb901,(none),(none),2023/10/05 09:13:37,unknown,pitches,scotd701,68,rtol,6,unknown,none,overcast,165,20287,gibsk002,mcket001,
CLE202309260,CIN,CLE,CLE08,2023/09/26,0,regular,6:10PM,night,9,2,true,muchm901,barbs901,wolfj901,porta901,(none),(none),2023/10/03 06:10:39,unknown,pitches,brosc701,68,rtol,6,unknown,none,cloudy,191,29189,molls001,karij001,
CLE202309270,CIN,CLE,CLE08,2023/09/27,0,regular,6:10PM,night,9,2,true,barbs901,wolfj901,porta901,muchm901,(none),(none),2023/10/05 09:13:38,unknown,pitches,scotd701,71,fromrf,1,unknown,none,cloudy,147,28915,biebs001,abboa001,clase001
SEA202303300,CLE,SEA,SEA03,2023/03/30,0,regular,7:10PM,night,9,2,true,carlm901,bakej902,gibsh902,millb903,(none),(none),2023/08/16 09:03:31,unknown,pitches,padud701,54,tolf,11,unknown,none,cloudy,134,45268,sewap001,karij001,munoa002
SEA202303310,CLE,SEA,SEA03,2023/03/31,0,regular,7:10PM,night,9,2,true,bakej902,gibsh902,millb903,carlm901,(none),(none),2023/05/20 17:38:44,unknown,pitches,radoe701,45,unknown,0,unknown,none,dome,185,31516,sandn001,ray-r002,
SEA202304010,CLE,SEA,SEA03,2023/04/01,0,regular,6:40PM,night,9,2,true,gibsh902,millb903,carlm901,bakej902,(none),(none),2023/07/23 20:30:18,unknown,pitches,padud701,47,tocf,11,unknown,none,cloudy,124,44250,civaa001,gilbl002,clase001
SEA202304020,CLE,SEA,SEA03,2023/04/02,0,regular,1:10PM,day,9,2,true,millb903,carlm901,bakej902,gibsh902,(none),(none),2023/07/28 12:23:54,unknown,pitches,radoe701,44,tocf,4,unknown,none,cloudy,177,34045,deloe001,murfp001,stept002
SEA202304030,ANA,SEA,SEA03,2023/04/03,0,regular,6:40PM,night,9,2,true,ramoc901,onorb901,hobep901,cejan901,(none),(none),2023/05/20 17:38:48,unknown,pitches,padud701,45,ltor,2,unknown,none,cloudy,169,18877,teper001,kirbg001,
SEA202304040,ANA,SEA,SEA03,2023/04/04,0,regular,6:40PM,night,9,2,true,onorb901,hobep901,cejan901,ramoc901,(none),(none),2023/05/20 17:38:49,unknown,pitches,radoe701,50,torf,2,unknown,none,cloudy,151,19255,castl003,suarj001,
SEA202304050,ANA,SEA,SEA03,2023/04/05,0,regular,1:10PM,day,9,2,true,hobep901,cejan901,ramoc901,onorb901,(none),(none),2023/05/20 17:38:50,unknown,pitches,radoe701,48,tolf,2,unknown,none,cloudy,175,25648,ohtas001,flexc001,quijj001
SEA202304140,COL,SEA,SEA03,2023/04/14,0,regular,7:10PM,night,9,2,true,mahrn901,hamaa901,ballb901,laynj901,(none),(none),2023/05/20 17:39:00,unknown,pitches,peted701,56,unknown,0,unknown,none,sunny,154,32698,brasm001,gomba001,sewap001
SEA202304150,COL,SEA,SEA03,2023/04/15,0,regular,6:40PM,night,9,2,true,hamaa901,ballb901,laynj901,mahrn901,(none),(none),2023/10/03 06:10:19,unknown,pitches,peted701,51,unknown,0,unknown,none,dome,169,27549,kirbg001,feltr001,
SEA202304160,COL,SEA,SEA03,2023/04/16,0,regular,1:10PM,day,9,2,true,ballb901,laynj901,mahrn901,hamaa901,(none),(none),2023/07/04 09:04:42,unknown,pitches,peted701,48,unknown,0,unknown,none,dome,139,23585,castl003,lamed001,sewap001
SEA202304170,MIL,SEA,SEA03,2023/04/17,0,regular,6:40PM,night,9,2,true,porta901,wolfj901,muchm901,tomln901,(none),(none),2023/10/03 06:10:20,unknown,pitches,radoe701,48,tolf,9,unknown,none,cloudy,163,14276,burnc002,flexc001,
SEA202304180,MIL,SEA,SEA03,2023/04/18,0,regular,6:40PM,night,9,2,true,wolfj901,muchm901,tomln901,porta901,(none),(none),2023/05/20 17:39:05,unknown,pitches,padud701,46,unknown,0,unknown,none,dome,187,18206,wilsb003,topaj001,
SEA202304190,MIL,SEA,SEA03,2023/04/19,0,regular,1:10PM,day,9,2,true,muchm901,tomln901,porta901,wolfj901,(none),(none),2023/05/20 17:39:06,unknown,pitches,radoe701,48,unknown,0,unknown,none,dome,140,17461,lauee001,brasm001,bushm001
SEA202304210,SLN,SEA,SEA03,2023/04/21,0,regular,7:10PM,night,9,2,true,vondc901,morag901,iassd901,becka901,(none),(none),2023/05/20 17:39:08,unknown,pitches,radoe701,52,unknown,1,unknown,none,cloudy,133,29633,kirbg001,matzs001,sewap001
SEA202304220,SLN,SEA,SEA03,2023/04/22,0,regular,6:40PM,night,9,2,true,morag901,iassd901,becka901,vondc901,(none),(none),2023/07/13 09:01:16,unknown,pitches,padud701,59,fromlf,6,unknown,none,cloudy,149,38732,brasm001,thomz002,sewap001
SEA202304230,SLN,SEA,SEA03,2023/04/23,0,regular,1:10PM,day,9,2,true,iassd901,becka901,vondc901,morag901,(none),(none),2023/05/24 09:02:43,unknown,pitches,padud701,54,tolf,15,unknown,none,cloudy,167,36249,flahj002,flexc001,
SEA202305050,HOU,SEA,SEA03,2023/05/05,0,regular,7:10PM,night,9,2,true,lives901,belld901,cuzzp901,rippm901,(none),(none),2023/06/10 09:05:41,unknown,pitches,radoe701,51,unknown,0,unknown,none,dome,143,32944,abreb002,brasm001,presr001
SEA202305060,HOU,SEA,SEA03,2023/05/06,0,regular,6:40PM,night,9,2,true,belld901,cuzzp901,rippm901,lives901,(none),(none),2023/05/20 17:39:25,unknown,pitches,padud701,58,tocf,4,unknown,none,cloudy,155,40328,sauct001,montr004,
SEA202305070,HOU,SEA,SEA03,2023/05/07,0,regular,1:10PM,day,9,2,true,cuzzp901,rippm901,lives901,belld901,(none),(none),2023/05/20 17:39:27,unknown,pitches,radoe701,51,unknown,0,unknown,none,cloudy,162,42277,millb004,bielb001,topaj001
SEA202305080,TEX,SEA,SEA03,2023/05/08,0,regular,6:40PM,night,9,2,true,drakr901,millb901,whitc901,riggj901,(none),(none),2023/05/20 17:39:28,unknown,pitches,radoe701,61,tolf,4,unknown,none,cloudy,136,15282,grayj003,gilbl002,smitw002
SEA202305090,TEX,SEA,SEA03,2023/05/09,0,regular,6:40PM,night,9,2,true,millb901,whitc901,riggj901,drakr901,(none),(none),2023/05/20 17:39:29,unknown,pitches,padud701,61,torf,2,unknown,none,sunny,140,17638,kirbg001,heana001,
SEA202305100,TEX,SEA,SEA03,2023/05/10,0,regular,12:40PM,day,9,2,true,whitc901,riggj901,drakr901,millb901,(none),(none),2023/07/12 09:02:25,unknown,pitches,radoe701,56,ltor,3,unknown,none,sunny,153,22480,dunnd001,castl003,smitw002
SEA202305220,OAK,SEA,SEA03,2023/05/22,0,regular,6:40PM,night,9,2,true,kulpr901,torrc901,viscj901,blasc901,(none),(none),2023/06/16 09:05:20,unknown,pitches,padud701,61,tolf,6,unknown,none,cloudy,164,15418,castl003,mullk001,
SEA202305230,OAK,SEA,SEA03,2023/05/23,0,regular,6:40PM,night,9,2,true,torrc901,viscj901,blasc901,kulpr901,(none),(none),2023/06/10 09:05:44,unknown,pitches,radoe701,62,tolf,2,unknown,none,cloudy,139,15646,gonzm005,medil002,sewap001
SEA202305240,OAK,SEA,SEA03,2023/05/24,0,regular,6:40PM,night,9,2,true,viscj901,blasc901,kulpr901,torrc901,(none),(none),2023/06/19 09:03:45,unknown,pitches,padud701,67,ltor,9,unknown,none,sunny,159,14899,millb004,waldk003,
SEA202305250,OAK,SEA,SEA03,2023/05/25,0,regular,6:40PM,night,9,2,true,blasc901,kulpr901,torrc901,viscj901,(none),(none),2023/07/15 09:03:00,unknown,pitches,peted701,76,torf,2,unknown,none,sunny,120,19268,gilbl002,lover001,sewap001
SEA202305260,PIT,SEA,SEA03,2023/05/26,0,regular,7:10PM,night,9,2,true,tumpj901,blakr901,hudsm901,wendh902,(none),(none),2023/10/03 06:10:24,unknown,pitches,peted701,77,torf,5,unknown,none,sunny,157,32209,kellm003,kirbg001,
SEA202305270,PIT,SEA,SEA03,2023/05/27,0,regular,1:10PM,day,9,2,true,blakr901,hudsm901,wendh902,tumpj901,(none),(none),2023/06/19 09:03:46,unknown,pitches,peted701,60,tolf,2,unknown,none,cloudy,152,44624,castl003,velav001,
SEA202305280,PIT,SEA,SEA03,2023/05/28,0,regular,1:10PM,day,9,2,true,hudsm901,wendh902,tumpj901,blakr901,(none),(none),2023/06/10 09:05:45,unknown,pitches,peted701,56,torf,6,unknown,none,cloudy,174,38219,sauct001,stepr002,
SEA202305290,NYA,SEA,SEA03,2023/05/29,0,regular,6:40PM,night,9,2,true,may-b901,walsb901,buckc901,segac901,(none),(none),2023/06/10 09:05:46,unknown,pitches,radoe701,68,fromlf,4,unknown,none,sunny,170,34154,germd001,millb004,
SEA202305300,NYA,SEA,SEA03,2023/05/30,0,regular,6:40PM,night,9,2,true,walsb901,buckc901,segac901,may-b901,(none),(none),2023/06/11 09:08:34,unknown,pitches,padud701,60,ltor,7,unknown,none,sunny,174,26846,cortn001,gilbl002,
SEA202305310,NYA,SEA,SEA03,2023/05/31,0,regular,6:40PM,night,9,2,true,buckc901,segac901,may-b901,walsb901,(none),(none),2023/06/13 09:05:22,unknown,pitches,radoe701,60,fromlf,8,unknown,none,cloudy,152,24596,topaj001,marir001,
SEA202306120,MIA,SEA,SEA03,2023/06/12,0,regular,6:40PM,night,9,2,true,wolfj901,muchm901,barbs901,jimee901,(none),(none),2023/06/14 09:07:01,unknown,pitches,padud701,76,torf,3,unknown,none,sunny,134,23463,millb004,luzaj001,
SEA202306130,MIA,SEA,SEA03,2023/06/13,0,regular,6:40PM,night,9,2,true,muchm901,barbs901,jimee901,wolfj901,(none),(none),2023/07/12 09:02:27,unknown,pitches,radoe701,64,fromcf,2,unknown,none,cloudy,167,19510,kirbg001,cabre003,
SEA202306140,MIA,SEA,SEA03,2023/06/14,0,regular,6:40PM,night,9,2,true,barbs901,jimee901,wolfj901,muchm901,(none),(none),2023/06/28 08:59:40,unknown,pitches,padud701,63,unknown,0,unknown,none,cloudy,164,20498,peree004,castl003,
SEA202306160,CHA,SEA,SEA03,2023/06/16,0,regular,7:10PM,night,9,2,true,gonzm901,wolcq901,macka901,johna901,(none),(none),2023/06/18 09:05:16,unknown,pitches,padud701,58,unknown,2,unknown,none,dome,172,36061,brasm001,bankt001,sewap001
SEA202306170,CHA,SEA,SEA03,2023/06/17,0,regular,1:10PM,day,9,2,true,wolcq901,macka901,johna901,gonzm901,(none),(none),2023/07/01 09:04:58,unknown,pitches,padud701,53,tocf,4,unknown,none,dome,218,45188,bumma001,sauct001,schoj002
SEA202306180,CHA,SEA,SEA03,2023/06/18,0,regular,1:10PM,day,9,2,true,macka901,johna901,gonzm901,wolcq901,(none),(none),2023/07/01 09:04:59,unknown,pitches,radoe701,58,unknown,0,unknown,none,dome,141,44772,millb004,lynnl001,
SEA202306260,WAS,SEA,SEA03,2023/06/26,0,regular,6:40PM,night,9,2,true,carlm901,millb903,thomd901,gibsh902,(none),(none),2023/06/28 09:03:53,unknown,pitches,radoe701,73,unknown,0,unknown,none,sunny,162,23329,castl003,abboc001,sewap001
SEA202306270,WAS,SEA,SEA03,2023/06/27,0,regular,6:40PM,night,9,2,true,millb903,thomd901,gibsh902,carlm901,(none),(none),2023/07/04 09:04:45,unknown,pitches,padud701,73,fromcf,5,unknown,none,cloudy,208,22671,weemj001,gottt001,
SEA202306280,WAS,SEA,SEA03,2023/06/28,0,regular,1:10PM,day,9,2,true,thomd901,gibsh902,carlm901,millb903,(none),(none),2023/07/01 09:05:04,unknown,pitches,peted701,72,unknown,0,unknown,none,sunny,145,26437,corbp001,gilbl002,harvh001
SEA202306300,TBA,SEA,SEA03,2023/06/30,0,regular,7:10PM,night,9,2,true,bakej902,guccc901,mosce901,tomln901,(none),(none),2023/07/16 09:04:03,unknown,pitches,peted701,75,ltor,4,unknown,none,sunny,190,37063,kellk004,munoa002,
SEA202307010,TBA,SEA,SEA03,2023/07/01,0,regular,4:15PM,day,9,2,true,guccc901,mosce901,tomln901,bakej902,(none),(none),2023/08/24 10:02:35,unknown,pitches,peted701,76,tocf,2,unknown,none,sunny,159,35546,kirbg001,glast001,sewap001
SEA202307020,TBA,SEA,SEA03,2023/07/02,0,regular,1:10PM,day,9,2,true,mosce901,tomln901,bakej902,guccc901,(none),(none),2023/07/29 12:23:03,unknown,pitches,radoe701,71,fromlf,4,unknown,none,sunny,162,36541,munoa002,adamj002,sewap001
SEA202307140,DET,SEA,SEA03,2023/07/14,0,regular,7:10PM,night,9,2,true,hudsm901,wendh902,macka901,tumpj901,(none),(none),2023/07/23 20:30:20,unknown,pitches,radoe701,80,ltor,5,unknown,none,sunny,164,39014,rodre004,castl003,langa001
SEA202307150,DET,SEA,SEA03,2023/07/15,0,regular,6:40PM,night,9,2,true,wendh902,macka901,tumpj901,hudsm901,(none),(none),2023/10/03 06:10:26,unknown,pitches,padud701,84,ltor,1,unknown,none,sunny,142,38683,lorem002,kirbg001,
