game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype,umplf,umprf
CIN195108191,"""version 7RS(19) of 07/07/92""",SLN,CIN,1951/08/19,CIN07,1,1:30PM,day,false,balll901,barla901,(none),donaa901,"""536""","""DWV""","""DWV""",2015/03/03 9:22AM,park,none,85,torf,-1,dry,none,sunny,151,0,chamc102,raffk101,,,,,,
CIN195108192,"""version 7RS(19) of 07/07/92""",SLN,CIN,1951/08/19,CIN07,2,0:00PM,day,false,barla901,donaa901,(none),balll901,"""291""","""Comly""","""Comly""",2010/09/21 11:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,18636,braza101,fox-h101,,,,,,
CIN195109070,"""version 7RS(19) of 07/07/92""",CHN,CIN,1951/09/07,CIN07,0,7:59PM,night,false,stewb901,conlj102,(none),dascf901,"""536""","""DWV""","""DWV""",2015/03/03 2:26PM,park,none,67,fromlf,-1,dry,none,night,248,2526,byerb103,leond103,,,,,,
CIN195109080,"""version 7RS(19) of 07/07/92""",CHN,CIN,1951/09/08,CIN07,0,1:59PM,day,false,conlj102,dascf901,(none),stewb901,"""536""","""DWV""","""DWV""",2015/03/03 3:05PM,park,none,75,fromrf,-1,dry,none,sunny,155,1943,fox-h101,minnp101,,,,,,
CIN195109091,"""version 7RS(19) of 07/07/92""",CHN,CIN,1951/09/09,CIN07,1,1:28PM,day,false,dascf901,stewb901,(none),conlj102,"""536""","""DWV""","""DWV""",2015/03/04 9:15AM,park,none,82,unknown,-1,dry,none,sunny,115,0,kellb103,blace102,,,,,,
CIN195109092,"""version 7RS(19) of 07/07/92""",CHN,CIN,1951/09/09,CIN07,2,3:52PM,day,false,stewb901,conlj102,(none),dascf901,"""536""","""DWV""","""DWV""",2015/03/04 9:32AM,park,none,89,tolf,-1,dry,none,sunny,131,7144,wehmh101,lownt101,,,,,,
CIN195109110,"""version 7RS(19) of 07/07/92""",BRO,CIN,1951/09/11,CIN07,0,0:00PM,night,false,warnl101,goetl901,jordl901,donaa901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/28 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,10259,labic101,fox-h101,,,,,,
CIN195109120,"""version 7RS(19) of 07/07/92""",BRO,CIN,1951/09/12,CIN07,0,0:00PM,night,false,goetl901,jordl901,donaa901,warnl101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/28 8:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,8067,blace102,erskc101,wehmh101,,,,,
CIN195109140,"""version 7RS(19) of 07/07/92""",PHI,CIN,1951/09/14,CIN07,0,8:02PM,night,false,jordl901,warnl101,(none),goetl901,"""536""","""DWV""","""DWV""",2015/03/04 3:40PM,park,none,73,unknown,-1,dry,none,night,141,3588,churb101,ramsw101,,,,,,
CIN195109150,"""version 7RS(19) of 07/07/92""",PHI,CIN,1951/09/15,CIN07,0,2:02PM,day,false,warnl101,goetl901,(none),jordl901,"""536""","""DWV""","""DWV""",2015/03/05 9:29AM,park,none,82,torf,-1,dry,none,sunny,148,1795,jordn101,wehmh101,rober102,,,,,
CIN195109161,"""version 7RS(19) of 07/07/92""",BSN,CIN,1951/09/16,CIN07,1,0:00PM,day,false,gormt101,barla901,(none),balll901,"""206""","""D Lamoureaux""","""D Lamouraeux""",2003/09/30 6:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,spahw101,perkh101,,,,,,
CIN195109162,"""version 7RS(19) of 07/07/92""",BSN,CIN,1951/09/16,CIN07,2,0:00PM,day,false,barla901,balll901,(none),gormt101,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/30 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,6881,raffk101,surkm101,,,,,,
CIN195109180,"""version 7RS(19) of 07/07/92""",NY1,CIN,1951/09/18,CIN07,0,0:00PM,night,false,dascf901,stewb901,conlj102,donaa901,"""Kremenko""",,"""Alan Boodman""",1995/10/11 8:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,5448,kosld101,ramsw101,speng102,,,,,
CIN195109200,"""version 7RS(19) of 07/07/92""",NY1,CIN,1951/09/20,CIN07,0,0:00PM,day,false,stewb901,conlj102,donaa901,dascf901,"""Kremenko""",,"""Alan Boodman""",1995/10/11 8:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,2194,raffk101,hearj102,blace102,,,,,
CIN195109220,"""version 7RS(19) of 07/07/92""",PIT,CIN,1951/09/22,CIN07,0,2:02PM,day,false,robbs901,pineb101,(none),boggd901,"""536""","""DWV""","""DWV""",2015/03/05 9:49AM,park,none,75,tocf,-1,wet,showers,cloudy,147,1093,wehmh101,frieb102,,,,,,
CIN195109231,"""version 7RS(19) of 07/07/92""",PIT,CIN,1951/09/23,CIN07,1,1:30PM,day,false,pineb101,boggd901,(none),robbs901,"""536""","""DWV""","""DWV""",2015/03/05 10:23AM,park,none,70,fromlf,-1,dry,none,sunny,136,0,dickm101,blace102,,,,,,
CIN195109232,"""version 7RS(19) of 07/07/92""",PIT,CIN,1951/09/23,CIN07,2,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""291""","""Comly""","""Comly""",2010/09/22 5:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,6152,fox-h101,pollh101,,,,,,
CIN195109250,"""version 7RS(19) of 07/07/92""",SLN,CIN,1951/09/25,CIN07,0,7:59PM,night,false,robbs901,pineb101,(none),boggd901,"""536""","""DWV""","""DWV""",2015/03/05 10:53AM,park,none,65,fromrf,-1,dry,none,night,160,3042,raffk101,braza101,,,,,,
CLE195104200,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/04/20,CLE07,0,0:00PM,day,false,hurle901,nappl901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 5:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,48316,fellb101,stard102,,,,,,
CLE195104210,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/04/21,CLE07,0,0:00PM,day,false,nappl901,passa901,(none),berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 8:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8560,garvn102,lemob101,,,,,,
CLE195104221,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/04/22,CLE07,1,0:00PM,day,false,passa901,berrc103,hurle901,nappl901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,0,wynne101,kennb103,,,,,,
CLE195104222,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/04/22,CLE07,2,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 8:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,13932,garcm101,sleal101,,,,,,
CLE195104240,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/04/24,CLE07,0,0:00PM,day,false,hurle901,nappl901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 9:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,5162,fellb101,cainb101,,,,,,
CLE195105010,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/05/01,CLE07,0,0:00PM,night,false,soarh901,mcgob901,mckib901,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 6:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,53462,fellb101,wighb101,,,,,,
CLE195105020,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/05/02,CLE07,0,0:00PM,day,false,mcgob901,mckib901,honoj901,soarh901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,11388,lemob101,parnm101,brisl101,,,,,
CLE195105040,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/05/04,CLE07,0,0:00PM,night,false,mckib901,honoj901,soarh901,mcgob901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 9:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,12185,kella103,wynne101,hoopb101,,,,,
CLE195105050,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/05/05,CLE07,0,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 7:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,6884,garcm101,fowld101,,,,,,
CLE195105061,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/05/06,CLE07,1,0:00PM,day,false,grieb901,stevj901,duffj901,summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 4:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,morej102,brisl101,,,,,,
CLE195105062,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/05/06,CLE07,2,0:00PM,day,false,stevj901,duffj901,summb901,grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 4:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,25944,chakb101,rossb101,brisl101,,,,,
CLE195105070,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/05/07,CLE07,0,0:00PM,night,false,duffj901,summb901,grieb901,stevj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 4:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,3261,harrm101,vandj101,,,,,,
CLE195105090,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/05/09,CLE07,0,0:00PM,night,false,summb901,grieb901,stevj901,duffj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,36900,lopae101,lemob101,,,,,,
CLE195105250,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/05/25,CLE07,0,0:00PM,night,false,mckib901,honoj901,soarh901,mcgob901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/03 9:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,20412,pierb101,lemob101,,,,,,
CLE195105260,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/05/26,CLE07,0,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/03 9:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,8237,holck101,garcm101,,,,,,
CLE195105271,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/05/27,CLE07,1,0:00PM,day,false,soarh901,mcgob901,mckib901,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/03 9:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,dobsj101,wynne101,,,,,,
CLE195105272,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/05/27,CLE07,2,0:00PM,day,false,mcgob901,mckib901,honoj901,soarh901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/04 6:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,16181,judsh101,groms101,rotbm101,,,,,
CLE195105301,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/05/30,CLE07,1,0:00PM,day,false,summb901,grieb901,duffj901,stevj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 1:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,chakb101,troud101,,,,,,
CLE195105302,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/05/30,CLE07,2,0:00PM,day,false,grieb901,duffj901,stevj901,summb901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 2:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,28752,garcm101,newhh101,,,,,,
CLE195106010,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/06/01,CLE07,0,0:00PM,night,false,papaj901,hubbc901,nappl901,romme101,"""Senators""","""D Lamoureaux""","""D lamoureaux""",1999/10/10 3:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,13170,wynne101,morej102,,,,,,
CLE195106020,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/06/02,CLE07,0,0:00PM,day,false,hubbc901,nappl901,romme101,papaj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 3:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,7114,groms101,conss101,,,,,,
CLE195106031,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/06/03,CLE07,1,0:00PM,day,false,nappl901,romme101,papaj901,hubbc901,"""3,78""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",1999/10/10 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,0,fellb101,rascv101,,,,,,
CLE195106032,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/06/03,CLE07,2,0:00PM,day,false,romme101,papaj901,hubbc901,nappl901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 2:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,75163,lemob101,sheas101,,,,,,
CLE195106040,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/06/04,CLE07,0,0:00PM,night,false,papaj901,hubbc901,nappl901,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 5:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,20217,garcm101,lopae101,,,,,,
CLE195106050,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/06/05,CLE07,0,0:00PM,day,false,hubbc901,nappl901,romme101,papaj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,10846,reyna102,wynne101,,,,,,
CLE195106060,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/06/06,CLE07,0,0:00PM,night,false,mckib901,honoj901,soarh901,mcgob901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/11 6:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,10460,kella103,chakb101,,,,,,
CLE195106070,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/06/07,CLE07,0,0:00PM,night,false,honoj901,soarh901,mcgob901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/11 6:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,9019,brisl101,hoopb101,,,,,,
CLE195106080,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/06/08,CLE07,0,0:00PM,night,false,soarh901,mcgob901,mckib901,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/11 6:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,34880,fellb101,mcdem102,,,,,,
CLE195106090,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/06/09,CLE07,0,0:00PM,day,false,mcgob901,mckib901,honoj901,soarh901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/25 6:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,10412,lemob101,parnm101,,,,,,
CLE195106101,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/06/10,CLE07,1,0:00PM,day,false,mckib901,honoj901,soarh901,mcgob901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/25 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,0,wighb101,wynne101,mcdem102,,,,,
CLE195106102,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/06/10,CLE07,2,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/26 6:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,54956,scarr102,garcm101,,,,,,
CLE195106260,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/06/26,CLE07,0,0:00PM,night,false,berrc103,nappl901,hurle901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 11:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,191,10875,groms101,sleal101,,,,,,
CLE195106270,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/06/27,CLE07,0,0:00PM,night,false,nappl901,hurle901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,7452,garcm101,widma101,,,,,,
CLE195106290,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/06/29,CLE07,0,0:00PM,night,false,hurle901,passa901,berrc103,nappl901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 2:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,26501,lemob101,troud101,,,,,,
CLE195106300,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/06/30,CLE07,0,0:00PM,day,false,passa901,berrc103,nappl901,hurle901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 6:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,10050,wynne101,hutcf101,,,,,,
CLE195107011,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/07/01,CLE07,1,0:00PM,day,false,berrc103,nappl901,hurle901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,fellb101,cainb101,,,joneh701,,,
CLE195107012,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/07/01,CLE07,2,0:00PM,day,false,nappl901,hurle901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,42891,chakb101,grayt101,,,,,,
CLE195107120,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/07/12,CLE07,0,0:00PM,night,false,mcgob901,mckib901,hurle901,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 1:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,39195,reyna102,fellb101,,,joneh701,,,
CLE195107130,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/07/13,CLE07,0,0:00PM,night,false,mckib901,hurle901,honoj901,mcgob901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 3:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,45097,lemob101,sheas101,garcm101,,,,,
CLE195107140,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/07/14,CLE07,0,0:00PM,day,false,hurle901,honoj901,mcgob901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 4:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,30893,wynne101,lopae101,,,,,,
CLE195107151,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/07/15,CLE07,1,0:00PM,day,false,mcgob901,mckib901,(none),hurle901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,marrc101,chakb101,,,,,,
CLE195107152,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/07/15,CLE07,2,0:00PM,day,false,mckib901,hurle901,(none),mcgob901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,28945,garcm101,hudss101,,,,,,
CLE195107160,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/07/16,CLE07,0,0:00PM,day,false,hurle901,mcgob901,(none),mckib901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 5:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,5933,groms101,morej102,,,,,,
CLE195107170,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/07/17,CLE07,0,0:00PM,night,false,romme101,passa901,berrc103,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,38154,fellb101,parnm101,,,,,,
CLE195107180,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/07/18,CLE07,0,0:00PM,night,false,passa901,berrc103,honoj901,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,37542,kinde101,lemob101,,,,,,
CLE195107190,"""version 7RS(19) of 07/07/92""",BOS,CLE,1951/07/19,CLE07,0,0:00PM,day,false,berrc103,honoj901,romme101,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,10502,wynne101,taylh101,,,,,,
CLE195107200,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/07/20,CLE07,0,0:00PM,night,false,honoj901,passa901,stevj901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 4:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,16519,garcm101,zolds101,,,,,,
CLE195107210,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/07/21,CLE07,0,0:00PM,day,false,passa901,stevj901,berrc103,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 5:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,12700,fellb101,shanb102,,,,,,
CLE195107221,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/07/22,CLE07,1,0:00PM,day,false,stevj901,berrc103,honoj901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,lemob101,fowld101,,,,,,
CLE195107222,"""version 7RS(19) of 07/07/92""",PHA,CLE,1951/07/22,CLE07,2,0:00PM,day,false,berrc103,honoj901,passa901,stevj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 5:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,27261,groms101,kella103,,,,,,
CLE195108070,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/08/07,CLE07,0,0:00PM,night,false,hubbc901,papaj901,nappl901,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 9:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,14481,garcm101,mcdoj104,,,,,,
CLE195108080,"""version 7RS(19) of 07/07/92""",SLA,CLE,1951/08/08,CLE07,0,0:00PM,day,false,papaj901,nappl901,romme101,hubbc901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 9:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,14287,fellb101,byrnt101,,,,,,
CLE195108100,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/08/10,CLE07,0,0:00PM,night,false,nappl901,romme101,hubbc901,papaj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 9:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,44990,lemob101,holck101,,,,,,
CLE195108110,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/08/11,CLE07,0,0:00PM,night,false,romme101,hubbc901,papaj901,nappl901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 6:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,58040,wynne101,dobsj101,,,,,,
CLE195108120,"""version 7RS(19) of 07/07/92""",CHA,CLE,1951/08/12,CLE07,0,0:00PM,day,false,hubbc901,papaj901,nappl901,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 12:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,48537,garcm101,pierb101,,,,,,
CLE195108130,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/08/13,CLE07,0,0:00PM,night,false,romme101,hurle901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 12:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,46290,fellb101,stuam101,,,,,,
CLE195108140,"""version 7RS(19) of 07/07/92""",DET,CLE,1951/08/14,CLE07,0,0:00PM,day,false,hurle901,passa901,berrc103,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 12:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,15505,brisl101,boroh101,,,,,,
CLE195108200,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/08/20,CLE07,0,0:00PM,night,false,hubbc901,soarh901,(none),mckib901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 12:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,18227,garcm101,stard102,,,,,,
CLE195108210,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/08/21,CLE07,0,0:00PM,night,false,soarh901,mckib901,(none),hubbc901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 12:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,18552,fellb101,johnd102,,,,,,
CLE195108220,"""version 7RS(19) of 07/07/92""",WS1,CLE,1951/08/22,CLE07,0,0:00PM,day,false,mckib901,hubbc901,(none),soarh901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 12:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,9148,groms101,conss101,,,,,,
CLE195108230,"""version 7RS(19) of 07/07/92""",NYA,CLE,1951/08/23,CLE07,0,0:00PM,day,false,hubbc901,soarh901,mckib901,honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 6:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,36208,lemob101,rascv101,,,,,,
