game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype,umplf,umprf
SLF191507280,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/07/28,STL08,0,0:00PM,day,false,"""208,632""","""Wayne Townsend""","""Wayne Townsend""",2024/04/14 11:25AM,mullj901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,kaisg101,daved101,falkc101,,,,,
SLF191507311,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/07/31,STL08,1,0:00PM,day,false,"""102,208,609,633,635""","""Rob Wood""","""Rob Wood""",2024/04/25 5:49PM,westf901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,daved101,schua102,,,,,,
SLF191507312,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/07/31,STL08,2,0:00PM,day,false,"""102,208,609,633,635""","""Rob Wood""","""Rob Wood""",2024/04/26 9:15AM,mccob104,(none),(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,3500,lafie101,daved101,bedih101,,,,,
SLF191508011,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/08/01,STL08,1,0:00PM,day,false,"""208,608,609,633,634""","""Rob Wood""","""Rob Wood""",2024/04/28 8:19AM,mccob104,corct101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,0,krapg101,plane101,,,,,,
SLF191508012,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/08/01,STL08,2,0:00PM,day,false,"""208,608,609,633,634""","""Rob Wood""","""Rob Wood""",2024/04/28 10:51AM,corct101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,4500,,,,,,,,
SLF191508020,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/08/02,STL08,0,0:00PM,day,false,"""151,102,208,608,633,634""","""Cliff Blau""","""Cliff Blau""",2024/04/16 4:27PM,mccob104,corct101,(none),(none),unknown,none,0,unknown,-1,unknown,drizzle,unknown,140,1500,bedih101,daved101,,,,,,
SLF191508030,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/08/03,STL08,0,0:00PM,day,false,"""151,208,609,633,634""","""Jim Herdman/Wayne Townsend""","""Jim Herdman/Wayne Townsend""",2024/04/18 1:57PM,corct101,mccob104,(none),(none),park,none,0,unknown,-1,soaked,unknown,overcast,105,300,crand101,andef101,,,,,,
SLF191508270,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/08/27,STL08,0,0:00PM,day,false,"""215""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2011/05/23 10:37PM,mullj901,johnj901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,watsd101,packg101,,,,,,
SLF191508280,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/08/28,STL08,0,0:00PM,day,false,"""215""","""Jim Herdman""","""Jim Herdman""",2011/05/23 9:20AM,johnj901,mullj901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,plane101,hennp101,,,,,,
SLF191508291,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/08/29,STL08,1,0:00PM,day,false,"""102,208,215a,630""","""Rob Wood""","""Rob Wood""",2024/05/03 9:42AM,mullj901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,0,crand101,packg101,,,,,,
SLF191508292,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/08/29,STL08,2,0:00PM,day,false,"""102,208,215a,630""","""Rob Wood""","""Rob Wood""",2024/05/03 1:15PM,johnj901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,12000,crand101,johnc102,,,,,,
SLF191509050,"""version 7RS(19) of 07/07/92""",PTF,SLF,1915/09/05,STL08,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/05 8:06AM,mccob104,obrij902,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,89,0,daved101,comsr101,,,,,,
SLF191509061,"""version 7RS(19) of 07/07/92""",CHF,SLF,1915/09/06,STL08,1,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2011/05/27 9:34AM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,prenm101,crand101,,,,,,
SLF191509062,"""version 7RS(19) of 07/07/92""",CHF,SLF,1915/09/06,STL08,2,0:00PM,day,false,"""111,208""","""Jim Herdman""","""Jim Herdman""",2024/05/02 3:18PM,mccob104,obrij902,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,70,12000,,,,,,,,
SLF191509071,"""version 7RS(19) of 07/07/92""",CHF,SLF,1915/09/07,STL08,1,0:00PM,day,false,"""128,109""","""Jim Herdman""","""Jim Herdman""",2011/05/30 7:26AM,obrij902,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,79,0,daved101,brena101,,,,,,
SLF191509072,"""version 7RS(19) of 07/07/92""",CHF,SLF,1915/09/07,STL08,2,0:00PM,day,false,"""109,111,208,277""","""Jim Herdman""","""Jim Herdman""",2024/05/04 5:35PM,mccob104,obrij902,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,hendc101,watsd101,,,,,,
SLF191509100,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/10,STL08,0,0:00PM,day,false,"""208,632""","""Jim Herdman""","""Jim Herdman""",2024/05/05 4:21PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,daved101,seatt102,,,,,,
SLF191509110,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/11,STL08,0,0:00PM,day,false,"""102,208,319""","""Jim Herdman""","""Jim Herdman""",2024/05/07 7:02PM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,4800,plane101,reule101,wille103,,,,,
SLF191509121,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/12,STL08,1,0:00PM,day,false,"""208,102,632""","""Wayne Townsend""","""Wayne Townsend""",2024/05/15 1:54PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,0,mosee101,crand101,,,,,,
SLF191509122,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/12,STL08,2,0:00PM,day,false,"""208,102,632""","""Wayne Townsend""","""Wayne Townsend""",2024/05/16 10:08AM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,18000,,,,,,,,
SLF191509130,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/13,STL08,0,0:00PM,day,false,"""102,208,632""","""Jim Herdman""","""Jim Herdman""",2024/05/08 8:16PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,106,1300,reule101,watsd101,,,,,,
SLF191509140,"""version 7RS(19) of 07/07/92""",NEW,SLF,1915/09/14,STL08,0,0:00PM,day,false,"""128,208,632""","""Jim Herdman""","""Jim Herdman""",2024/05/09 8:11PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,143,1500,morah102,daved101,kaisg101,,,,,
SLF191509150,"""version 7RS(19) of 07/07/92""",BRF,SLF,1915/09/15,STL08,0,0:00PM,day,false,"""141,590,591,208,102""","""David W. Smith""","""David W. Smith""",2024/05/07 1:43PM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1500,watsd101,wilth102,,,,,,
SLF191509170,"""version 7RS(19) of 07/07/92""",BRF,SLF,1915/09/17,STL08,0,0:00PM,day,false,"""141,208,591""","""Cliff Blau""","""Cliff Blau""",2024/05/13 3:51PM,mullj901,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,0,daved101,falkc101,,,,,,
SLF191509181,"""version 7RS(19) of 07/07/92""",BRF,SLF,1915/09/18,STL08,1,0:00PM,day,false,"""128,208,141""","""David W. Smith""","""David W. Smith""",2024/05/15 3:52PM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,146,0,plane101,bluej101,,,,,,
SLF191509210,"""version 7RS(19) of 07/07/92""",BLF,SLF,1915/09/21,STL08,0,0:00PM,day,false,"""105,208""","""David W. Smith""","""David W. Smith""",2024/05/13 4:50PM,finnw901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,0,watsd101,quinj102,,,,,,
SLF191509221,"""version 7RS(19) of 07/07/92""",BLF,SLF,1915/09/22,STL08,1,0:00PM,day,false,"""102,105,208""","""Rob Wood""","""Rob Wood""",2024/05/16 9:34AM,finnw901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,daved101,conls101,,,,,,
SLF191509240,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/09/24,STL08,0,0:00PM,day,false,"""151,102,208,608,633,634,635""","""Wayne Townsend,Jim Herdman""","""Wayne Townsend,Jim Herdman""",2024/05/13 11:01AM,obrij902,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,88,3000,daved101,ehmkh101,,,,,,
SLF191509250,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/09/25,STL08,0,0:00PM,day,false,"""151,102,208,609,633,635""","""Cliff Blau""","""Cliff Blau""",2024/05/14 3:49PM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,crand101,krapg101,,,,,,
SLF191509261,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/09/26,STL08,1,0:00PM,day,false,"""102,208,608,609,633,634""","""Cliff Blau""","""Cliff Blau""",2024/05/17 4:07PM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,daved101,andef101,,,,,,
SLF191509262,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/09/26,STL08,2,0:00PM,day,false,"""102,208,608,609,633,634""","""Cliff Blau""","""Cliff Blau""",2024/05/17 8:02PM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,82,15000,plane101,bedih101,,,,,,
SLF191509270,"""version 7RS(19) of 07/07/92""",BUF,SLF,1915/09/27,STL08,0,0:00PM,day,false,"""151,102,208,608,633,634""","""Wayne Townsend,Jim Herdman""","""Wayne Townsend,Jim Herdman""",2024/05/14 11:31AM,obrij902,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,71,3000,crand101,schua102,,,,,,
SLF191509290,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/09/29,STL08,0,0:00PM,day,false,"""215""","""Jim Herdman""","""Jim Herdman""",2010/04/21 7:03AM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,70,0,packg101,daved101,,,,,,
SLF191509300,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/09/30,STL08,0,0:00PM,day,false,"""215""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2011/06/23 5:21PM,mccob104,obrij902,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,plane101,johnc102,,,,,,
SLF191510020,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/10/02,STL08,0,0:00PM,day,false,"""102,208""","""Jim Herdman""","""Jim Herdman""",2018/10/22 12:16PM,obrij902,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,culln101,daved101,,,,,,
SLF191510030,"""version 7RS(19) of 07/07/92""",KCF,SLF,1915/10/03,STL08,0,0:00PM,day,false,"""102,208,215a,630""","""Jim Herdman""","""Jim Herdman""",2018/10/26 2:08AM,mccob104,obrij902,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,10000,crand101,hennp101,plane101,,,,,
CLE191804180,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/04/18,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/27 1:33PM,olous901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,11000,coves101,erice101,,,,,,
CLE191804200,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/04/20,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/27 1:52PM,morig101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,5644,mortg101,lowdg101,,,,,,
CLE191804210,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/04/21,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/27 2:20PM,olous901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,6481,gallb103,groob101,daved101,,,,,
CLE191804220,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/04/22,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/28 11:10AM,morig101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2936,coves101,daved101,,,,,,
CLE191804230,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/04/23,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/28 11:22AM,olous901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2422,coumf101,gallb103,,,,,,
CLE191804290,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/04/29,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/31 12:56PM,olous901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,5000,willl104,groob101,cicoe101,,,,,
CLE191804300,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/04/30,CLE06,0,0:00PM,day,false,"""39""","""Brad Sullivan""","""Jay Wigley""",2000/07/31 1:17PM,morig101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2800,benzj101,bagbj101,,,,,,
CLE191805010,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/05/01,CLE06,0,0:00PM,day,false,"""109""","""Cliff Blau""","""Cliff Blau""",2008/02/23 5:24PM,morig101,olous901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2500,coves101,cicoe101,,,,,,
CLE191805090,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/05/09,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/04/25 7:39PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3500,mortg101,bolab101,bagbj101,,,,,
CLE191805120,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/05/12,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/04/27 3:17PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,15000,willl104,enzmj101,,,,,,
CLE191805260,"""version 7RS(19) of 07/07/92""",NYA,CLE,1918/05/26,CLE06,0,0:00PM,day,false,"""39""","""David W. Smith""","""David W. Smith""",2019/08/07 3:20PM,olous901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,12000,caldr101,enzmj101,,,,,,
CLE191805290,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/05/29,CLE06,0,0:00PM,day,false,"""39""","""David W. Smith""","""David W. Smith""",2019/08/07 3:50PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3800,coumf101,jameb103,,,,,,
CLE191805301,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/05/30,CLE06,1,0:00AM,day,false,"""109""","""Cliff Blau""","""Cliff Blau""",2008/03/11 1:35PM,evanb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,4000,shelf101,enzmj101,,,,,,
CLE191805302,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/05/30,CLE06,2,0:00PM,day,false,"""109""","""Cliff Blau""","""Cliff Blau""",2008/03/11 4:02PM,nalld901,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,9000,coves101,danfd101,,,,,,
CLE191805310,"""version 7RS(19) of 07/07/92""",CHA,CLE,1918/05/31,CLE06,0,0:00PM,day,false,"""109,111,39""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2008/03/11 7:49PM,nalld901,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3500,cicoe101,bagbj101,,,,,,
CLE191806010,"""version 7RS(19) of 07/07/92""",WS1,CLE,1918/06/01,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/04 4:17PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3500,harph101,coumf101,shawj101,,,,,
CLE191806020,"""version 7RS(19) of 07/07/92""",WS1,CLE,1918/06/02,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/04 7:47PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,8000,bagbj101,johnw102,,,,,,
CLE191806030,"""version 7RS(19) of 07/07/92""",WS1,CLE,1918/06/03,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/05 12:10PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2300,johnw102,coves101,,,,,,
CLE191806040,"""version 7RS(19) of 07/07/92""",WS1,CLE,1918/06/04,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/05 2:59PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2200,shawj101,mortg101,ayerd101,,,,,
CLE191806050,"""version 7RS(19) of 07/07/92""",BOS,CLE,1918/06/05,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/06 1:52PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,5000,bagbj101,bushj102,,,,,,
CLE191806060,"""version 7RS(19) of 07/07/92""",BOS,CLE,1918/06/06,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/06 4:12PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,1800,jones104,coves101,,,,,,
CLE191806070,"""version 7RS(19) of 07/07/92""",BOS,CLE,1918/06/07,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/06 8:00PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,6200,coumf101,ruthb101,,,,,,
CLE191806080,"""version 7RS(19) of 07/07/92""",BOS,CLE,1918/06/08,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/07 9:03AM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,6500,mortg101,maysc101,,,,,,
CLE191806090,"""version 7RS(19) of 07/07/92""",BOS,CLE,1918/06/09,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/07 5:34PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,11500,leond102,coves101,,,,,,
CLE191806110,"""version 7RS(19) of 07/07/92""",NYA,CLE,1918/06/11,CLE06,0,0:00PM,day,false,"""73,39""","""Cliff Blau/Voas""","""Cliff Blau/Smith""",2008/05/18 4:53PM,evanb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2700,bagbj101,caldr101,,,,,,
CLE191806120,"""version 7RS(19) of 07/07/92""",NYA,CLE,1918/06/12,CLE06,0,0:00PM,day,false,"""73,39""","""Cliff Blau/Voas""","""Cliff Blau/Smith""",2008/05/18 8:09PM,nalld901,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3500,mortg101,russa101,,,,,,
CLE191806130,"""version 7RS(19) of 07/07/92""",NYA,CLE,1918/06/13,CLE06,0,0:00PM,day,false,"""73,39""","""Cliff Blau/Voas""","""Cliff Blau/Smith""",2008/05/19 11:57AM,evanb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,4000,mogrg101,coves101,,,,,,
CLE191806140,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/06/14,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/07 8:01PM,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2860,enzmj101,gearb101,,,,,,
CLE191806150,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/06/15,CLE06,0,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/03/08 10:05AM,evanb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,6000,bagbj101,adamw101,,,,,,
CLE191806160,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/06/16,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/03 10:39PM,evanb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,12000,mortg101,gregv101,,,,,,
CLE191806170,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/06/17,CLE06,0,0:00PM,day,false,"""119,266,39""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2009/07/02 8:02PM,evanb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,1800,coves101,perrs101,,,,,,
CLE191806180,"""version 7RS(19) of 07/07/92""",WS1,CLE,1918/06/18,CLE06,0,2:30PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/05 12:30PM,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3200,ayerd101,enzmj101,,,,,,
CLE191806280,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/06/28,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/14 3:22PM,dinnb101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3500,coumf101,kallr101,,,,,,
CLE191806290,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/06/29,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/14 10:53AM,connt901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,5500,mortg101,jameb103,bagbj101,,,,,
CLE191806301,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/06/30,CLE06,1,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/16 7:08PM,dinnb101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,daush101,coves101,,,,,,
CLE191806302,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/06/30,CLE06,2,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/16 9:31AM,connt901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,8000,bolab101,bagbj101,,,,,,
CLE191807010,"""version 7RS(19) of 07/07/92""",DET,CLE,1918/07/01,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/16 10:28AM,dinnb101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2100,coumf101,cunng101,,,,,,
CLE191807020,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/07/02,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/17 11:37AM,connt901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3100,groob101,gallb103,bagbj101,,,,,
CLE191807030,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/07/03,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/18 12:59PM,dinnb101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,2100,sotha101,mortg101,,,,,,
CLE191807041,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/07/04,CLE06,1,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/20 8:44AM,dinnb101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,7000,coves101,wrigr104,,,,,,
CLE191807042,"""version 7RS(19) of 07/07/92""",SLA,CLE,1918/07/04,CLE06,2,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/04/21 9:36AM,connt901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,10000,bagbj101,houcb101,,,,,,
CLE191807140,"""version 7RS(19) of 07/07/92""",NYA,CLE,1918/07/14,CLE06,0,0:00PM,day,false,"""39""","""Chuck Voas""","""Wayne Townsend""",2016/05/04 2:34PM,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,11000,bagbj101,russa101,,,,,,
CLE191807211,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/07/21,CLE06,1,0:00PM,day,false,"""39""",,"""Cliff Blau""",2009/05/05 7:54PM,evanb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,coves101,watsm103,,,,,,
CLE191807212,"""version 7RS(19) of 07/07/92""",PHA,CLE,1918/07/21,CLE06,2,0:00PM,day,false,"""39""","""Cliff Blau""","""Cliff Blau""",2009/05/06 1:42PM,hildg101,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,12000,,,,,,,,
