game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,innings,ump2b,ump3b,edittime
DET193807042,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/07/04,2,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/04/12 9:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,53700,eiseh101,hardm101,,,basis901,geish901,,(none),romme101,
DET193807081,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/07/08,1,,0:00PM,day,false,"""277,212""","""Comly/RWood""","""Comly/RWood""",2013/02/10 11:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,lawsr101,stram102,,,basis901,morig101,,(none),(none),
DET193807090,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/07/09,0,,0:00PM,day,false,"""111,56""","""Jim Wohlenhaus""","""David W. Smith""",2018/07/02 1:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,8200,aukee101,whitj101,,,morig101,basis901,,(none),(none),
DET193807100,,CHA,DET,DET04,1938/07/10,0,,0:00PM,day,false,"""Scorecard,CT,DFP""",Mark Pankin,Mark Pankin,2018/07/01 20:49,park,none,0,unknown,-1,unknown,unknown,unknown,118,18000,lyont102,eiseh101,,,basis901,morig101,,(none),(none),
DET193807260,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/07/26,0,,0:00PM,day,false,"""222,56,212""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2018/07/24 5:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,6800,eiseh101,hogsc101,,,hubbc901,romme101,,(none),quinj901,
DET193807270,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/07/27,0,,0:00PM,day,false,"""222,56,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2018/07/18 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,6500,lawsr101,weavm101,,,romme101,quinj901,,(none),hubbc901,
DET193807280,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/07/28,0,,0:00PM,day,false,"""276,222,56,212""","""Rob Wood/Wayne Townsend/RWood""","""David W. Smith/Wayne Townsend/RWood""",2018/07/23 2:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5200,gillg103,deshj101,,,romme101,hubbc901,,(none),quinj901,
DET193807290,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/07/29,0,,0:00PM,day,false,"""56,119,266,212""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/07/22 9:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,5600,aukee101,willa101,,,hubbc901,quinj901,,(none),romme101,
DET193808010,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/08/01,0,,0:00PM,day,false,"""270,212""",,"""Comly/RWood""",2013/01/10 3:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,5800,rossb102,lawsr101,smite105,,quinj901,hubbc901,,(none),(none),
DET193808020,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/08/02,0,,0:00PM,day,false,"""375,270,96,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/09/14 5:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,19000,gillg103,gomel102,,,morig101,kolll901,,(none),(none),
DET193808030,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/08/03,0,,0:00PM,day,false,"""375,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/09/14 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,20000,murpj103,eiseh101,,,morig101,kolll901,,(none),grieb901,
DET193808040,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/08/04,0,,0:00PM,day,false,"""270,376,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/09/15 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,16000,pearm101,kennv101,,,kolll901,grieb901,,(none),morig101,
DET193808050,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/08/05,0,,0:00PM,day,false,"""276,71,163,274,56,611,212""","""Rob Wood/RWood/RWood""","""David W. Smith/RWood/RWood""",2018/07/19 8:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,7200,bagbj102,bridt101,,,grieb901,morig101,,(none),kolll901,
DET193808060,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/08/06,0,,0:00PM,day,false,"""276,56,71,163,274,212,611""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/07/27 10:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,10200,bagbj102,lawsr101,,,morig101,kolll901,,(none),grieb901,
DET193808171,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/08/17,1,,0:00PM,day,false,"""277,111,56,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2018/08/01 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,bridt101,lyont102,,,morig101,quinj901,,(none),pipgg101,
DET193808180,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/08/18,0,,0:00PM,day,false,"""56,111,276,212,100""","""Jim Herdman/RWood/RWood""","""Jim Herdman/RWood/RWood""",2018/08/02 2:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,6500,gillg103,whitj101,,,pipgg101,morig101,,(none),quinj901,
DET193808191,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/08/19,1,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/26 11:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,wadej101,johnf101,,,morig101,quinj901,,(none),pipgg101,
DET193808192,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/08/19,2,,0:00PM,day,false,"""276,412,208,56""","""John Gabcik""","""David W. Smith""",2018/08/04 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,12300,aukee101,milll102,,,quinj901,pipgg101,,(none),morig101,
DET193808200,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/08/20,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/26 11:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,8200,lawsr101,cox-b102,eiseh101,,pipgg101,morig101,,(none),quinj901,
DET193809060,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/09/06,0,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/08 3:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,4800,fellb101,eiseh101,,,kolll901,summb901,,(none),romme101,
DET193809070,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/09/07,0,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/08 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,3000,hardm101,coffs101,,,summb901,romme101,,(none),kolll901,
DET193809112,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/09/11,2,,0:00PM,day,false,"""276,111,56""","""Rob Wood""","""David W. Smith""",2018/08/23 11:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,25700,eiseh101,rignj101,,,mcgob901,quinj901,,(none),(none),
DET193809120,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/09/12,0,,0:00PM,day,false,"""56,111,212,100""","""Dick Cramer/RWood/RWood""","""Dick Cramer/RWood/RWood""",2018/08/06 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3500,benta101,knotj102,,,quinj901,mcgob901,,(none),(none),
DET193809130,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/09/13,0,,0:00PM,day,false,"""71,163,274,56,212""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2018/08/24 9:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,kennv101,harrb105,,,mcgob901,quinj901,,(none),romme101,
DET193809140,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/09/14,0,,0:00PM,day,false,"""71,163,274,56,212""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2018/08/24 9:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,2800,hevij101,bridt101,,,quinj901,romme101,,(none),mcgob901,
DET193809150,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/09/15,0,,0:00PM,day,false,"""375,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/09/15 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,8200,coffs101,hadlb101,eiseh101,,romme101,mcgob901,,(none),quinj901,
DET193809160,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/09/16,0,,0:00PM,day,false,"""375,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/09/16 2:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,8000,gomel102,gillg103,,,mcgob901,quinj901,,(none),romme101,
DET193809170,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/09/17,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/09/16 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,19200,benta101,pearm101,,,quinj901,mcgob901,,(none),romme101,
DET193809190,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/09/19,0,,0:00PM,day,false,"""56,222,212""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/08/24 3:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,2700,applp101,kennv101,,,morig101,grieb901,,(none),rue-j901,
DET193809211,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/09/21,1,,0:00PM,day,false,"""209,56,266,598,211""","""Comly/RWood/RWood""","""Comly/RWood/RWood""",2013/03/22 10:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,lawsr101,gumpr101,,,grieb901,rue-j901,,(none),morig101,
DET193809231,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/09/23,1,,0:00PM,day,false,"""39,56,212""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/08/25 12:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,fellb101,gillg103,,,kolll901,hubbc901,,(none),romme101,
DET193809232,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/09/23,2,,0:00PM,day,false,"""209,39,56""","""Tom Thress""","""Tom Thress""",2018/08/25 12:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,13500,white102,benta101,humpj101,,hubbc901,romme101,,(none),kolll901,
DET193809271,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/09/27,1,,0:00PM,day,false,"""56,102,128,208,212""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/08/29 11:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,lawsr101,johnf101,,,hubbc901,romme101,,(none),kolll901,
DET193809280,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/09/28,0,,0:00PM,day,false,"""102,208,128,56,212""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/08/31 10:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,gillg103,milll102,,,kolll901,hubbc901,,(none),romme101,
DET193809290,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/09/29,0,,0:00PM,day,false,"""56,102,208,212,212""","""Tom Thress/RWood/RWood""","""Tom Thress/RWood/RWood""",2018/09/02 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,7800,bridt101,newsb101,,,hubbc901,romme101,,(none),kolll901,
BRO193804220,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/04/22,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/07/09 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,31154,gumbh101,hamll101,,,stard901,barrg901,,(none),stewb901,
BRO193804230,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/04/23,0,,0:00PM,day,false,"""375,270""","""Dick Cramer""","""Dick Cramer""",2012/08/06 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,29477,meltc101,poseb102,coffd101,,barrg901,stewb901,,(none),stard901,
BRO193804240,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/04/24,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/06 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,35078,schuh103,mungv101,,,stewb901,stard901,,(none),barrg901,
BRO193804280,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1938/04/28,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/07 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,201,6745,hamll101,waltb102,butcm101,,balll901,klemb901,,(none),searz901,
BRO193804290,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1938/04/29,0,,0:00PM,day,false,"""375,270""","""Dick Cramer""","""Dick Cramer""",2012/08/07 8:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,204,5123,prest101,hallb104,,,klemb901,searz901,,(none),balll901,
BRO193805140,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1938/05/14,0,,0:00PM,day,false,"""375,270""","""Dick Cramer""","""Dick Cramer""",2012/08/08 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,8259,prest101,turnj102,,,morac102,mageg901,,(none),parkg901,
BRO193805150,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1938/05/15,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/09 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,7582,hutci101,butcm101,,,mageg901,parkg901,,(none),morac102,
BRO193805160,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1938/05/16,0,,0:00PM,day,false,"""375,270""","""Dick Cramer""","""Dick Cramer""",2012/08/11 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,4662,macfd101,fitzf101,,,parkg901,morac102,,(none),mageg901,
BRO193805170,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/05/17,0,,0:00PM,day,false,"""375,412""","""Dick Cramer""","""Dick Cramer""",2012/08/11 4:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,7560,mcgeb101,hamll101,,,pineb101,goetl901,,(none),rearb901,
BRO193805180,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/05/18,0,,0:00PM,day,false,"""375,412""","""Dick Cramer""","""Dick Cramer""",2012/08/12 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,5193,weilb101,prest101,,,goetl901,rearb901,,(none),pineb101,
BRO193805190,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/05/19,0,,0:00PM,day,false,"""375,412""","""Dick Cramer""","""Dick Cramer""",2012/08/12 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4029,poseb102,macom101,,,rearb901,pineb101,,(none),goetl901,
BRO193805200,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/05/20,0,,0:00PM,day,false,"""375,270,137""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2012/08/14 7:20PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,175,3475,mungv101,lucar102,prest101,,pineb101,goetl901,,(none),rearb901,
BRO193805210,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/05/21,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/14 9:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,14610,tobij103,hamll101,,,goetl901,rearb901,,(none),pineb101,
BRO193805220,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1938/05/22,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/15 10:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,16249,weavj101,fitzf101,bengr101,,searz901,balll901,,(none),klemb901,
BRO193805230,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1938/05/23,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/15 11:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,4977,schog101,poseb102,cascj101,,balll901,klemb901,,(none),searz901,
BRO193805240,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/05/24,0,,0:00PM,day,false,"""375,277""","""Dick Cramer""","""Dick Cramer""",2012/08/17 8:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,5142,carlt101,mungv101,,,klemb901,searz901,,(none),balll901,
BRO193805250,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/05/25,0,,0:00PM,day,false,"""375,277""","""Dick Cramer""","""Dick Cramer""",2012/08/17 8:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,4319,frenl101,prest101,,,searz901,balll901,,(none),klemb901,
BRO193805301,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1938/05/30,1,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/19 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,0,passc101,tamuv101,,,pineb101,goetl901,,(none),rearb901,
BRO193805302,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1938/05/30,2,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/20 8:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,18500,lamaw101,mungv101,sivep101,,goetl901,rearb901,,(none),pineb101,
BRO193806150,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1938/06/15,0,,9:20PM,night,false,"""519""","""DWV""","""DWV""",2015/04/21 2:00PM,park,none,0,unknown,-1,dry,none,night,143,38748,vandj101,butcm101,,,stewb901,stard901,,(none),barrg901,
BRO193806171,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1938/06/17,1,,1:32PM,day,false,"""519""","""DWV""","""DWV""",2015/04/21 9:53PM,park,none,0,unknown,-1,dry,none,sunny,142,0,weavj101,mungv101,,,stard901,barrg901,,(none),stewb901,
BRO193806172,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1938/06/17,2,,4:22PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 9:50AM,park,none,0,unknown,-1,dry,none,sunny,166,12494,cascj101,tamuv101,,,barrg901,stewb901,,(none),stard901,
BRO193806180,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/06/18,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 5:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,5423,fitzf101,carlt101,,,balll901,klemb901,,(none),searz901,
BRO193806200,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/06/20,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 6:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,5603,lee-b103,hamll101,,,balll901,klemb901,,(none),searz901,
BRO193806210,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/06/21,0,,0:00PM,night,false,"""137,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/06/27 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,25527,bauer101,tamuv101,,,rearb901,pineb101,,(none),goetl901,
BRO193806230,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/06/23,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 8:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,3258,prest101,swifb101,,,pineb101,goetl901,,(none),rearb901,
BRO193806240,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/06/24,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/21 7:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,4007,fitzf101,hensr101,hamll101,,morac102,mageg901,,(none),parkg901,
BRO193806250,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/06/25,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/21 6:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,5638,davic103,poseb102,,,mageg901,parkg901,,(none),morac102,
BRO193806260,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/06/26,0,,0:00PM,day,false,"""208,128,104,99,98,96""","""Dick Cramer""","""Dick Cramer""",2018/06/05 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,16132,,,,,morac102,parkg901,,(none),mageg901,
BRO193806290,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1938/06/29,0,,0:00PM,night,false,"""71,163,274,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/07/19 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,18680,fettl101,prest101,hutci101,,stewb901,stard901,,(none),parkg901,
BRO193806300,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1938/06/30,0,,0:00PM,day,false,"""270""","""Comly""","""Comly""",2012/11/28 2:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,2581,mungv101,turnj102,,,stard901,parkg901,,(none),stewb901,
BRO193807010,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/07/01,0,,0:00PM,day,false,"""270""",,"""Comly""",2012/12/08 12:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,9290,gumbh101,hamll101,,,searz901,balll901,,(none),klemb901,
BRO193807020,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/07/02,0,,0:00PM,day,false,"""270""","""270""","""Comly""",2012/12/07 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,11251,hubbc101,fitzf101,,,balll901,klemb901,,(none),searz901,
BRO193807031,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1938/07/03,1,,0:00PM,day,false,"""266,104,96,611""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/06/29 11:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,tamuv101,holla101,,,klemb901,searz901,,(none),balll901,
BRO193807120,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1938/07/12,0,,0:00PM,day,false,"""104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/07/03 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,9126,poseb102,schuh103,hamll101,,searz901,balll901,,(none),klemb901,
BRO193807260,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/07/26,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 9:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,8207,frenl101,prest101,,,balll901,klemb901,,(none),searz901,
BRO193807270,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1938/07/27,0,,0:00PM,night,false,"""96,98,99,104,111,141""","""Tom Thress""","""Tom Thress""",2018/07/21 3:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,34414,tamuv101,bryac101,,,klemb901,searz901,,(none),balll901,
BRO193807290,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/07/29,0,,0:00PM,day,false,"""137""","""Jim Herdman,Wayne Townsend""","""Jim Herdman,Wayne Townsend""",2018/07/22 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,7105,bowmj101,prest101,swifb101,,morac102,mageg901,,(none),parkg901,
BRO193807300,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/07/30,0,,0:00PM,day,false,"""323,140,141,104""","""Rob Wood""","""David W. Smith""",2018/07/23 2:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,8523,blanc101,tamuv101,browm103,,mageg901,parkg901,,(none),morac102,
BRO193807310,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1938/07/31,0,,0:00PM,day,false,"""137,140,104,99,98,96,141""","""Dick Cramer""","""Dick Cramer""",2018/07/23 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,27719,poseb102,swifb101,,,parkg901,morac102,,(none),mageg901,
BRO193808021,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/08/02,1,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/21 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,fitzf101,hensr101,,,barrg901,stewb901,,(none),(none),
BRO193808022,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/08/02,2,,0:00PM,day,false,"""96,102,104,128,208,412""","""Jim Herdman""","""Jim Herdman""",2018/07/24 12:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,15148,hamll101,davic103,,,stewb901,barrg901,,(none),(none),
BRO193808030,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1938/08/03,0,,9:04PM,night,false,"""96,98,99,102,104,128,208""","""Tom Thress""","""Tom Thress""",2018/07/24 10:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,36129,mcgeb101,poseb102,weilb101,,barrg901,stewb901,,(none),(none),
