game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,umplf,gametype
SFN196104150,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/04/15,0,0:00PM,day,false,dascf901,secof101,venzt901,sudoe901,"""rakowski""","""rakowski""","""rakowski""",1993/12/25 12:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,18755,greed101,marij101,,,,,
SFN196104160,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/04/16,0,0:00PM,day,false,secof101,venzt901,sudoe901,dascf901,"""rakowski""","""rakowski""","""rakowski""",1993/12/25 11:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,23594,jones105,rober102,odelb101,,,,
SFN196104180,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/04/18,0,0:00PM,night,false,barla901,craws901,varge901,steim901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,12405,purkb101,loesb101,,,,,
SFN196104190,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/04/19,0,0:00PM,day,false,craws901,varge901,steim901,barla901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,7564,huntk101,sanfj101,brosj101,,,,
SFN196104200,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/04/20,0,0:00PM,day,false,varge901,steim901,barla901,craws901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 8:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,7014,mccom103,otooj101,,,,,
SFN196104231,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/04/23,1,0:00PM,day,false,gormt101,lands901,smitv101,boggd901,"""rakowski""","""rakowski""","""rakowski""",1993/12/28 9:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,0,jones105,broge101,bolib101,,,,
SFN196104232,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/04/23,2,0:00PM,day,false,lands901,smitv101,boggd901,gormt101,"""rakowski""","""rakowski""","""rakowski""",1993/12/28 9:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,28571,mcdal101,odelb101,mcdem102,,,,
SFN196105120,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/05/12,0,0:00PM,night,false,gormt101,lands901,smitv101,boggd901,"""rakowski""","""rakowski""","""rakowski""",1993/12/28 10:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,35046,spahw101,jones105,,,,,
SFN196105130,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/05/13,0,0:00PM,day,false,lands901,smitv101,boggd901,gormt101,"""rakowski""","""rakowski""","""rakowski""",1993/12/28 10:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,29150,mills101,buhlb101,,,,,
SFN196105140,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/05/14,0,0:00PM,day,false,smitv101,boggd901,gormt101,lands901,"""rakowski""","""rakowski""","""rakowski""",1993/12/28 10:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,34239,duffj102,pichr101,,,,,
SFN196105150,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/05/15,0,0:00PM,day,false,jackb901,varge901,forma901,barla901,"""rakowski""","""rakowski""","""rakowski""",1992/08/30 8:26AM,unknown,count,70,ltor,-1,dry,none,sunny,150,8013,mccom103,ellsd101,,,,,
SFN196105160,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/05/16,0,0:00PM,night,false,varge901,forma901,barla901,jackb901,"""rakowski""","""rakowski""","""rakowski""",1992/09/01 4:25PM,unknown,count,55,ltor,-1,dry,none,cloudy,119,11596,sanfj101,drotd101,,,,,
SFN196105170,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/05/17,0,0:00PM,day,false,forma901,barla901,jackb901,varge901,"""rakowski""","""rakowski""","""rakowski""",1992/09/01 5:13PM,unknown,count,58,ltor,-1,dry,none,cloudy,164,8469,mills101,elstd101,,,,,
SFN196105190,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/05/19,0,0:00PM,night,false,smitv101,boggd901,gormt101,lands901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/02/28 12:37AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,201,31245,perrr101,odelb101,,,,,
SFN196105200,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/05/20,0,0:00PM,day,false,boggd901,gormt101,lands901,smitv101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/01 11:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,165,33906,crair101,mccom103,,,,,
SFN196105210,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/05/21,0,0:00PM,day,false,gormt101,lands901,smitv101,boggd901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/01 11:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,165,41495,koufs101,loesb101,,,,,
SFN196105290,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/05/29,0,0:00PM,day,false,secof101,venzt901,sudoe901,dascf901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 9:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,10852,huntk101,mccom103,,,,,
SFN196105301,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/05/30,1,0:00PM,day,false,venzt901,sudoe901,dascf901,secof101,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,0,maloj102,jones105,henrb101,,,,
SFN196105302,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/05/30,2,0:00PM,day,false,sudoe901,dascf901,secof101,venzt901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,192,41692,otooj101,marij101,purkb101,,,,
SFN196105310,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/05/31,0,0:00PM,day,false,donaa901,conlj102,burkk101,pelec901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/01/02 1:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,6288,mills101,simmc101,,,,,
SFN196106010,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/06/01,0,0:00PM,day,false,conlj102,burkk101,pelec901,donaa901,"""rakowski""","""rakowski""","""rakowski""",1994/01/02 11:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,5848,broge101,mccom103,cicoa101,,,,
SFN196106050,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/06/05,0,0:00PM,day,false,jackb901,varge901,craws901,barla901,"""Bob Stevens/Giants""","""Ron Rakowski""","""Ron Rakowski""",1994/01/02 11:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,4881,rober102,mccom103,,,,,
SFN196106060,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/06/06,0,0:00PM,night,false,varge901,craws901,barla901,jackb901,"""rakowski""","""rakowski""","""rakowski""",1994/01/03 12:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,10533,greed101,odelb101,lehmk101,,,,
SFN196106070,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/06/07,0,0:00PM,day,false,craws901,barla901,jackb901,varge901,"""rakowski""","""rakowski""","""rakowski""",1994/01/03 1:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,6048,mills101,shorc102,,,,,
SFN196106080,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/06/08,0,0:00PM,day,false,barla901,jackb901,varge901,craws901,"""rakowski""","""rakowski""","""rakowski""",1994/01/03 1:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,5703,buzhj101,jones105,,,,,
SFN196106090,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/06/09,0,0:00PM,night,false,lands901,smitv101,boggd901,steim901,"""rakowski""","""rakowski""","""rakowski""",1994/01/04 12:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,27815,bolib101,facer101,mills101,,,gormt101,
SFN196106100,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/06/10,0,0:00PM,day,false,smitv101,boggd901,steim901,gormt101,"""rakowski""","""rakowski""","""rakowski""",1994/01/04 12:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,26630,mccom103,mizew101,,,,lands901,
SFN196106110,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/06/11,0,0:00PM,day,false,boggd901,steim901,gormt101,lands901,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 12:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,34185,law-v101,loesb101,frieb102,,,smitv101,
SFN196106120,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/06/12,0,0:00PM,day,false,steim901,dascf901,secof101,venzt901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/02 5:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,15098,odelb101,crair101,mills101,,,sudoe901,
SFN196106130,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/06/13,0,0:00PM,night,false,dascf901,secof101,venzt901,sudoe901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/02 5:44PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,181,31224,mills101,wills102,,,,steim901,
SFN196106140,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/06/14,0,0:00PM,day,false,secof101,venzt901,sudoe901,dascf901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/01/06 1:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,12521,marij101,spahw101,,,,,
SFN196106150,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/06/15,0,0:00PM,day,false,venzt901,sudoe901,dascf901,secof101,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 1:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,11976,mccom103,clont101,lemad103,,,,
SFN196106160,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/06/16,0,0:00PM,night,false,pelec901,donaa901,conlj102,burkk101,"""rakowski""","""rakowski""","""rakowski""",1992/09/18 10:47PM,unknown,count,60,ltor,-1,dry,none,night,190,20622,andeb102,loesb101,schub101,,,,
SFN196106170,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/06/17,0,0:00PM,day,false,donaa901,conlj102,burkk101,pelec901,"""rakowski""","""rakowski""","""rakowski""",1992/09/18 11:22PM,unknown,count,68,ltor,-1,dry,none,sunny,153,16443,odelb101,curtj102,,,,,
SFN196106180,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/06/18,0,0:00PM,day,false,conlj102,burkk101,pelec901,donaa901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1992/09/19 7:08AM,park,count,62,ltor,-1,dry,none,sunny,145,27241,marij101,cardd101,lemad103,,,,
SFN196107050,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/07/05,0,0:00PM,night,false,lands901,boggd901,gormt101,sudoe901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 9:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,20755,jones102,mccom103,henrb101,,,,
SFN196107060,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/07/06,0,0:00PM,day,false,boggd901,gormt101,sudoe901,lands901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 9:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,15938,otooj101,marij101,,,,,
SFN196107070,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/07/07,0,0:00PM,night,false,jackb901,varge901,craws901,barla901,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 9:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,16675,mcdal101,mills101,andec101,,,,
SFN196107080,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/07/08,0,0:00PM,day,false,varge901,craws901,barla901,jackb901,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,15874,jackl102,fishe102,,,,,
SFN196107091,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/07/09,1,0:00PM,day,false,craws901,barla901,jackb901,varge901,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,mcdal101,marij101,,,,,
SFN196107092,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/07/09,2,0:00PM,day,false,barla901,jackb901,varge901,craws901,"""rakowski""","""rakowski""","""rakowski""",1994/01/06 11:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,30441,sanfj101,sader101,jones105,,,,
SFN196107130,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/07/13,0,0:00PM,day,false,secof101,venzt901,sudoe901,dascf901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 12:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,11328,mills101,frieb102,,,,,
SFN196107140,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/07/14,0,0:00PM,night,false,venzt901,sudoe901,dascf901,secof101,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 9:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,23177,labic101,lemad103,facer101,,,,
SFN196107150,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/07/15,0,0:00PM,day,false,sudoe901,dascf901,secof101,venzt901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 9:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,22596,mccom103,haddh101,,,,,
SFN196107160,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/07/16,0,0:00PM,day,false,donaa901,conlj102,burkk101,pelec901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 10:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,17608,jones105,owenj101,mills101,,,,
SFN196107170,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/07/17,0,0:00PM,day,false,conlj102,burkk101,pelec901,donaa901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 10:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,196,10401,baldj101,bolib101,,,,,
SFN196108040,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/08/04,0,0:00PM,night,false,varge901,craws901,barla901,jackb901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 10:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,16604,spahw101,mccom103,,,,,
SFN196108050,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/08/05,0,0:00PM,day,false,craws901,barla901,jackb901,varge901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 11:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,196,19878,buhlb101,jones105,,,,,
SFN196108060,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/08/06,0,0:00PM,day,false,barla901,jackb901,varge901,craws901,"""rakowski""","""rakowski""","""rakowski""",1994/01/07 11:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,24336,marij101,willc104,mills101,,,,
SFN196108080,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/08/08,0,0:00PM,night,false,lands901,forma901,gormt101,boggd901,"""rakowski""","""rakowski""","""rakowski""",1992/11/15 7:35AM,unknown,count,68,torf,-1,dry,none,night,160,10977,sanfj101,cardd101,,,,,
SFN196108090,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/08/09,0,0:00PM,day,false,forma901,gormt101,boggd901,lands901,"""rakowski""","""rakowski""","""rakowski""",1992/11/15 8:09AM,unknown,count,80,torf,-1,dry,none,sunny,186,10822,mills101,schub101,,,,,
SFN196108110,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/08/11,0,0:00PM,night,false,conlj102,burkk101,steim901,pelec901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 1:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,22932,marij101,otooj101,,,,,
SFN196108120,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/08/12,0,0:00PM,day,false,burkk101,steim901,pelec901,conlj102,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 1:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,22845,sanfj101,purkb101,mills101,,,,
SFN196108130,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1961/08/13,0,0:00PM,day,false,steim901,pelec901,conlj102,burkk101,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 2:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,29559,johnk102,mccom103,henrb101,,,,
SFN196108150,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/08/15,0,0:00PM,night,false,donaa901,venzt901,secof101,sudoe901,"""rakowski""","""rakowski""","""rakowski""",1994/01/09 1:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,13062,marij101,simmc101,,,,,
SFN196108160,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/08/16,0,0:00PM,day,false,venzt901,secof101,sudoe901,donaa901,"""rakowski""","""rakowski""","""rakowski""",1994/01/09 1:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,10585,sanfj101,sader101,,,,,
SFN196108170,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1961/08/17,0,0:00PM,day,false,secof101,sudoe901,donaa901,venzt901,"""rakowski""","""rakowski""","""rakowski""",1994/01/09 1:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,10825,jackl102,mccom103,,,,,
SFN196108180,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/08/18,0,0:00PM,night,false,steim901,pelec901,conlj102,burkk101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/29 8:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,30145,mills101,sherl101,,,,,
SFN196108190,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/08/19,0,0:00PM,day,false,pelec901,conlj102,burkk101,steim901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/30 2:12PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,29159,marij101,wills102,mills101,,,,
SFN196108200,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/08/20,0,0:00PM,day,false,conlj102,burkk101,steim901,pelec901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/30 2:32PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,177,40031,sanfj101,koufs101,lemad103,,,,
SFN196109080,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/09/08,0,0:00PM,night,false,barla901,jackb901,varge901,craws901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/30 11:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,27892,mccom103,podrj101,,,,,
SFN196109090,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/09/09,0,0:00PM,day,false,jackb901,varge901,craws901,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/01 11:20AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,173,28635,lemad103,perrr101,,,,,
SFN196109100,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1961/09/10,0,0:00PM,day,false,varge901,craws901,barla901,jackb901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/01 11:30AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,34537,mills101,wills102,,,,,
SFN196109110,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/09/11,0,0:00PM,day,false,forma901,gormt101,boggd901,lands901,"""rakowski""","""rakowski""","""rakowski""",1994/01/10 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,5512,sanfj101,facer101,,,,,
SFN196109120,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1961/09/12,0,0:00PM,night,false,gormt101,boggd901,lands901,forma901,"""rakowski""","""rakowski""","""rakowski""",1994/01/10 10:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,9539,gibbj102,mccom103,,,,,
SFN196109130,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/09/13,0,0:00PM,night,false,boggd901,lands901,forma901,gormt101,"""rakowski""","""rakowski""","""rakowski""",1994/01/10 10:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,5585,duffj102,greed101,,,,,
SFN196109140,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1961/09/14,0,0:00PM,day,false,lands901,forma901,gormt101,boggd901,"""rakowski""","""rakowski""","""rakowski""",1994/01/10 10:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4328,buzhj101,lemad103,,,,,
SFN196109150,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/09/15,0,0:00PM,night,false,secof101,sudoe901,donaa901,venzt901,"""rakowski""","""rakowski""","""rakowski""",1992/11/30 9:47PM,unknown,count,75,unknown,0,dry,none,cloudy,124,9850,sanfj101,drotd101,mills101,,,,
SFN196109160,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/09/16,0,0:00PM,day,false,sudoe901,donaa901,venzt901,secof101,"""rakowski""","""rakowski""","""rakowski""",1992/11/30 10:10PM,unknown,count,64,ltor,-1,soaked,none,cloudy,145,8564,mills101,andeb102,,,,,
SFN196109170,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1961/09/17,0,0:00PM,day,false,donaa901,venzt901,secof101,sudoe901,"""rakowski""","""rakowski""","""rakowski""",1992/12/03 10:46PM,unknown,count,68,torf,-1,dry,none,sunny,125,23865,odelb101,curtj102,,,,,
SFN196109180,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/09/18,0,0:00PM,night,false,venzt901,secof101,sudoe901,donaa901,"""rakowski""","""rakowski""","""rakowski""",1994/01/10 11:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,12995,mills101,hendb101,,,,,
SFN196109190,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/09/19,0,0:00PM,day,false,secof101,sudoe901,donaa901,venzt901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/01/10 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,7939,mills101,willc104,,,,,
SFN196109200,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO02,1961/09/20,0,0:00PM,day,false,sudoe901,donaa901,venzt901,secof101,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/01/11 12:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,8890,burdl101,mccom103,,,,,
ASE196108200,"""version 7RS(19) of 07/07/92""",ASW,ASE,NYC16,1961/08/20,0,0:00PM,day,false,cassf901,vanne901,petrt901,browu901,,"""Tom Thress""","""Tom Thress""",2023/09/09 9:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7245,paigs101,gillp105,hempd102,,,,allstar
MLN196104110,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1961/04/11,0,0:00PM,day,false,barla901,craws901,varge901,forma901,"""Ron Rakowski""","""Ron Rakowski""","""Ron Rakowski""",1994/08/13 12:15AM,unknown,none,44,unknown,-1,unknown,unknown,unknown,152,33327,mcdal101,spahw101,,,,,
MLN196104130,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1961/04/13,0,0:00PM,day,false,craws901,varge901,forma901,barla901,"""Ron Rakowski""","""Ron Rakowski""","""Ron rakowski""",1994/08/13 12:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,215,6448,mores101,mcdal101,,,,,
