game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
SDN198007130,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1980/07/13,0,0:00PM,day,false,rungp901,quicj901,dalej901,engeb901,"""SD/Hunter""","""Clem Comly ""","""Clem Comly""",1995/03/04 11:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,269,18232,kinnd101,beckj001,,smito001,,
SDN198007140,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1980/07/14,0,0:00PM,day,false,quicj901,engeb901,(none),rungp901,"""SD & Hunter""","""Clem Comly""","""Clem Comly""",1995/03/04 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,22370,muras001,sutcr001,,mumpj001,,
SDN198007220,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1980/07/22,0,0:00PM,night,false,willc901,pryop901,mcshj901,westj901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,173,17504,bibbj001,lucag001,tekuk001,nicos001,,
SDN198007230,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1980/07/23,0,0:00PM,night,false,pryop901,mcshj901,westj901,willc901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 12:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,14608,fingr001,romoe101,,mumpj001,,
SDN198007240,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1980/07/24,0,0:00PM,night,false,mcshj901,westj901,willc901,pryop901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 6:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,15746,blylb001,shirb001,,madlb001,,
SDN198007250,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1980/07/25,0,0:00PM,night,false,monte901,palld901,davis901,varge901,"""SLN/SDN""","""Clem Comly""","""David W. Smith""",1996/10/29 1:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,12815,sykeb101,kinnd101,littj102,simmt001,,
SDN198007260,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1980/07/26,0,7:03PM,night,false,palld901,davis901,varge901,monte901,"""SDN/SLN""","""Clem Comly""","""David W. Smith""",1996/10/29 1:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,15310,kinnd101,hoodd101,,dadep101,,
SDN198007270,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1980/07/27,0,1:06PM,day,false,davis901,varge901,monte901,palld901,"""SDN/SLN""","""Clem Comly""","""David W. Smith""",1996/10/29 1:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,11381,lucag001,vuckp001,fingr001,mumpj001,,
SDN198007280,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1980/07/28,0,0:00PM,night,false,tatat901,kiblj901,(none),steld901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,15775,fingr001,rileg001,,tenag101,,
SDN198007290,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1980/07/29,0,0:00PM,night,false,froeb901,kiblj901,steld901,tatat901,"""SDN""","""David W. Smith""","""David W. Smith""",1996/11/06 3:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,11802,joner101,capid101,,flant001,,
SDN198007300,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1980/07/30,0,0:00PM,night,false,kiblj901,steld901,tatat901,froeb901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 8:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,12036,shirb001,suttb001,,winfd001,,
SDN198008110,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1980/08/11,0,0:00PM,night,false,quicj901,dalej901,rungp901,engeb901,"""Cin/SD""","""Clem Comly""","""Clem Comly""",1995/04/02 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,16346,leibc001,muras001,humet001,grifk001,,
SDN198008120,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1980/08/12,0,0:00PM,night,false,dalej901,rungp901,engeb901,quicj901,"""Cin/SD""","""Clem Comly""","""Clem Comly""",1995/04/02 9:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,15579,pricj001,joner101,,oestr001,,
SDN198008130,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1980/08/13,0,0:00PM,night,false,rungp901,engeb901,quicj901,dalej901,"""SD/Cin""","""Clem Comly""","""Clem Comly""",1995/04/02 9:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,13141,sotom001,shirb001,,knigr001,,
SDN198008140,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/08/14,0,0:00PM,day,false,colon901,olsea901,crawj901,brocf901,"""Hou/SD""","""Clem Comly""","""Clem Comly""",1995/04/05 9:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,12150,ryann001,curtj001,,leonj001,,
SDN198008150,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/08/15,0,7:09PM,night,false,crawj901,olsea901,brocf901,colon901,"""SD/Hou""","""Clem Comly""","""Clem Comly""",1995/04/06 10:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,377,14177,smitd001,rasme101,,,,
SDN198008171,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/08/17,1,0:00PM,day,false,olsea901,brocf901,crawj901,colon901,"""SD/Hou""","""Clem Comly""","""Clem Comly""",1995/04/05 10:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,0,forsk001,joner101,,cruzj001,,
SDN198008172,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/08/17,2,0:00PM,day,false,brocf901,colon901,crawj901,olsea901,"""Hou/SD""","""Clem Comly""","""Clem Comly""",1995/04/05 10:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,16120,niekj001,muras001,,ashba001,,
SDN198008290,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1980/08/29,0,0:00PM,night,false,grege901,rennd901,wendh901,weyel901,"""SD/Phi""","""Clem Comly""","""Clem Comly""",1995/03/18 11:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,10742,chril101,muras001,mcgrt001,trilm001,,
SDN198008301,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1980/08/30,1,0:00PM,night,false,rennd901,wendh901,weyel901,grege901,"""SD/Phi""","""Clem Comly""","""Clem Comly""",1995/03/19 12:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,ruthd001,shirb001,,luzig001,,
SDN198008302,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1980/08/30,2,0:00PM,night,false,wendh901,weyel901,grege901,rennd901,"""SD/Phi""","""Clem Comly""","""Clem Comly""",1995/03/19 1:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,13209,curtj001,espin101,,perkb001,,
SDN198008310,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1980/08/31,0,0:00PM,day,false,weyel901,grege901,rennd901,wendh901,"""SD/Phi""","""Clem Comly""","""Clem Comly""",1995/03/19 1:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,7815,lucag001,walkb001,fingr001,stimc101,,
SDN198009010,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1980/09/01,0,0:00PM,night,false,monte901,palld901,varge901,davis901,"""SD""","""Clem Comly""","""Clem Comly""",1995/05/03 11:07PM,park,none,0,unknown,-1,unknown,unknown,night,172,9385,sands001,wiser101,frymw101,offir101,,
SDN198009020,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1980/09/02,0,0:00PM,night,false,palld901,varge901,davis901,monte901,"""SD""","""Clem Comly""","""Clem Comly""",1995/05/03 11:20PM,park,none,0,unknown,-1,unknown,unknown,night,151,6082,lea-c001,rasme101,frymw101,dawsa001,,
SDN198009030,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1980/09/03,0,0:00PM,night,false,varge901,davis901,monte901,palld901,"""SDN""","""David W. Smith""","""David W. Smith""",1996/11/06 8:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,6685,muras001,normf101,fingr001,tenag101,,
SDN198009040,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1980/09/04,0,0:00PM,day,false,brocf901,froeb901,steld901,kiblj901,"""SD/NYM""","""Clem Comly""","""Clem Comly""",1995/04/25 11:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,2635,curtj001,allen001,,tenag101,,
SDN198009050,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1980/09/05,0,0:00PM,night,false,froeb901,steld901,kiblj901,brocf901,"""SD/NYM""","""Clem Comly""","""Clem Comly""",1995/04/25 11:33PM,park,none,0,unknown,-1,unknown,unknown,night,171,7137,eichj001,bombm101,lucag001,tenag101,,
SDN198009060,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1980/09/06,0,0:00PM,night,false,steld901,kiblj901,brocf901,froeb901,"""SD/NYM""","""Clem Comly""","""Clem Comly""",1995/04/25 11:59PM,park,none,0,unknown,-1,unknown,unknown,night,192,7877,wiser101,burrr001,fingr001,mumpj001,,
SDN198009070,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1980/09/07,0,0:00PM,day,false,kiblj901,brocf901,froeb901,steld901,"""SD/NYM""","""Clem Comly""","""Clem Comly""",1995/04/26 8:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,5141,shirb001,pacej001,lucag001,perkb001,,
SDN198009090,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1980/09/09,0,0:00PM,night,false,monte901,fiels901,palld901,varge901,"""SF/SD""","""Clem Comly""","""Clem Comly""",1995/05/04 8:27PM,park,none,0,unknown,-1,unknown,unknown,night,173,6241,muras001,ripla101,,bassr101,,
SDN198009100,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1980/09/10,0,0:00PM,night,false,fiels901,palld901,varge901,monte901,"""SF/SD""","""Clem Comly""","""Clem Comly""",1995/05/04 9:14PM,park,none,0,unknown,-1,unknown,unknown,night,150,6834,fingr001,mintg001,lucag001,winfd001,,
SDN198009190,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1980/09/19,0,0:00PM,night,false,harrl901,pryop901,mcshj901,willb901,"""Atl/SD""","""Clem Comly""","""Clem Comly""",1995/05/05 11:53PM,park,none,0,unknown,-1,unknown,unknown,night,168,5893,muras001,alexd001,fingr001,,,
SDN198009200,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1980/09/20,0,0:00PM,night,false,pryop901,mcshj901,willb901,harrl901,"""SD/Atl""","""Clem Comly""","""Clem Comly""",1995/05/06 12:43AM,park,none,0,unknown,-1,unknown,unknown,night,193,7180,rasme101,hraba101,,stimc101,,
SDN198009210,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1980/09/21,0,0:00PM,day,false,mcshj901,willb901,harrl901,pryop901,"""SD/Atl""","""Clem Comly""","""Clem Comly""",1995/05/06 2:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,2846,tellt001,niekp001,,bassr101,,
SDN198009220,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/09/22,0,0:00PM,night,false,rennd901,wendh901,weyel901,brocf901,"""Hou/SD""","""Clem Comly""","""Clem Comly""",1995/05/06 2:31PM,park,none,0,unknown,-1,unknown,unknown,night,160,16513,niekj001,shirb001,,morgj001,,
SDN198009230,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1980/09/23,0,0:00PM,day,false,wendh901,weyel901,brocf901,rennd901,"""Hou/SD""","""Clem Comly""","""Clem Comly""",1995/05/06 3:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,4788,curtj001,niemr001,,curtj001,,
SDN198009240,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1980/09/24,0,0:00PM,night,false,pryop901,mcshj901,westj901,willc901,"""SD/Cin""","""Clem Comly""","""Clem Comly""",1995/05/06 5:34PM,park,none,0,unknown,-1,unknown,unknown,night,185,7757,baird001,fingr001,,concd001,,
SDN198009250,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1980/09/25,0,0:00PM,day,false,mcshj901,westj901,willc901,pryop901,"""SD/Cin""","""Clem Comly""","""Clem Comly""",1995/05/06 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,193,5309,baird001,kinnd101,,corrv101,,
SDN198009260,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1980/09/26,0,0:00PM,night,false,engeb901,quicj901,dalej901,rungp901,"""LA/SD/Hunter""","""Clem Comly""","""Clem Comly""",1995/05/06 9:44PM,park,none,0,unknown,-1,unknown,unknown,night,155,14836,tellt001,goltd101,fingr001,salal001,,
SDN198009270,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1980/09/27,0,0:00PM,night,false,quicj901,dalej901,rungp901,engeb901,"""SD/LA/Hunter""","""Clem Comly""","""Clem Comly""",1995/05/06 11:20PM,park,none,0,unknown,-1,unknown,unknown,night,192,19260,suttd001,rasme101,valef001,baked002,,
SDN198009280,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1980/09/28,0,0:00PM,day,false,dalej901,rungp901,engeb901,quicj901,"""LA/SD/Hunter""","""Clem Comly""","""Clem Comly""",1995/05/07 12:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,198,17971,fingr001,howes001,tellt001,,,
DET198004180,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1980/04/18,0,7:35PM,night,true,malog901,voltv901,hallb901,goetr901,"""KC/Detroit""","""Bill Disney""","""Bill Disney""",1995/05/26 6:41AM,park,none,63,unknown,-1,unknown,unknown,night,214,50687,quisd001,lopea001,,aikew001,,
DET198004190,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1980/04/19,0,2:15PM,day,true,voltv901,hallb901,goetr901,malog901,"""KC/Detroit""","""Bill Disney""","""Bill Disney""",1995/05/28 6:39AM,park,none,70,unknown,-1,unknown,unknown,sunny,137,13583,morrj001,martr001,,kemps001,,
DET198004200,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1980/04/20,0,1:35PM,day,true,hallb901,goetr901,malog901,voltv901,"""KC/Detroit""","""Bill Disney""","""Bill Disney""",1995/05/28 8:29AM,park,none,69,unknown,-1,unknown,unknown,cloudy,171,18755,martr001,schad001,quisd001,aikew001,,
DET198004250,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1980/04/25,0,1:30PM,day,true,mckej901,hendt901,evanj901,barnl901,"""Detroit""","""Bill Disney""","""Bill Disney""",1995/05/31 8:48AM,park,none,55,unknown,-1,unknown,unknown,unknown,148,11581,schad001,ecked001,,kemps001,,
DET198004260,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1980/04/26,0,1:25PM,day,true,hendt901,evanj901,barnl901,mckej901,"""Red Sox""","""M. Pankin""","""M. Pankin""",1996/02/26 8:43PM,park,none,57,unknown,-1,unknown,unknown,unknown,178,20261,hursb001,wilcm001,burgt001,burlr001,,
DET198004270,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1980/04/27,0,1:38PM,day,true,evanj901,barnl901,mckej901,hendt901,"""Red Sox""","""M. Pankin""","""M. Pankin""",1996/03/10 10:23AM,park,none,53,unknown,-1,unknown,unknown,unknown,170,16882,rozed001,torrm001,lopea001,kemps001,,
DET198004290,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1980/04/29,0,1:30PM,day,true,barnl901,mckej901,hendt901,evanj901,"""Texas/Detroit""","""Bill Disney""","""Bill Disney""",1995/06/11 9:57AM,park,none,56,unknown,-1,unknown,unknown,unknown,143,7941,comes001,morrj001,rajsd101,oliva001,,
DET198004300,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1980/04/30,0,1:30PM,day,true,mckej901,hendt901,evanj901,barnl901,"""Texas/Detroit""","""Bill Disney""","""Bill Disney""",1995/06/11 1:39PM,park,none,54,unknown,-1,unknown,unknown,unknown,199,8056,wilcm001,lyles101,,parrl001,,
DET198005130,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1980/05/13,0,8:00PM,night,true,coont901,shulj901,kunkb101,kaisk901,"""?""","""Sean Lahman""","""Sean Lahman""",1995/11/12 10:01AM,park,none,58,unknown,-1,wet,rain,unknown,170,13332,morrj001,keoum001,lopea001,hebnr001,,
DET198005140,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1980/05/14,0,8:00PM,night,true,shulj901,kunkb101,kaisk901,coont901,"""Unknown""",,"""R. Elliott""",1995/10/20 11:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,16694,lopea001,jonej001,,trama001,,
DET198005160,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1980/05/16,0,0:00PM,night,true,kunkb101,kaisk901,coont901,shulj901,"""Bal""","""Fitzgerald""","""Vincent""",1995/04/22 2:12PM,park,none,0,unknown,-1,unknown,unknown,night,159,34243,flanm001,petrd001,,grahd101,,
DET198005180,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1980/05/18,0,0:00PM,day,true,kaisk901,coont901,shulj901,kunkb101,"""Bal""","""Fitzgerald""","""Vincent""",1995/04/22 2:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,24485,lopea001,stodt001,,,,
DET198005190,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1980/05/19,0,8:00PM,night,true,neudj901,deegb901,garcr901,reilm901,,,"""R. Elliott""",1995/10/28 8:36AM,unknown,none,67,unknown,-1,unknown,unknown,unknown,149,27715,guidr001,wilcm001,,nettg001,,
DET198005200,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1980/05/20,0,8:00PM,night,true,deegb901,garcr901,reilm901,neudj901,,,"""R. Elliott""",1995/10/28 12:04PM,unknown,none,66,unknown,-1,unknown,unknown,unknown,167,31194,hillj101,johnt001,rozed001,hebnr001,,
DET198005210,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1980/05/21,0,8:00PM,night,true,garcr901,reilm901,neudj901,deegb901,,,"""R. Elliott""",1995/10/30 6:58AM,unknown,none,71,unknown,-1,unknown,unknown,night,192,32478,may-r101,lopea001,,nettg001,,
DET198005300,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1980/05/30,0,8:00PM,night,true,merrd901,sprim901,brinj901,bremn901,"""Unknown""",,"""R. Elliott""",1995/10/22 9:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,22163,wilcm001,tanaf001,,kemps001,,
DET198005310,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1980/05/31,0,2:00PM,day,true,sprim901,brinj901,bremn901,merrd901,"""Unknown""",,"""R. Elliott""",1995/10/24 8:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,23350,kisob001,undep101,larod101,lansc001,,
DET198006020,"""version 7RS(19) of 07/07/92""",SEA,DET,DET04,1980/06/02,0,8:00PM,night,true,brinj901,bremn901,merrd901,sprim901,,,"""R. Elliott""",1995/10/26 8:43AM,unknown,none,0,unknown,-1,unknown,rain,unknown,223,12291,,,,,,
DET198006030,"""version 7RS(19) of 07/07/92""",SEA,DET,DET04,1980/06/03,0,8:00PM,night,true,bremn901,merrd901,sprim901,brinj901,,,"""R. Elliott""",1995/10/26 10:59PM,unknown,none,68,unknown,-1,unknown,unknown,unknown,157,13942,lopea001,mclab102,,hebnr001,,
DET198006040,"""version 7RS(19) of 07/07/92""",SEA,DET,DET04,1980/06/04,0,8:00PM,night,true,merrd901,sprim901,brinj901,bremn901,,,"""R. Elliott""",1995/10/27 7:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,14566,wilcm001,bannf001,,broot001,,
DET198006100,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1980/06/10,0,0:00,night,true,voltv901,malog901,goetr901,hallb901,,,"""R. Elliott""",1995/11/02 8:11AM,unknown,none,57,unknown,-1,unknown,unknown,unknown,140,12399,wilcm001,zahng001,,parrl001,,
DET198006110,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1980/06/11,0,0:00,night,true,goetr901,malog901,hallb901,voltv901,,,"""R. Elliott""",1995/11/03 8:49AM,unknown,none,68,unknown,-1,unknown,unknown,unknown,167,16017,jackd101,rozed001,koosj001,landk001,,
DET198006120,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1980/06/12,0,0:00,night,true,malog901,hallb901,voltv901,goetr901,,,"""R. Elliott""",1995/11/04 12:06PM,unknown,none,74,unknown,-1,unknown,unknown,unknown,167,15630,undep101,zahng001,lopea001,trama001,,
DET198006130,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1980/06/13,0,8:05PM,night,true,denkd901,mccol901,roe-r901,koscg901,,,"""R. Elliott""",1996/04/12 8:04AM,unknown,none,77,unknown,0,unknown,unknown,unknown,166,33767,morrj001,trous001,,broot001,,
DET198006140,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1980/06/14,0,2:15PM,day,true,mccol901,roe-r901,koscg901,denkd901,,,"""R. Elliott""",1996/04/13 9:46AM,unknown,none,75,unknown,-1,unknown,unknown,unknown,145,31008,petrd001,burnb001,,trama001,,
DET198006161,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1980/06/16,1,4:30PM,day,true,roe-r901,koscg901,denkd901,mccol901,,,"""R. Elliott""",1995/10/31 8:01AM,unknown,none,65,unknown,-1,unknown,unknown,unknown,157,0,wilcm001,castb101,,cowea001,,
DET198006162,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1980/06/16,2,0:00PM,night,true,koscg901,denkd901,mccol901,roe-r901,,,"""R. Elliott""",1995/11/01 8:04AM,unknown,none,58,unknown,-1,unknown,unknown,night,168,37040,clevr101,rozed001,flinj101,bands101,,
DET198006170,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1980/06/17,0,0:00PM,night,true,denkd901,mccol901,roe-r901,koscg901,,,"""R. Elliott""",1995/11/01 8:31AM,unknown,none,71,unknown,-1,unknown,unknown,unknown,124,24942,morrj001,caldm001,,kemps001,,
DET198006300,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1980/06/30,0,0:00PM,night,true,coont901,shulj901,johnm901,kunkb101,,,"""R. Elliott""",1995/11/23 7:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,30085,schad001,spild001,lopea001,hebnr001,,
DET198007010,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1980/07/01,0,8:00PM,night,true,kunkb101,coont901,shulj901,johnm901,,,"""R. Elliott""",1995/11/22 11:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,194,27830,owchb001,undep101,stanm001,harrt001,,
