game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings
WS1193608190,"""version 7RS(19) of 07/07/92""",NYA,WS1,WAS09,1936/08/19,0,,0:00PM,day,false,johnc901,dinnb101,(none),mcgob901,"""372""","""Unknown""","""Comly""",2012/11/18 2:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,8000,ruffr101,deshj101,,,
WS1193608250,"""version 7RS(19) of 07/07/92""",CLE,WS1,WAS09,1936/08/25,0,,0:00PM,day,false,geish901,summb901,(none),quinj901,"""39""","""Unknown""","""Comly""",2002/10/06 9:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,newsb101,lee-t101,,,
WS1193608260,"""version 7RS(19) of 07/07/92""",CLE,WS1,WAS09,1936/08/26,0,,0:00PM,day,false,summb901,quinj901,(none),geish901,"""39""","""Unknown""","""Comly""",2002/10/06 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,cascj101,galed101,,,
WS1193608270,"""version 7RS(19) of 07/07/92""",CLE,WS1,WAS09,1936/08/27,0,,0:00PM,day,false,quinj901,geish901,(none),summb901,"""39""","""Unknown""","""Comly""",2002/10/06 9:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,0,allej102,weavm101,,,
WS1193608280,"""version 7RS(19) of 07/07/92""",CHA,WS1,WAS09,1936/08/28,0,,0:00PM,day,false,geish901,summb901,(none),quinj901,"""277,111,222""","""Dick Cramer""","""Dick Cramer""",2018/12/03 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,0,whitj101,applp101,browc103,,
WS1193608290,"""version 7RS(19) of 07/07/92""",CHA,WS1,WAS09,1936/08/29,0,,0:00PM,day,false,summb901,quinj901,(none),geish901,"""277,111,222""","""Rob Wood""","""David W. Smith""",2018/12/04 12:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,7000,cains101,deshj101,,,
WS1193608301,"""version 7RS(19) of 07/07/92""",SLA,WS1,WAS09,1936/08/30,1,,0:00PM,day,false,owenb901,johnc901,(none),dinnb101,"""276""","""Comly""","""Comly""",2014/05/16 6:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,0,cascj101,andri101,applp101,,
WS1193609010,"""version 7RS(19) of 07/07/92""",SLA,WS1,WAS09,1936/09/01,0,,0:00PM,day,false,dinnb101,owenb901,(none),johnc901,"""412""","""Frownfelter""","""Frownfelter""",2016/10/16 3:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,1000,white102,hogsc101,,,
WS1193609030,"""version 7RS(19) of 07/07/92""",DET,WS1,WAS09,1936/09/03,0,,0:00PM,day,false,johnc901,dinnb101,(none),owenb901,"""56,222,212""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/12/06 10:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,2500,applp101,bridt101,,,
WS1193609050,"""version 7RS(19) of 07/07/92""",PHA,WS1,WAS09,1936/09/05,0,,0:00PM,day,false,mcgob901,ormsr901,(none),basis901,"""266,222""","""Rob Wood""","""David W. Smith""",2018/12/07 5:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,3000,archf101,cascj101,,,
WS1193609061,"""version 7RS(19) of 07/07/92""",PHA,WS1,WAS09,1936/09/06,1,,0:00PM,day,false,ormsr901,basis901,(none),mcgob901,"""210""","""Comly""","""Comly""",2014/07/01 1:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,white102,gumpr101,,,
WS1193609071,"""version 7RS(19) of 07/07/92""",BOS,WS1,WAS09,1936/09/07,1,,0:00PM,day,false,mcgob901,ormsr901,(none),hubbc901,"""210""","""Comly""","""Comly""",2014/07/01 6:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,deshj101,wilsj103,,,
WS1193609072,"""version 7RS(19) of 07/07/92""",BOS,WS1,WAS09,1936/09/07,2,,0:00PM,day,false,ormsr901,hubbc901,(none),mcgob901,"""210""","""Comly/RWood""","""Comly/RWood""",2014/07/01 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,25000,walbr101,applp101,meolm101,,
WS1193609220,"""version 7RS(19) of 07/07/92""",BOS,WS1,WAS09,1936/09/22,0,,0:00PM,day,false,owenb901,summb901,(none),quinj901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/04 9:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,cascj101,walbr101,,,
WS1193609230,"""version 7RS(19) of 07/07/92""",BOS,WS1,WAS09,1936/09/23,0,,0:00PM,day,false,quinj901,owenb901,(none),summb901,"""115""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2001/02/04 10:06AM,unknown,none,88,unknown,-1,unknown,unknown,cloudy,140,3500,applp101,wilsj103,,,
WS1193609250,"""version 7RS(19) of 07/07/92""",BOS,WS1,WAS09,1936/09/25,0,,0:00PM,day,false,quinj901,owenb901,(none),summb901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/04 10:20AM,unknown,none,67,unknown,-1,unknown,unknown,sunny,125,0,deshj101,henrj103,,,
WS1193609260,"""version 7RS(19) of 07/07/92""",NYA,WS1,WAS09,1936/09/26,0,,0:00PM,day,false,owenb901,mcgob901,(none),quinj901,"""96,222,276,589""","""Jim Herdman,Wayne Townsend""","""Jim Herdman,Wayne Townsend""",2018/12/12 3:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,7668,hadlb101,white102,,,
WS1193609270,"""version 7RS(19) of 07/07/92""",NYA,WS1,WAS09,1936/09/27,0,,0:00PM,day,false,mcgob901,quinj901,(none),owenb901,"""222,104,99,98,9""","""Jim Wohlenhaus""","""David W. Smith""",2018/12/16 7:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,12700,applp101,wickk101,,,
BSN193604170,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1936/04/17,0,,0:00PM,day,false,rearb901,barrg901,(none),balll901,"""115,589""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2000/03/26 9:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,3100,hubbc101,reisb102,fitzf101,,
BSN193604190,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1936/04/19,0,,0:00PM,day,false,barrg901,balll901,(none),rearb901,"""277""","""Comly""","""Comly""",2014/05/29 8:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,schuh103,macfd101,,,
BSN193604230,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1936/04/23,0,,0:00PM,day,false,balll901,rearb901,(none),barrg901,"""115""","""Unknown""","""Comly""",2000/03/27 2:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,3106,waltb102,browb106,johns101,,
BSN193604240,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1936/04/24,0,,0:00PM,day,false,rearb901,barrg901,(none),balll901,"""115""","""Unknown""","""Comly""",2000/03/27 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,9434,macfd101,davic103,,,
BSN193605090,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1936/05/09,0,,0:00PM,day,false,mageg901,quige901,(none),morac102,"""115""","""Unknown""","""Comly""",2000/03/28 9:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,6396,clarw101,macfd101,brane101,,
BSN193605100,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1936/05/10,0,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""371""","""Unknown""","""Comly""",2012/04/20 5:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,203,8000,cantb102,mungv101,,,
BSN193605110,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1936/05/11,0,,0:00PM,day,false,morac102,mageg901,(none),quige901,"""115""","""Unknown""","""Comly""",2000/03/28 9:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,chapt101,earng101,,,
BSN193605120,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1936/05/12,0,,0:00PM,day,false,klemb901,searz901,(none),balll901,"""115""","""Unknown""","""Comly""",2000/03/28 10:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,2000,,,,,
BSN193605130,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1936/05/13,0,,0:00PM,day,false,searz901,balll901,(none),klemb901,"""115,270""","""Unknown""","""Comly""",2000/03/28 10:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,2500,macfd101,hoytw101,,,
BSN193605140,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1936/05/14,0,,0:00PM,day,false,balll901,klemb901,(none),searz901,"""115""","""Unknown""","""Comly""",2000/03/28 10:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,1600,bushg101,bengr101,,,
BSN193605150,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/05/15,0,,0:00PM,day,false,klemb901,searz901,(none),balll901,"""115""","""Unknown""","""Comly""",2000/03/28 11:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,7594,chapt101,parmr101,smitb110,,
BSN193605160,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/05/16,0,,0:00PM,day,false,searz901,balll901,(none),klemb901,"""115""","""Unknown""","""Comly""",2000/03/28 8:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6610,heuse101,lannj101,,,
BSN193605180,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1936/05/18,0,,0:00PM,day,false,barrg901,goetl901,(none),rearb901,"""277,115""","""Unknown""","""Comly""",2000/03/28 9:19PM,park,none,90,unknown,-1,unknown,unknown,unknown,110,4224,carlt101,macfd101,,,
BSN193605190,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1936/05/19,0,,0:00PM,day,false,goetl901,rearb901,(none),barrg901,"""115,277""","""Unknown""","""Comly""",2000/03/28 10:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,3000,cantb102,bryac101,,,
BSN193605200,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1936/05/20,0,,0:00PM,day,false,rearb901,barrg901,(none),goetl901,"""115""","""Unknown""","""Comly""",2000/03/28 10:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3600,hilcw101,macfd101,brend101,,
BSN193605210,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1936/05/21,0,,0:00PM,day,false,barrg901,goetl901,(none),rearb901,"""115""","""Unknown""","""Comly""",2000/03/28 11:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,5543,lannj101,stinl101,,,
BSN193605301,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1936/05/30,1,,0:00PM,day,false,mageg901,quige901,(none),morac102,"""277,163""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/10/07 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,passc101,lannj101,,,
BSN193605302,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1936/05/30,2,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""277,163""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/10/08 7:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,24430,bowmj101,chapt101,,,
BSN193605310,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1936/05/31,0,,0:00PM,day,false,morac102,mageg901,(none),quige901,"""104,99,98,96,222""","""Dick Cramer""","""Dick Cramer""",2018/10/30 4:35PM,unknown,,0,unknown,-1,unknown,unknown,unknown,140,10000,macfd101,johns101,,,
BSN193606160,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/06/16,0,,0:00PM,day,false,goetl901,rearb901,(none),barrg901,"""115""","""Unknown""","""Comly""",2000/04/01 8:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3000,chapt101,winfj101,,,
BSN193606171,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/06/17,1,,0:00PM,day,false,rearb901,barrg901,(none),goetl901,"""115""","""Unknown""","""Comly""",2000/04/01 9:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,0,cantb102,deanp101,,,
BSN193606172,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/06/17,2,,0:00PM,day,false,barrg901,goetl901,(none),rearb901,"""115""","""Unknown""","""Comly""",2000/04/01 9:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,17711,parmr101,bengr101,munnl101,,
BSN193606180,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1936/06/18,0,,0:00PM,day,false,goetl901,rearb901,(none),barrg901,"""115""","""Unknown""","""Comly""",2000/04/01 11:23PM,park,none,0,unknown,-1,unknown,unknown,overcast,101,2000,smitb110,walkb101,,,
BSN193606190,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1936/06/19,0,,0:00PM,day,false,morac102,mageg901,(none),quige901,"""115""","""Unknown""","""Comly""",2000/04/01 11:39PM,park,none,0,unknown,-1,unknown,none,sunny,128,5011,schog101,lannj101,,,
BSN193606200,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1936/06/20,0,,0:00PM,day,false,mageg901,quige901,(none),morac102,"""115""","""Unknown""","""Comly""",2000/04/01 11:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,2500,reisb102,freyb101,,,
BSN193606210,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1936/06/21,0,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""516""","""DWV""","""DWV""",2015/06/29 2:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,9747,cantb102,holla101,,,
BSN193606220,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1936/06/22,0,,0:00PM,day,false,pineb101,stewb901,(none),pfirc901,"""115,277""","""Unknown""","""Comly""",2000/04/02 8:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,3000,bengr101,carlt101,,,
BSN193606230,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1936/06/23,0,,0:00PM,day,false,stewb901,pfirc901,(none),pineb101,"""115,277""","""Unknown""","""Comly""",2000/04/02 8:47PM,park,none,0,unknown,-1,unknown,none,sunny,114,3567,rootc101,smitb110,davic103,,
BSN193606251,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1936/06/25,1,,0:00PM,day,false,pfirc901,pineb101,(none),stewb901,"""115,277""","""Unknown""","""Comly""",2000/04/02 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,lee-b103,chapt101,,,
