game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,timeofgame,attendance,sky,wp,lp,save,gwrbi,gametype
CHA194105020,"""version 7RS(19) of 07/07/92""",NYA,CHA,1941/05/02,CHI10,0,0:00PM,day,false,"""317,111,96""","""Pete Cottrell""","""Pete Cottrell""",2013/03/17 10:45AM,rue-j901,stewe901,(none),summb901,park,none,0,unknown,-1,unknown,unknown,121,7297,unknown,lyont102,ruffr101,,,
CHA194105030,"""version 7RS(19) of 07/07/92""",NYA,CHA,1941/05/03,CHI10,0,0:00PM,day,false,"""316,96,111""","""Pete Cottrell""","""Pete Cottrell""",2013/03/17 4:13PM,stewe901,summb901,(none),rue-j901,park,none,0,unknown,-1,unknown,unknown,172,11761,unknown,murpj103,applp101,,,
CHA194105040,"""version 7RS(19) of 07/07/92""",PHA,CHA,1941/05/04,CHI10,0,0:00PM,day,false,"""266,119,67,111""","""Tom Thress""","""David W. Smith""",2017/06/24 4:50PM,hubbc901,romme101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,148,13091,unknown,beckb103,hallj105,ferrt101,,
CHA194105050,"""version 7RS(19) of 07/07/92""",PHA,CHA,1941/05/05,CHI10,0,0:00PM,day,false,"""67,109,111,266,119""","""Dick Cramer""","""Dick Cramer""",2017/06/09 9:00PM,romme101,ormsr901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,125,1664,unknown,mccrl101,applp101,,,
CHA194105070,"""version 7RS(19) of 07/07/92""",BOS,CHA,1941/05/07,CHI10,0,0:00PM,day,false,"""67,109,111,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/06/23 9:05PM,ormsr901,hubbc901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,125,2463,unknown,wagnc101,rignj101,,,
CHA194105270,"""version 7RS(19) of 07/07/92""",SLA,CHA,1941/05/27,CHI10,0,0:00PM,day,false,"""128""","""Dick Cramer""","""Dick Cramer""",2017/06/15 6:10PM,pipgg101,passa901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,130,3337,unknown,muncb101,rignj101,,,
CHA194105280,"""version 7RS(19) of 07/07/92""",SLA,CHA,1941/05/28,CHI10,0,0:00PM,day,false,"""111,128""","""Jim Herdman""","""Jim Herdman""",2017/06/17 9:21AM,passa901,geish901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,142,2005,unknown,aukee101,smite105,harrb109,,
CHA194105290,"""version 7RS(19) of 07/07/92""",SLA,CHA,1941/05/29,CHI10,0,0:00PM,day,false,"""102""","""Doug Burks""","""Doug Burks""",2017/07/02 10:35PM,geish901,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,104,1293,unknown,dietb101,castg101,,,
CHA194105301,"""version 7RS(19) of 07/07/92""",CLE,CHA,1941/05/30,CHI10,1,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/30 3:53PM,basis901,passa901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,111,0,unknown,lyont102,smita104,,,
CHA194105302,"""version 7RS(19) of 07/07/92""",CLE,CHA,1941/05/30,CHI10,2,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/30 3:59PM,geish901,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,103,37565,unknown,lee-t101,bagbj102,,,
CHA194105310,"""version 7RS(19) of 07/07/92""",SLA,CHA,1941/05/31,CHI10,0,0:00PM,day,false,"""128""","""Dick Cramer""","""Dick Cramer""",2017/06/17 9:10AM,mcgob901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,150,5247,unknown,hallj105,harrb109,,,
CHA194106011,"""version 7RS(19) of 07/07/92""",WS1,CHA,1941/06/01,CHI10,1,0:00PM,day,false,"""251""","""Tom Thress""","""David W. Smith""",2017/06/20 9:22PM,quinj901,grieb901,mcgob901,pipgg101,radio,none,0,unknown,-1,unknown,unknown,105,0,unknown,hudss101,rignj101,,,
CHA194106012,"""version 7RS(19) of 07/07/92""",WS1,CHA,1941/06/01,CHI10,2,0:00PM,day,false,"""111,222,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2017/06/20 9:33PM,grieb901,mcgob901,pipgg101,quinj901,park,none,0,unknown,-1,unknown,unknown,148,21654,unknown,smite105,chask101,,,
CHA194106020,"""version 7RS(19) of 07/07/92""",WS1,CHA,1941/06/02,CHI10,0,0:00PM,day,false,"""109,111,222,286""","""Wayne Townsend""","""Wayne Townsend""",2017/08/18 7:15PM,mcgob901,pipgg101,quinj901,grieb901,unknown,none,0,unknown,-1,unknown,unknown,112,1651,unknown,sunds101,dietb101,,,
CHA194106040,"""version 7RS(19) of 07/07/92""",PHA,CHA,1941/06/04,CHI10,0,0:00PM,night,false,"""251""","""Tom Thress""","""David W. Smith""",2017/06/20 9:05PM,pipgg101,quinj901,grieb901,mcgob901,park,none,0,unknown,-1,unknown,unknown,96,32659,unknown,lee-t101,mccrl101,,,
CHA194106050,"""version 7RS(19) of 07/07/92""",PHA,CHA,1941/06/05,CHI10,0,0:00PM,day,false,"""109,96,111,119,266""","""Tom Thress""","""Tom Thress""",2017/07/23 1:05AM,quinj901,grieb901,mcgob901,pipgg101,park,none,0,unknown,-1,unknown,unknown,110,2436,unknown,knotj102,smite105,,,
CHA194106060,"""version 7RS(19) of 07/07/92""",BOS,CHA,1941/06/06,CHI10,0,0:00PM,day,false,"""67,109,71,96,111,163,274""","""Tom Thress""","""Tom Thress""",2017/08/23 11:30PM,pipgg101,passa901,geish901,basis901,park,none,0,unknown,-1,unknown,unknown,132,3578,unknown,dobsj101,rignj101,rybam101,,
CHA194106070,"""version 7RS(19) of 07/07/92""",BOS,CHA,1941/06/07,CHI10,0,0:00PM,day,false,"""67,109,115,71,96,111,163,274""","""Tom Thress""","""Tom Thress""",2017/08/24 10:10PM,passa901,basis901,(none),pipgg101,park,none,0,unknown,-1,unknown,unknown,128,3685,unknown,smite105,wilsj103,,,
CHA194106100,"""version 7RS(19) of 07/07/92""",NYA,CHA,1941/06/10,CHI10,0,0:00PM,day,false,"""270,96,111""","""David W. Smith""","""David W. Smith""",2013/03/19 9:02PM,passa901,basis901,pipgg101,geish901,park,none,0,unknown,-1,unknown,unknown,117,2832,unknown,peeks101,rignj101,,,
CHA194106120,"""version 7RS(19) of 07/07/92""",NYA,CHA,1941/06/12,CHI10,0,0:00PM,night,false,"""270,317""","""David W. Smith""","""David W. Smith""",2013/03/19 9:59PM,pipgg101,geish901,(none),passa901,park,none,0,unknown,-1,unknown,unknown,155,37102,unknown,murpj103,lee-t101,,,
CHA194107020,"""version 7RS(19) of 07/07/92""",DET,CHA,1941/07/02,CHI10,0,0:00PM,night,false,"""251""","""Tom Thress""","""David W. Smith""",2017/06/21 4:01PM,pipgg101,hubbc901,basis901,ormsr901,park,none,0,unknown,-1,unknown,unknown,121,22555,unknown,newsb101,dietb101,,,
CHA194107050,"""version 7RS(19) of 07/07/92""",CLE,CHA,1941/07/05,CHI10,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/20 3:29PM,geish901,hubbc901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,127,10246,unknown,hevij101,smite105,browc103,,
CHA194107060,"""version 7RS(19) of 07/07/92""",CLE,CHA,1941/07/06,CHI10,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/16 7:24PM,basis901,hubbc901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,135,15627,unknown,lyont102,milna101,,,
