game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf,htbf
SFN201306170,SDN,SFN,SFO03,2013/06/17,0,7:15PM,night,false,gormb901,gonzm901,randt901,vanol901,park,pitches,bushd701,60,torf,14,unknown,unknown,cloudy,275,41981,vincn001,mijaj001,streh001,,,,
SFN201306180,SDN,SFN,SFO03,2013/06/18,0,7:15PM,night,false,gonzm901,randt901,vanol901,gormb901,park,pitches,dybdc701,54,tocf,21,unknown,unknown,cloudy,192,41884,machj002,thayd001,romos001,,,,
SFN201306190,SDN,SFN,SFO03,2013/06/19,0,12:46PM,day,false,randt901,vanol901,gormb901,gonzm901,park,pitches,dybdc701,63,tocf,11,unknown,unknown,sunny,167,41866,bumgm001,gregl001,romos001,,,,
SFN201306200,MIA,SFN,SFO03,2013/06/20,0,7:18PM,night,false,diazl901,timmt901,wintm901,wegnm901,park,pitches,feldd701,60,torf,22,unknown,unknown,cloudy,145,41290,koeht001,affej001,cishs001,,,,
SFN201306210,MIA,SFN,SFO03,2013/06/21,0,7:15PM,night,false,timmt901,wintm901,wegnm901,diazl901,park,pitches,bushd701,63,tocf,11,unknown,unknown,sunny,193,41490,ramoa001,dunnj001,cishs001,,,,
SFN201306220,MIA,SFN,SFO03,2013/06/22,0,1:05PM,day,false,wintm901,wegnm901,diazl901,timmt901,park,pitches,bushd701,69,tocf,9,unknown,unknown,sunny,206,41683,rosas001,dunnm002,,,,,
SFN201306230,MIA,SFN,SFO03,2013/06/23,0,1:05PM,day,false,wegnm901,diazl901,timmt901,wintm901,park,pitches,bushd701,59,torf,11,unknown,unknown,overcast,172,41697,eovan001,cainm001,,,,,
SFN201307050,LAN,SFN,SFO03,2013/07/05,0,7:15PM,night,false,gonzm901,randt901,vanol901,gormb901,park,pitches,ducam701,61,tocf,17,unknown,unknown,cloudy,203,41911,ryu-h001,cainm001,,,,,
SFN201307060,LAN,SFN,SFO03,2013/07/06,0,4:17PM,day,false,randt901,vanol901,gormb901,gonzm901,park,pitches,thomc701,66,tocf,13,unknown,unknown,sunny,176,41638,bumgm001,fifes001,romos001,,,,
SFN201307070,LAN,SFN,SFO03,2013/07/07,0,1:08PM,day,false,vanol901,gormb901,gonzm901,randt901,park,pitches,ducam701,67,tocf,7,unknown,unknown,sunny,167,41094,kersc001,romos001,jansk001,,,,
SFN201307080,NYN,SFN,SFO03,2013/07/08,0,7:16PM,night,false,hamaa901,millb901,ticht901,buckc901,park,pitches,feldd701,60,tocf,9,unknown,unknown,sunny,326,41497,edgij001,kontg001,parnb001,,,,
SFN201307090,NYN,SFN,SFO03,2013/07/09,0,7:16PM,night,false,millb901,ticht901,buckc901,hamaa901,park,pitches,feldd701,62,torf,12,unknown,unknown,cloudy,203,41534,rices001,mijaj001,,,,,
SFN201307100,NYN,SFN,SFO03,2013/07/10,0,12:46PM,day,false,ticht901,buckc901,hamaa901,millb901,park,pitches,feldd701,61,tocf,11,unknown,unknown,cloudy,175,41679,wheez001,cainm001,,,,,
SFN201307190,ARI,SFN,SFO03,2013/07/19,0,7:19PM,night,false,barrt901,dimum901,barrs901,marqa901,park,pitches,feldd701,57,torf,12,unknown,unknown,sunny,163,41924,gaudc001,kenni001,romos001,,,,
SFN201307200,ARI,SFN,SFO03,2013/07/20,0,6:04PM,night,false,dimum901,barrs901,marqa901,barrt901,park,pitches,feldd701,63,tocf,10,unknown,unknown,sunny,207,41742,cainm001,milew001,romos001,,,,
SFN201307210,ARI,SFN,SFO03,2013/07/21,0,1:06PM,day,false,barrs901,marqa901,barrt901,dimum901,park,pitches,feldd701,62,tocf,9,unknown,unknown,cloudy,180,41949,delgr001,bumgm001,ziegb001,,,,
SFN201307220,CIN,SFN,SFO03,2013/07/22,0,7:15PM,night,false,kulpr901,hallt901,cuzzp901,guccc901,park,pitches,bushd701,61,tocf,9,unknown,unknown,unknown,165,41797,arrob001,linct001,,,,,
SFN201307231,CIN,SFN,SFO03,2013/07/23,1,4:06PM,day,false,hallt901,wolcq901,guccc901,kulpr901,park,pitches,bushd701,60,torf,13,unknown,unknown,overcast,172,0,cingt001,surke001,,,,,
SFN201307232,CIN,SFN,SFO03,2013/07/23,2,7:36PM,night,false,cuzzp901,guccc901,kulpr901,wolcq901,park,pitches,ducam701,60,torf,9,unknown,unknown,unknown,202,42310,garcj002,reyng001,romos001,,,,true
SFN201307240,CIN,SFN,SFO03,2013/07/24,0,7:16PM,night,false,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,feldd701,62,tocf,12,unknown,unknown,cloudy,214,41512,leakm001,gaudc001,,,,,
SFN201307260,CHN,SFN,SFO03,2013/07/26,0,7:16PM,night,false,carlm901,davig901,iassd901,knigb901,park,pitches,bushd701,58,torf,13,unknown,unknown,overcast,194,41797,guerm001,romos001,gregk001,,,,
SFN201307270,CHN,SFN,SFO03,2013/07/27,0,6:06PM,night,false,davig901,iassd901,knigb901,carlm901,park,pitches,bushd701,59,tocf,12,unknown,unknown,cloudy,174,41953,strop001,romos001,gregk001,,,,
SFN201307280,CHN,SFN,SFO03,2013/07/28,0,1:06PM,day,false,iassd901,knigb901,carlm901,davig901,park,pitches,bushd701,62,rtol,15,unknown,unknown,unknown,170,41608,woodt004,linct001,gregk001,,,,
SFN201308050,MIL,SFN,SFO03,2013/08/05,0,7:15PM,night,false,onorb901,culbf901,welkb901,johna901,park,pitches,ducam701,59,tocf,9,unknown,unknown,cloudy,182,42217,garcj002,axfoj001,romos001,,,,
SFN201308060,MIL,SFN,SFO03,2013/08/06,0,7:15PM,night,false,culbf901,welkb901,johna901,onorb901,park,pitches,ducam701,57,tocf,11,unknown,unknown,cloudy,171,41426,peraw001,cainm001,hendj001,,,,
SFN201308070,MIL,SFN,SFO03,2013/08/07,0,7:15PM,night,false,welkb901,johna901,onorb901,culbf901,park,pitches,ducam701,65,torf,3,unknown,unknown,unknown,166,41416,figaa001,bumgm001,,,,,
SFN201308080,MIL,SFN,SFO03,2013/08/08,0,12:45PM,day,false,johna901,onorb901,culbf901,welkb901,park,pitches,bushd701,59,tocf,11,unknown,unknown,cloudy,149,41219,linct001,handd001,,,,,
SFN201308090,BAL,SFN,SFO03,2013/08/09,0,7:16PM,night,false,everm901,buckc901,wolcq901,ticht901,park,pitches,feldd701,62,tocf,15,unknown,unknown,unknown,182,41434,johnj010,lopej002,huntt002,,,,
SFN201308100,BAL,SFN,SFO03,2013/08/10,0,1:06PM,day,false,buckc901,wolcq901,ticht901,everm901,park,pitches,ducam701,64,tocf,10,unknown,unknown,cloudy,174,41315,moscg001,chenw001,romos001,,,,
SFN201308110,BAL,SFN,SFO03,2013/08/11,0,1:05PM,day,false,wolcq901,ticht901,everm901,buckc901,park,pitches,feldd701,63,tocf,8,unknown,unknown,unknown,186,41622,pattt001,cainm001,,,,,
SFN201308190,BOS,SFN,SFO03,2013/08/19,0,7:16PM,night,false,welkt901,everm901,belld901,drecb901,park,pitches,bushd701,64,torf,18,unknown,unknown,cloudy,179,41585,lestj001,linct001,,,,,
SFN201308200,BOS,SFN,SFO03,2013/08/20,0,7:15PM,night,false,everm901,belld901,drecb901,welkt901,park,pitches,bushd701,64,torf,8,unknown,unknown,sunny,179,41551,romos001,moraf001,,,,,
SFN201308210,BOS,SFN,SFO03,2013/08/21,0,12:45PM,day,false,belld901,drecb901,welkt901,everm901,park,pitches,thomc701,68,tocf,13,unknown,unknown,overcast,166,41532,doubf001,zitob001,,,,,
SFN201308220,PIT,SFN,SFO03,2013/08/22,0,7:15PM,night,false,carav901,cedeg901,danlk901,barkl901,park,pitches,feldd701,65,tocf,15,unknown,unknown,cloudy,197,41733,gomej002,moscg001,,,,,
SFN201308230,PIT,SFN,SFO03,2013/08/23,0,7:15PM,night,false,cedeg901,danlk901,barkl901,carav901,park,pitches,younj701,59,torf,14,unknown,unknown,cloudy,149,41583,mortc002,bumgm001,melam001,,,,
SFN201308240,PIT,SFN,SFO03,2013/08/24,0,6:05PM,night,false,danlk901,barkl901,carav901,cedeg901,park,pitches,younj701,66,tocf,15,unknown,unknown,cloudy,192,42059,linct001,lirif001,romos001,,,,
SFN201308250,PIT,SFN,SFO03,2013/08/25,0,1:06PM,day,false,barkl901,carav901,cedeg901,danlk901,park,pitches,dybdc701,71,tocf,9,unknown,unknown,unknown,162,41815,voger001,burna001,,,,,
SFN201309050,ARI,SFN,SFO03,2013/09/05,0,7:14PM,night,false,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,thomc701,67,tocf,13,unknown,unknown,sunny,191,41193,cahit001,voger001,ziegb001,,,,
SFN201309060,ARI,SFN,SFO03,2013/09/06,0,7:16PM,night,false,cuzzp901,guccc901,kulpr901,hallt901,park,pitches,ducam701,72,torf,12,unknown,unknown,sunny,132,41180,petiy001,corbp001,,,,,
SFN201309070,ARI,SFN,SFO03,2013/09/07,0,6:05PM,night,false,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,ducam701,74,tocf,8,unknown,unknown,sunny,165,41076,mccab001,cainm001,ziegb001,,,,
SFN201309080,ARI,SFN,SFO03,2013/09/08,0,1:06PM,day,false,kulpr901,hallt901,cuzzp901,guccc901,park,pitches,ducam701,72,torf,5,unknown,unknown,sunny,218,41050,lopej002,thatj001,,,,,
SFN201309090,COL,SFN,SFO03,2013/09/09,0,7:15PM,night,false,laynj901,porta901,gibsg901,wendh902,park,pitches,feldd701,66,tocf,9,unknown,unknown,sunny,184,41078,garcj002,ottaa001,,,,,
SFN201309100,COL,SFN,SFO03,2013/09/10,0,7:15PM,night,false,porta901,gibsg901,wendh902,laynj901,park,pitches,feldd701,65,torf,15,unknown,unknown,cloudy,242,41171,lopew001,romos001,brotr001,,,,
SFN201309110,COL,SFN,SFO03,2013/09/11,0,12:45PM,day,false,gibsg901,wendh902,laynj901,porta901,park,pitches,bushd701,68,fromcf,7,unknown,unknown,overcast,199,41128,moscg001,belim001,garcj002,,,,
SFN201309240,LAN,SFN,SFO03,2013/09/24,0,7:15PM,night,false,fostm901,bellw901,mcclt901,hudsm901,park,pitches,ducam701,61,tocf,25,unknown,unknown,cloudy,163,41625,ryu-h001,cainm001,jansk001,,,,
SFN201309250,LAN,SFN,SFO03,2013/09/25,0,7:15PM,night,false,bellw901,mcclt901,hudsm901,fostm901,park,pitches,ducam701,58,torf,27,unknown,unknown,sunny,184,41377,zitob001,nolar001,romos001,,,,
SFN201309260,LAN,SFN,SFO03,2013/09/26,0,7:15PM,night,false,mcclt901,hudsm901,fostm901,bellw901,park,pitches,bushd701,65,tocf,11,unknown,unknown,sunny,154,41221,garcj002,rodrp001,romos001,,,,
SFN201309270,SDN,SFN,SFO03,2013/09/27,0,7:22PM,night,false,drakr901,westj901,wolcq901,fleta901,park,pitches,ducam701,68,torf,0,unknown,unknown,sunny,193,41103,voger001,smitb005,,,,,
SFN201309280,SDN,SFN,SFO03,2013/09/28,0,1:05PM,day,false,westj901,wolcq901,fleta901,drakr901,park,pitches,younj701,67,tocf,3,unknown,unknown,cloudy,181,41201,stule002,petiy001,,,,,
SFN201309290,SDN,SFN,SFO03,2013/09/29,0,1:06PM,day,false,wolcq901,fleta901,drakr901,westj901,park,pitches,thomc701,67,torf,9,unknown,unknown,unknown,197,41495,romos001,streh001,,,,,
TOR201304020,CLE,TOR,TOR02,2013/04/02,0,7:32PM,night,true,nelsj901,danlk901,barkl901,carav901,park,pitches,uttes701,68,unknown,0,dry,none,dome,151,48857,mastj001,dickr001,perec002,,,,
TOR201304030,CLE,TOR,TOR02,2013/04/03,0,7:07PM,night,true,danlk901,barkl901,carav901,nelsj901,park,pitches,lajor701,68,unknown,0,dry,none,dome,203,24619,albem001,sants001,smitj002,,,,
TOR201304040,CLE,TOR,TOR02,2013/04/04,0,7:07PM,night,true,barkl901,carav901,nelsj901,danlk901,park,pitches,uttes701,68,unknown,0,dry,none,dome,169,19515,delas001,myerb001,jansc001,,,,
TOR201304050,BOS,TOR,TOR02,2013/04/05,0,7:08PM,night,true,hoyej901,hirsj901,davib902,reynj901,park,pitches,lajor701,68,unknown,0,dry,none,dome,215,45328,tazaj001,rogee002,hanrj001,,,,
TOR201304060,BOS,TOR,TOR02,2013/04/06,0,1:07PM,day,true,hirsj901,davib902,reynj901,hoyej901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,158,45797,happj001,lackj001,,,,,
TOR201304070,BOS,TOR,TOR02,2013/04/07,0,1:08PM,day,true,davib902,reynj901,hoyej901,hirsj901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,164,41168,lestj001,dickr001,,,,,
TOR201304150,CHA,TOR,TOR02,2013/04/15,0,7:07PM,night,true,randt901,vanol901,nelsj901,gonzm901,park,pitches,uttes701,68,unknown,0,dry,none,dome,158,15755,buehm001,floyg001,jansc001,,,,
TOR201304160,CHA,TOR,TOR02,2013/04/16,0,7:08PM,night,true,vanol901,nelsj901,gonzm901,randt901,park,pitches,uttes701,68,unknown,0,dry,none,dome,162,16131,lindm001,delas001,reeda001,,,,
TOR201304170,CHA,TOR,TOR02,2013/04/17,0,7:07PM,night,true,nelsj901,gonzm901,randt901,vanol901,park,pitches,uttes701,68,unknown,0,dry,none,dome,154,15684,quinj001,happj001,,,,,
TOR201304180,CHA,TOR,TOR02,2013/04/18,0,7:08PM,night,true,gonzm901,randt901,vanol901,nelsj901,park,pitches,lajor701,68,unknown,0,dry,none,dome,130,18015,dickr001,salec001,jansc001,,,,
TOR201304190,NYA,TOR,TOR02,2013/04/19,0,7:08PM,night,true,wegnm901,diazl901,timmt901,wintm901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,157,40028,petta001,morrb001,,,,,
TOR201304200,NYA,TOR,TOR02,2013/04/20,0,1:06PM,day,true,diazl901,timmt901,wintm901,wegnm901,park,pitches,lajor701,68,unknown,0,dry,none,dome,203,46095,kells001,loupa001,rivem002,,,,
TOR201304210,NYA,TOR,TOR02,2013/04/21,0,1:08PM,day,true,timmt901,wintm901,wegnm901,diazl901,park,pitches,moreh701,68,unknown,0,dry,none,dome,193,45575,cecib001,logab001,,,,,
TOR201304300,BOS,TOR,TOR02,2013/04/30,0,7:08PM,night,true,fagac901,drecb901,darlg901,emmep901,park,pitches,uttes701,68,unknown,0,dry,none,dome,194,22915,delas001,tazaj001,jansc001,,,,
TOR201305010,BOS,TOR,TOR02,2013/05/01,0,7:07PM,night,true,drecb901,darlg901,emmep901,fagac901,park,pitches,uttes701,68,unknown,0,dry,none,dome,172,21094,buchc001,buehm001,,,,,
TOR201305020,BOS,TOR,TOR02,2013/05/02,0,7:07PM,night,true,darlg901,emmep901,fagac901,drecb901,park,pitches,uttes701,60,fromrf,14,unknown,unknown,sunny,202,25851,dempr002,happj001,hanrj001,,,,
TOR201305030,SEA,TOR,TOR02,2013/05/03,0,7:09PM,night,true,joycj901,hicke901,barkl901,blasc901,park,pitches,lajor701,68,unknown,0,dry,none,dome,137,23779,hernf002,romer002,,,,,
TOR201305040,SEA,TOR,TOR02,2013/05/04,0,1:08PM,day,true,hicke901,barkl901,blasc901,joycj901,park,pitches,lajor701,60,fromrf,8,unknown,unknown,sunny,148,35754,iwakh001,dickr001,,,,,
TOR201305050,SEA,TOR,TOR02,2013/05/05,0,1:07PM,day,true,barkl901,blasc901,joycj901,hicke901,park,pitches,moreh701,64,tocf,9,unknown,unknown,sunny,147,22937,morrb001,saunj001,,,,,
TOR201305140,SFN,TOR,TOR02,2013/05/14,0,7:08PM,night,true,cuzzp901,hallt901,kulpr901,muchm901,park,pitches,uttes701,68,unknown,0,dry,none,dome,174,31753,dickr001,zitob001,,,,,
TOR201305150,SFN,TOR,TOR02,2013/05/15,0,7:07PM,night,true,hallt901,kulpr901,muchm901,cuzzp901,park,pitches,uttes701,72,ltor,22,unknown,unknown,cloudy,174,32863,ortir002,voger001,,,,,
TOR201305200,TBA,TOR,TOR02,2013/05/20,0,1:08PM,day,true,fagac901,scotd901,buckc901,ticht901,park,pitches,lajor701,67,fromrf,7,unknown,unknown,sunny,165,29885,dickr001,luekj001,,,,,
TOR201305210,TBA,TOR,TOR02,2013/05/21,0,7:07PM,night,true,scotd901,buckc901,ticht901,fagac901,park,pitches,lajor701,68,unknown,0,dry,none,dome,195,15802,cobba001,ortir002,rodnf001,,,,
TOR201305220,TBA,TOR,TOR02,2013/05/22,0,4:38PM,day,true,buckc901,ticht901,fagac901,scotd901,park,pitches,lajor701,68,unknown,0,dry,none,dome,186,18771,loupa001,ramoc001,,,,,
TOR201305230,BAL,TOR,TOR02,2013/05/23,0,7:07PM,night,true,randt901,belld901,bellw901,gonzm901,park,pitches,uttes701,68,unknown,0,dry,none,dome,173,21466,morrb001,gausk001,,,,,
TOR201305240,BAL,TOR,TOR02,2013/05/24,0,7:08PM,night,true,belld901,bellw901,gonzm901,randt901,park,pitches,uttes701,68,unknown,0,dry,none,dome,194,25104,tillc001,nolis001,,,,,
TOR201305250,BAL,TOR,TOR02,2013/05/25,0,1:08PM,day,true,bellw901,gonzm901,randt901,belld901,park,pitches,uttes701,57,fromcf,11,unknown,unknown,sunny,176,35915,garcf002,dickr001,johnj010,,,,
TOR201305260,BAL,TOR,TOR02,2013/05/26,0,1:08PM,day,true,gonzm901,randt901,belld901,bellw901,park,pitches,uttes701,61,fromlf,10,unknown,unknown,sunny,199,28502,delas001,johnj010,,,,,
TOR201305270,ATL,TOR,TOR02,2013/05/27,0,7:08PM,night,true,hoyej901,hirsj901,tumpj901,reynj901,park,pitches,moreh701,66,tocf,8,unknown,unknown,cloudy,161,22808,buehm001,hudst001,,,,,
TOR201305280,ATL,TOR,TOR02,2013/05/28,0,12:37PM,day,true,tumpj901,reynj901,basnt901,hoyej901,park,pitches,lajor701,68,unknown,0,dry,none,dome,198,45224,gearc001,webet001,kimbc001,,,,
TOR201306070,TEX,TOR,TOR02,2013/06/07,0,7:07PM,night,true,mealj901,drecb901,darlg901,emmep901,park,pitches,uttes701,68,unknown,0,dry,none,dome,129,36010,wagnn001,tepen001,,,,,
TOR201306080,TEX,TOR,TOR02,2013/06/08,0,1:08PM,day,true,drecb901,darlg901,emmep901,mealj901,park,pitches,uttes701,60,torf,11,unknown,unknown,cloudy,328,44079,loupa001,wolfr002,,,,,
TOR201306090,TEX,TOR,TOR02,2013/06/09,0,1:08PM,day,true,darlg901,emmep901,mealj901,drecb901,park,pitches,uttes701,63,tocf,5,unknown,unknown,sunny,178,42722,cottn001,wagnn001,nathj001,,,,
TOR201306170,COL,TOR,TOR02,2013/06/17,0,7:09PM,night,true,kulpr901,cuzzp901,hallt901,guccc901,park,pitches,uttes701,72,rtol,6,unknown,unknown,cloudy,144,20496,cecib001,belim001,jansc001,,,,
TOR201306180,COL,TOR,TOR02,2013/06/18,0,7:08PM,night,true,cuzzp901,guccc901,fagac901,kulpr901,park,pitches,moreh701,63,torf,5,unknown,unknown,sunny,140,22852,rogee002,franj003,,,,,
TOR201306190,COL,TOR,TOR02,2013/06/19,0,7:07PM,night,true,guccc901,fagac901,kulpr901,cuzzp901,park,pitches,uttes701,63,tolf,6,unknown,unknown,sunny,178,27235,buehm001,nicaj001,jansc001,,,,
TOR201306210,BAL,TOR,TOR02,2013/06/21,0,7:08PM,night,true,herna901,nauep901,eddid901,bakej902,park,pitches,uttes701,68,rtol,11,unknown,unknown,cloudy,157,35472,jansc001,matub001,,,,,
TOR201306220,BAL,TOR,TOR02,2013/06/22,0,1:08PM,day,true,nauep901,eddid901,bakej902,herna901,park,pitches,uttes701,68,unknown,0,dry,none,dome,155,43261,olivd001,gonzm003,jansc001,,,,
TOR201306230,BAL,TOR,TOR02,2013/06/23,0,1:08PM,day,true,eddid901,bakej902,herna901,nauep901,park,pitches,moreh701,75,tocf,6,unknown,unknown,sunny,156,45214,johnj009,garcf002,,,,,
TOR201307010,DET,TOR,TOR02,2013/07/01,0,1:16PM,day,true,wendh902,porta901,estam901,laynj901,park,pitches,uttes701,71,fromrf,14,unknown,unknown,unknown,140,45766,dickr001,alvaj003,,,,,
TOR201307020,DET,TOR,TOR02,2013/07/02,0,7:09PM,night,true,porta901,estam901,laynj901,wendh902,park,pitches,uttes701,69,tocf,7,unknown,unknown,sunny,168,27189,albua001,wagnn001,benoj001,,,,
TOR201307030,DET,TOR,TOR02,2013/07/03,0,7:08PM,night,true,estam901,laynj901,wendh902,porta901,park,pitches,moreh701,70,fromrf,7,unknown,unknown,overcast,191,28958,schem001,johnj009,,,,,
TOR201307040,DET,TOR,TOR02,2013/07/04,0,7:09PM,night,true,laynj901,wendh902,porta901,estam901,park,pitches,uttes701,76,tocf,10,unknown,unknown,cloudy,185,35978,verlj001,rogee002,,,,,
TOR201307050,MIN,TOR,TOR02,2013/07/05,0,7:08PM,night,true,carlm901,knigb901,emmep901,iassd901,park,pitches,lajor701,68,unknown,0,dry,none,dome,146,25672,buehm001,corrk001,,,,,
TOR201307060,MIN,TOR,TOR02,2013/07/06,0,1:08PM,day,true,knigb901,emmep901,iassd901,carlm901,park,pitches,lajor701,77,tocf,9,unknown,unknown,cloudy,153,37034,pelfm001,dickr001,,,,,
TOR201307070,MIN,TOR,TOR02,2013/07/07,0,1:06PM,day,true,emmep901,iassd901,carlm901,knigb901,park,pitches,moreh701,69,unknown,0,dry,none,dome,192,43795,redmt002,diams001,,,,,
TOR201307190,TBA,TOR,TOR02,2013/07/19,0,7:08PM,night,true,nelsj901,rackd901,joycj901,holbs901,park,pitches,uttes701,68,unknown,0,dry,none,dome,195,33266,pricd001,cecib001,,,,,
TOR201307200,TBA,TOR,TOR02,2013/07/20,0,1:07PM,day,true,rackd901,joycj901,holbs901,nelsj901,park,pitches,uttes701,75,tocf,11,unknown,unknown,sunny,197,42639,hellj001,buehm001,rodnf001,,,,
TOR201307210,TBA,TOR,TOR02,2013/07/21,0,1:31PM,day,true,joycj901,holbs901,nelsj901,rackd901,park,pitches,uttes701,66,rtol,13,unknown,unknown,sunny,181,41247,archc001,dickr001,rodnf001,,,,
TOR201307220,LAN,TOR,TOR02,2013/07/22,0,7:08PM,night,true,belld901,everm901,littw901,emmep901,park,pitches,lajor701,69,fromrf,11,unknown,unknown,unknown,201,34515,ryu-h001,johnj009,,,,,
TOR201307230,LAN,TOR,TOR02,2013/07/23,0,7:07PM,night,true,everm901,littw901,emmep901,belld901,park,pitches,lajor701,73,fromcf,16,unknown,unknown,cloudy,213,32158,leagb001,olivd001,jansk001,,,,
TOR201307240,LAN,TOR,TOR02,2013/07/24,0,7:08PM,night,true,littw901,emmep901,belld901,everm901,park,pitches,lajor701,66,tocf,8,unknown,unknown,sunny,224,35368,leagb001,perej001,,,,,
