game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
TOR199805310,CLE,TOR,TOR02,1998/05/31,0,1:07,day,true,fostm901,reedr901,tscht901,denkd901,,pitches,72,unknown,0,dry,none,dome,169,30090,nagyc001,hentp001,mesaj001,,,,
TOR199806010,BOS,TOR,TOR02,1998/06/01,0,7:07,night,true,kaisk901,barnl901,koscg901,morrd901,,pitches,70,tocf,11,dry,none,night,174,27372,corsj001,myerr001,,,,,
TOR199806020,BOS,TOR,TOR02,1998/06/02,0,7:07,night,true,barnl901,koscg901,morrd901,kaisk901,,pitches,72,unknown,0,dry,none,dome,173,26177,avers001,carpc002,,,,,
TOR199806030,DET,TOR,TOR02,1998/06/03,0,7:08,night,true,koscg901,reedr901,kaisk901,barnl901,,pitches,72,unknown,0,dry,none,dome,129,26291,clemr001,greis001,,,,,
TOR199806040,DET,TOR,TOR02,1998/06/04,0,1:05,day,true,reedr901,kaisk901,barnl901,koscg901,,pitches,72,unknown,0,dry,none,dome,171,34408,willw001,moehb001,myerr001,,,,
TOR199806050,PHI,TOR,TOR02,1998/06/05,0,7:07,night,true,brinj901,cousd901,barrt901,culbf901,,pitches,72,unknown,0,dry,none,dome,180,31176,greet002,rislb001,leitm001,,,,
TOR199806060,PHI,TOR,TOR02,1998/06/06,0,4:06,day,true,cousd901,barrt901,culbf901,brinj901,,pitches,57,ltor,15,dry,none,cloudy,194,30102,gomew001,guzmj003,,,,,
TOR199806070,PHI,TOR,TOR02,1998/06/07,0,1:07,day,true,barrt901,culbf901,brinj901,cousd901,,pitches,72,unknown,0,dry,none,dome,142,26236,carpc002,schic002,myerr001,,,,
TOR199806120,BAL,TOR,TOR02,1998/06/12,0,7:08,night,true,mckej901,joycj901,clara901,craft901,,pitches,77,ltor,14,dry,none,cloudy,203,30237,mussm001,guzmj003,,,,,
TOR199806130,BAL,TOR,TOR02,1998/06/13,0,4:07,day,true,joycj901,clara901,craft901,mckej901,,pitches,72,unknown,0,dry,none,dome,191,38102,persr001,drabd001,myerr001,,,,
TOR199806140,BAL,TOR,TOR02,1998/06/14,0,8:08,night,true,clara901,craft901,mckej901,joycj901,,pitches,73,fromcf,5,dry,none,night,202,28132,clemr001,smitp001,myerr001,,,,
TOR199806220,MON,TOR,TOR02,1998/06/22,0,7:08,night,true,mccol901,johnm901,meric901,evanj901,,pitches,82,fromlf,9,dry,none,night,161,33132,guzmj003,pavac001,,,,,
TOR199806230,MON,TOR,TOR02,1998/06/23,0,7:06,night,true,johnm901,meric901,evanj901,mccol901,,pitches,77,torf,4,dry,none,cloudy,155,33492,carpc002,batim001,myerr001,,,,
TOR199806300,NYN,TOR,TOR02,1998/06/30,0,7:08,night,true,onorb901,welkt901,cousd901,brinj901,,pitches,73,fromlf,13,dry,none,cloudy,152,30322,clemr001,reedr002,,,,,
TOR199807010,NYN,TOR,TOR02,1998/07/01,0,1:09,day,true,welkt901,cousd901,brinj901,onorb901,,pitches,81,fromlf,27,dry,none,sunny,230,37252,plesd001,rojam001,,,,,
TOR199807020,NYN,TOR,TOR02,1998/07/02,0,7:08,night,true,cousd901,brinj901,onorb901,welkt901,,pitches,80,fromlf,4,dry,none,cloudy,157,27325,joneb003,hentp001,,,,,
TOR199807030,TBA,TOR,TOR02,1998/07/03,0,7:07,night,true,roe-r901,scotd901,welkt901,phild901,,pitches,79,tocf,9,dry,none,cloudy,206,25625,myerr001,yan-e001,,,,,
TOR199807040,TBA,TOR,TOR02,1998/07/04,0,4:07,day,true,scotd901,welkt901,phild901,roe-r901,,pitches,72,unknown,0,dry,none,dome,159,29198,carpc002,sprid001,,,,,
TOR199807050,TBA,TOR,TOR02,1998/07/05,0,1:10,day,true,welkt901,phild901,roe-r901,scotd901,,pitches,75,fromcf,12,dry,none,sunny,173,31240,quanp001,whitr002,myerr001,,,,
TOR199807170,NYA,TOR,TOR02,1998/07/17,0,7:08,night,true,hicke901,johnm901,meric901,evanj901,,pitches,77,tocf,2,dry,none,night,207,39172,clemr001,holmd001,myerr001,,,,
TOR199807180,NYA,TOR,TOR02,1998/07/18,0,4:10,day,true,johnm901,meric901,evanj901,hicke901,,pitches,78,torf,9,dry,none,cloudy,214,48123,herno001,guzmj003,,,,,
TOR199807190,NYA,TOR,TOR02,1998/07/19,0,1:07,day,true,meric901,evanj901,hicke901,johnm901,,pitches,80,torf,11,dry,none,overcast,186,42176,willw001,petta001,,,,,
TOR199807210,CHA,TOR,TOR02,1998/07/21,0,7:07,night,true,barnl901,kaisk901,hicke901,koscg901,,pitches,90,torf,22,dry,none,night,164,30209,baldj002,hentp001,simab001,,,,
TOR199807220,CHA,TOR,TOR02,1998/07/22,0,7:10,night,true,kaisk901,hicke901,koscg901,barnl901,,pitches,86,tolf,9,dry,none,cloudy,148,29221,clemr001,parqj001,,,,,
TOR199807280,TEX,TOR,TOR02,1998/07/28,0,7:10,night,true,fordd901,coope901,younl901,fostm901,,pitches,88,tocf,15,dry,none,night,173,29177,clemr001,selea001,,,,,
TOR199807290,TEX,TOR,TOR02,1998/07/29,0,7:07,night,true,coope901,younl901,fostm901,fordd901,,pitches,78,fromlf,17,dry,none,night,182,28220,olivd001,carpc002,wettj001,,,,
TOR199807300,TEX,TOR,TOR02,1998/07/30,0,7:06,night,true,younl901,fostm901,fordd901,coope901,,pitches,74,fromcf,14,dry,none,cloudy,136,29264,guzmj003,loaie001,myerr001,,,,
TOR199808070,OAK,TOR,TOR02,1998/08/07,0,7:05,night,true,kaisk901,morrd901,hicke901,barnl901,,pitches,81,fromlf,6,dry,none,cloudy,190,31286,haynj001,willw001,fettm001,,,,
TOR199808080,OAK,TOR,TOR02,1998/08/08,0,4:08,day,true,morrd901,hicke901,barnl901,kaisk901,,pitches,82,tocf,20,dry,none,sunny,196,31330,plesd001,fettm001,,,,,
TOR199808090,OAK,TOR,TOR02,1998/08/09,0,1:09,day,true,hicke901,barnl901,(none),morrd901,,pitches,86,tocf,6,dry,none,cloudy,179,30114,quanp001,mohlm001,,,,,
TOR199808110,SEA,TOR,TOR02,1998/08/11,0,7:05,night,true,brinj901,welkt901,cedeg901,cousd901,,pitches,70,fromlf,18,dry,none,night,170,33137,carpc002,fassj001,quanp001,,,,
TOR199808120,SEA,TOR,TOR02,1998/08/12,0,1:06,day,true,welkt901,cedeg901,cousd901,brinj901,,pitches,75,fromcf,11,dry,none,sunny,173,39139,rodrn001,ayalb002,,,,,
TOR199808130,ANA,TOR,TOR02,1998/08/13,0,7:05,night,true,mccol901,coope901,everm901,evanj901,,pitches,79,tolf,8,dry,none,night,185,26481,rislb001,hases001,plesd001,,,,
TOR199808140,ANA,TOR,TOR02,1998/08/14,0,7:07,night,true,coope901,everm901,mccol901,evanj901,,pitches,75,tolf,5,dry,none,night,186,27276,watsa001,hentp001,perct001,,,,
TOR199808150,ANA,TOR,TOR02,1998/08/15,0,4:07,day,true,everm901,evanj901,mccol901,coope901,,pitches,72,unknown,0,dry,none,dome,245,30379,delur001,sincs001,,,,,
TOR199808160,ANA,TOR,TOR02,1998/08/16,0,1:06,day,true,evanj901,mccol901,coope901,everm901,,pitches,78,fromrf,7,dry,none,sunny,152,29259,carpc002,judej001,quanp001,,,,
TOR199808240,KCA,TOR,TOR02,1998/08/24,0,7:05,night,true,younl901,fordd901,hendt901,cobld901,,pitches,77,fromlf,17,dry,none,night,176,26306,barbb002,hentp001,whism001,,,,
TOR199808250,KCA,TOR,TOR02,1998/08/25,0,7:08,night,true,fordd901,cobld901,hendt901,younl901,,pitches,88,rtol,15,dry,none,cloudy,136,26173,clemr001,hanec001,,,,,
TOR199808260,KCA,TOR,TOR02,1998/08/26,0,7:06,night,true,cobld901,hendt901,younl901,fordd901,,pitches,74,fromcf,13,dry,none,night,145,25557,belct001,carpc002,,,,,
TOR199808270,KCA,TOR,TOR02,1998/08/27,0,7:07,night,true,hendt901,younl901,coope901,cobld901,,pitches,79,tocf,6,dry,none,night,170,25524,escok001,rosaj001,,,,,
TOR199808280,MIN,TOR,TOR02,1998/08/28,0,7:06,night,true,clara901,joycj901,onorb901,craft901,,pitches,72,unknown,0,dry,none,dome,175,26268,willw001,tromm001,plesd001,,,,
TOR199808290,MIN,TOR,TOR02,1998/08/29,0,4:08,day,true,joycj901,onorb901,clara901,craft901,,pitches,81,tolf,12,dry,none,cloudy,193,30101,stied001,radkb001,,,,,
TOR199808300,MIN,TOR,TOR02,1998/08/30,0,1:08,day,true,onorb901,craft901,joycj901,clara901,,pitches,79,fromlf,8,dry,none,cloudy,140,29202,clemr001,rodrf001,,,,,
TOR199809030,BOS,TOR,TOR02,1998/09/03,0,7:06,night,true,barrt901,phild901,coope901,scotd901,,pitches,72,fromlf,9,dry,none,cloudy,211,27226,persr001,verad001,,,,,
TOR199809040,BOS,TOR,TOR02,1998/09/04,0,7:06,night,true,phild901,coope901,scotd901,barrt901,,pitches,70,fromcf,12,dry,none,cloudy,150,29166,hentp001,waket001,stied001,,,,
TOR199809050,BOS,TOR,TOR02,1998/09/05,0,4:06,day,true,coope901,scotd901,barrt901,millb901,,pitches,78,tocf,17,dry,none,sunny,162,37158,clemr001,sabeb001,quanp001,,,,
TOR199809060,BOS,TOR,TOR02,1998/09/06,0,1:06,day,true,scotd901,barrt901,millb901,coope901,,pitches,81,ltor,12,dry,none,sunny,201,38374,quanp001,lowed001,persr001,,,,
TOR199809070,CLE,TOR,TOR02,1998/09/07,0,1:06,day,true,barrt901,millb901,koscg901,barnl901,,pitches,77,fromlf,6,dry,none,cloudy,184,31089,escok001,ogeac001,,,,,
TOR199809090,CLE,TOR,TOR02,1998/09/09,0,7:05,night,true,millb901,hicke901,koscg901,barnl901,,pitches,72,unknown,0,dry,none,dome,252,32157,joned001,almac001,jackm001,,,,
TOR199809210,BAL,TOR,TOR02,1998/09/21,0,7:09,night,true,hirsj901,garcr901,reilm901,mcclt901,,pitches,82,ltor,24,dry,none,cloudy,164,30380,clemr001,erics001,plesd001,,,,
TOR199809220,BAL,TOR,TOR02,1998/09/22,0,7:05,night,true,garcr901,reilm901,mcclt901,hirsj901,,pitches,72,unknown,0,dry,none,dome,159,26363,carpc002,mussm001,,,,,
TOR199809230,BAL,TOR,TOR02,1998/09/23,0,7:05,night,true,reilm901,mcclt901,hirsj901,garcr901,,pitches,72,unknown,0,dry,none,dome,147,28147,escok001,guzmj003,persr001,,,,
TOR199809250,DET,TOR,TOR02,1998/09/25,0,7:05,night,true,craft901,clara901,joycj901,mckej901,,pitches,76,fromlf,7,dry,none,night,181,33151,moehb001,willw001,jonet003,,,,
TOR199809260,DET,TOR,TOR02,1998/09/26,0,1:05,day,true,clara901,joycj901,mckej901,craft901,,pitches,72,unknown,0,dry,none,dome,267,40268,rislb001,sagea001,,,,,
TOR199809270,DET,TOR,TOR02,1998/09/27,0,1:08,day,true,mckej901,joycj901,craft901,clara901,,pitches,80,fromlf,12,dry,none,sunny,105,38036,hallr001,thomj003,,,,,
SFN199804070,HOU,SFN,SFO02,1998/04/07,0,1:11,day,false,relic901,schrp901,monte901,demud901,,pitches,62,torf,15,dry,none,cloudy,218,55370,nen-r001,wagnb001,,,,,
SFN199804080,HOU,SFN,SFO02,1998/04/08,0,7:05,night,false,schrp901,monte901,demud901,relic901,,pitches,58,tocf,15,dry,none,cloudy,182,10021,limaj001,ruetk001,wagnb001,,,,
SFN199804090,HOU,SFN,SFO02,1998/04/09,0,7:04,night,false,monte901,demud901,relic901,schrp901,,pitches,61,tocf,12,dry,none,cloudy,174,10153,bergs001,gardm001,nitkc001,,,,
SFN199804100,SLN,SFN,SFO02,1998/04/10,0,7:07,night,false,demud901,relic901,schrp901,monte901,,pitches,62,torf,15,dry,none,cloudy,166,15556,tavaj001,frasj001,nen-r001,,,,
SFN199804110,SLN,SFN,SFO02,1998/04/11,0,1:08,day,false,relic901,schrp901,monte901,demud901,,pitches,63,tocf,10,dry,none,cloudy,181,23795,bottk001,estes001,,,,,
SFN199804120,SLN,SFN,SFO02,1998/04/12,0,1:06,day,false,schrp901,monte901,demud901,relic901,,pitches,60,torf,12,dry,none,cloudy,171,17683,nen-r001,frasj001,,,,,
SFN199804130,SLN,SFN,SFO02,1998/04/13,0,1:05,day,false,davib902,hallt901,gormb901,crawj901,,none,60,tocf,10,dry,none,cloudy,175,14426,ruetk001,aybam001,,,,,
SFN199804140,SDN,SFN,SFO02,1998/04/14,0,7:05,night,false,hallt901,gormb901,crawj901,davib902,,pitches,58,torf,15,dry,none,cloudy,189,11669,tavaj001,boehb001,,,,,
SFN199804150,SDN,SFN,SFO02,1998/04/15,0,7:37,night,false,gormb901,crawj901,davib902,hallt901,,pitches,55,torf,10,dry,none,night,148,16255,browk001,darwd001,,,,,
SFN199804240,MIL,SFN,SFO02,1998/04/24,0,7:36,night,false,quicj901,westj901,kellj901,danlk901,,pitches,55,torf,15,dry,none,night,171,14832,karls001,herso001,joned001,,,,
SFN199804250,MIL,SFN,SFO02,1998/04/25,0,1:09,day,false,westj901,kellj901,(none),quicj901,,pitches,70,torf,8,dry,none,sunny,137,18457,ruetk001,wagnp001,nen-r001,,,,
SFN199804260,MIL,SFN,SFO02,1998/04/26,0,1:07,day,false,kellj901,quicj901,nelsj901,westj901,,pitches,78,ltor,5,dry,none,sunny,211,31352,reeds001,joned001,,,,,
SFN199804270,PIT,SFN,SFO02,1998/04/27,0,7:07,night,false,drecb901,pullf901,willc901,rapue901,,pitches,65,torf,15,dry,none,night,176,10127,nen-r001,loisr001,,,,,
SFN199804280,PIT,SFN,SFO02,1998/04/28,0,12:37,day,false,drecb901,pullf901,willc901,rapue901,,none,70,tocf,2,dry,none,sunny,147,11551,estes001,cordf001,nen-r001,,,,
SFN199805110,MON,SFN,SFO02,1998/05/11,0,7:06,night,false,herna901,marsr901,bonig901,connp901,,pitches,61,tocf,10,dry,none,cloudy,166,8243,ruetk001,vazqj001,,,,,
SFN199805130,MON,SFN,SFO02,1998/05/13,0,12:35,day,false,marsr901,bonig901,connp901,herna901,,none,58,torf,10,dry,none,sunny,153,10244,perec001,gardm001,,,,,
SFN199805141,MON,SFN,SFO02,1998/05/14,1,12:07,day,false,bonig901,connp901,herna901,marsr901,,none,58,tolf,15,dry,none,cloudy,172,0,estes001,hermd001,tavaj001,,,,
SFN199805142,MON,SFN,SFO02,1998/05/14,2,3:32,day,false,connp901,herna901,bonig901,marsr901,,none,60,torf,15,dry,none,cloudy,131,12055,darwd001,moort001,nen-r001,,,,
SFN199805150,NYN,SFN,SFO02,1998/05/15,0,7:37,night,false,tatat901,davig901,bellw901,mealj901,,pitches,57,torf,20,dry,none,cloudy,171,14678,herso001,mcmig001,nen-r001,,,,
SFN199805160,NYN,SFN,SFO02,1998/05/16,0,1:05,day,false,davig901,bellw901,mealj901,tatat901,,pitches,59,torf,15,dry,none,cloudy,154,30131,reedr002,ruetk001,franj001,,,,
SFN199805170,NYN,SFN,SFO02,1998/05/17,0,1:05,day,false,bellw901,mealj901,tatat901,davig901,,pitches,62,torf,12,dry,none,sunny,181,24408,gardm001,leita001,nen-r001,,,,
SFN199805280,ARI,SFN,SFO02,1998/05/28,0,7:08,night,false,monte901,demud901,relic901,schrp901,,pitches,57,tocf,15,dry,none,cloudy,206,12066,andeb002,darwd001,olsog001,,,,
SFN199805290,ARI,SFN,SFO02,1998/05/29,0,7:36,night,false,demud901,relic901,schrp901,monte901,,pitches,59,tolf,10,dry,none,cloudy,137,16859,estes001,blaiw001,nen-r001,,,,
SFN199805300,ARI,SFN,SFO02,1998/05/30,0,1:06,day,false,relic901,schrp901,monte901,demud901,,pitches,65,torf,10,dry,none,sunny,169,28185,herso001,daalo001,nen-r001,,,,
SFN199805310,ARI,SFN,SFO02,1998/05/31,0,1:06,day,false,schrp901,monte901,demud901,relic901,,pitches,63,torf,12,dry,none,cloudy,166,35800,ruetk001,suppj001,,,,,
SFN199806010,CIN,SFN,SFO02,1998/06/01,0,7:05,night,false,willc901,rapue901,drecb901,pullf901,,pitches,59,tolf,15,dry,none,cloudy,161,10986,gardm001,priee001,,,,,
SFN199806020,CIN,SFN,SFO02,1998/06/02,0,7:07,night,false,rapue901,drecb901,pullf901,willc901,,pitches,53,fromcf,5,dry,none,cloudy,163,10320,darwd001,wincs001,nen-r001,,,,
SFN199806030,CIN,SFN,SFO02,1998/06/03,0,12:36,day,false,drecb901,pullf901,willc901,rapue901,,none,62,tocf,10,dry,none,overcast,158,13524,estes001,tomkb001,nen-r001,,,,
SFN199806080,SEA,SFN,SFO02,1998/06/08,0,7:05,night,false,riekr901,holbs901,wendh901,laynj901,,pitches,59,torf,20,dry,none,cloudy,158,34166,darwd001,johnr005,rodrr004,,,,
SFN199806090,SEA,SFN,SFO02,1998/06/09,0,7:06,night,false,holbs901,wendh901,laynj901,riekr901,,pitches,58,tocf,15,dry,none,overcast,212,24137,johnj006,clouk001,nen-r001,,,,
SFN199806100,SEA,SFN,SFO02,1998/06/10,0,12:38,day,false,wendh901,laynj901,riekr901,holbs901,,pitches,64,torf,18,dry,none,overcast,168,23590,swifb001,herso001,sloch001,,,,
SFN199806150,COL,SFN,SFO02,1998/06/15,0,7:06,night,false,darlg901,wintm901,poncl901,ripps901,,pitches,62,tocf,15,dry,none,night,188,16891,leskc001,johnj006,dipoj001,,,,
SFN199806160,COL,SFN,SFO02,1998/06/16,0,7:05,night,false,wintm901,poncl901,ripps901,darlg901,,none,66,torf,10,dry,none,night,163,12585,tavaj001,joneb004,nen-r001,,,,
SFN199806170,COL,SFN,SFO02,1998/06/17,0,12:37,day,false,poncl901,ripps901,darlg901,wintm901,,none,72,torf,10,dry,none,sunny,169,19125,ruetk001,kiled001,nen-r001,,,,
SFN199806180,SDN,SFN,SFO02,1998/06/18,0,7:06,night,false,quicj901,westj901,kellj901,danlk901,,pitches,55,ltor,12,dry,none,cloudy,181,16899,ramir002,johnj006,miced001,,,,
SFN199806190,SDN,SFN,SFO02,1998/06/19,0,7:35,night,false,westj901,kellj901,danlk901,quicj901,,pitches,58,rtol,15,dry,none,night,187,23034,ashba002,darwd001,,,,,
SFN199806200,SDN,SFN,SFO02,1998/06/20,0,1:08,day,false,kellj901,danlk901,quicj901,westj901,,pitches,63,tocf,20,dry,none,cloudy,172,35782,estes001,langm001,nen-r001,,,,
SFN199806210,SDN,SFN,SFO02,1998/06/21,0,1:07,day,false,danlk901,quicj901,westj901,kellj901,,pitches,65,ltor,15,dry,none,cloudy,167,46506,browk001,herso001,hofft001,,,,
SFN199806240,OAK,SFN,SFO02,1998/06/24,0,7:08,night,false,ripps901,wintm901,wendh902,poncl901,,pitches,59,torf,15,dry,none,overcast,199,18142,mohlm001,poolj001,taylb001,,,,
SFN199806250,OAK,SFN,SFO02,1998/06/25,0,12:37,day,false,wintm901,wendh902,poncl901,ripps901,,pitches,64,torf,15,dry,none,overcast,188,23069,haynj001,estes001,taylb001,,,,
SFN199806260,TEX,SFN,SFO02,1998/06/26,0,7:35,night,false,wendh902,poncl901,ripps901,wintm901,,pitches,66,tocf,10,dry,none,night,167,18180,olivd001,herso001,wettj001,,,,
SFN199806270,TEX,SFN,SFO02,1998/06/27,0,1:06,day,false,poncl901,ripps901,wintm901,wendh902,,pitches,73,tolf,13,dry,none,sunny,210,28753,nen-r001,pattd001,,,,,
SFN199806280,TEX,SFN,SFO02,1998/06/28,0,1:05,day,false,ripps901,wintm901,wendh902,poncl901,,pitches,64,ltor,13,dry,none,cloudy,122,36664,gardm001,selea001,,,,,
SFN199807030,LAN,SFN,SFO02,1998/07/03,0,7:35,night,false,mealj901,tatat901,davig901,connp901,,pitches,57,tocf,20,dry,none,overcast,149,56788,herso001,valdi001,nen-r001,,,,
SFN199807040,LAN,SFN,SFO02,1998/07/04,0,1:07,day,false,tatat901,davig901,connp901,mealj901,,pitches,67,torf,10,dry,none,sunny,196,41012,mlicd001,gardm001,,,,,
SFN199807050,LAN,SFN,SFO02,1998/07/05,0,1:46,day,false,davig901,connp901,mealj901,tatat901,,pitches,70,torf,12,dry,none,sunny,174,40111,estes001,dreid001,nen-r001,,,,
SFN199807200,ARI,SFN,SFO02,1998/07/20,0,7:07,night,false,vanol901,froeb901,nelsj901,grege901,,pitches,60,ltor,12,dry,none,overcast,154,15550,rodrr004,choub001,nen-r001,,,,
SFN199807210,ARI,SFN,SFO02,1998/07/21,0,7:06,night,false,froeb901,nelsj901,grege901,vanol901,,pitches,60,tocf,12,dry,none,overcast,179,12433,benea001,herso001,olsog001,,,,
SFN199807220,SLN,SFN,SFO02,1998/07/22,0,7:35,night,false,nelsj901,grege901,vanol901,froeb901,,pitches,61,torf,14,dry,none,cloudy,161,40147,wittb001,ruetk001,crour001,,,,
SFN199807230,SLN,SFN,SFO02,1998/07/23,0,12:37,day,false,grege901,vanol901,froeb901,nelsj901,,none,68,ltor,10,dry,none,sunny,180,46393,bottk001,darwd001,,,,,
SFN199807240,CIN,SFN,SFO02,1998/07/24,0,7:36,night,false,wendh902,schrp901,demud901,monte901,,pitches,61,torf,12,dry,none,night,148,16931,gardm001,wincs001,,,,,
SFN199807250,CIN,SFN,SFO02,1998/07/25,0,1:06,day,false,schrp901,demud901,monte901,wendh902,,pitches,66,torf,12,dry,none,sunny,221,50054,belis001,ortir001,gravd001,,,,
SFN199807260,CIN,SFN,SFO02,1998/07/26,0,1:06,day,false,demud901,monte901,wendh902,schrp901,,pitches,67,torf,15,dry,none,sunny,151,34638,mesaj001,belis001,,,,,
SFN199808070,ATL,SFN,SFO02,1998/08/07,0,7:35,night,false,monte901,bonig901,nauep901,herna901,,pitches,60,torf,10,dry,none,overcast,134,29676,glavt001,ruetk001,,,,,
SFN199808080,ATL,SFN,SFO02,1998/08/08,0,1:08,day,false,bonig901,nauep901,herna901,monte901,,pitches,61,tocf,3,dry,none,overcast,178,39174,millk004,darwd001,,,,,
SFN199808090,ATL,SFN,SFO02,1998/08/09,0,5:08,night,false,nauep901,herna901,monte901,bonig901,,pitches,67,ltor,12,dry,none,night,191,43957,martd001,mesaj001,ligtk001,,,,
SFN199808100,CHN,SFN,SFO02,1998/08/10,0,7:07,night,false,ripps901,poncl901,darlg901,wintm901,,pitches,64,tolf,15,dry,none,night,174,28866,tapak001,ortir001,beckr001,,,,
SFN199808110,CHN,SFN,SFO02,1998/08/11,0,12:36,day,false,poncl901,wintm901,ripps901,darlg901,,none,77,torf,8,dry,none,sunny,194,25065,mesaj001,adamt001,nen-r001,,,,
SFN199808120,CHN,SFN,SFO02,1998/08/12,0,12:37,day,false,wintm901,darlg901,poncl901,ripps901,,none,77,torf,5,dry,none,sunny,173,25109,tracs001,ruetk001,,,,,
SFN199808140,FLO,SFN,SFO02,1998/08/14,0,7:36,night,false,nelsj901,holbs901,wendh902,laynj901,,pitches,61,tocf,15,dry,none,cloudy,145,18077,gardm001,larka001,,,,,
SFN199808150,FLO,SFN,SFO02,1998/08/15,0,1:08,day,false,holbs901,wendh902,laynj901,nelsj901,,pitches,65,torf,12,dry,none,sunny,207,23523,mesaj001,mantm001,,,,,
SFN199808160,FLO,SFN,SFO02,1998/08/16,0,1:06,day,false,wendh902,laynj901,nelsj901,holbs901,,pitches,65,torf,10,dry,none,sunny,169,28289,herso001,sancj001,nen-r001,,,,
SFN199808250,NYN,SFN,SFO02,1998/08/25,0,7:07,night,false,bellw901,davig901,mealj901,tatat901,,pitches,61,tocf,10,dry,none,overcast,190,20916,ortir001,reedr002,,,,,
SFN199808260,NYN,SFN,SFO02,1998/08/26,0,12:37,day,false,davig901,mealj901,bellw901,tatat901,,pitches,70,tocf,10,dry,none,sunny,163,18227,nomoh001,herso001,,,,,
SFN199808270,NYN,SFN,SFO02,1998/08/27,0,12:37,day,false,mealj901,tatat901,bellw901,davig901,,none,68,ltor,2,dry,none,sunny,208,17823,darwd001,reyna001,,,,,
SFN199808280,PHI,SFN,SFO02,1998/08/28,0,7:36,night,false,quicj901,danlk901,westj901,nelsj901,,pitches,60,tocf,12,dry,none,cloudy,180,14317,leitm001,nen-r001,,,,,
SFN199808290,PHI,SFN,SFO02,1998/08/29,0,1:08,day,false,danlk901,westj901,nelsj901,quicj901,,pitches,70,tolf,12,dry,none,sunny,153,30147,gardm001,loewc001,,,,,
SFN199808300,PHI,SFN,SFO02,1998/08/30,0,1:09,day,false,westj901,nelsj901,quicj901,danlk901,,pitches,67,torf,15,dry,none,sunny,161,36920,schic002,ortir001,,,,,
SFN199808310,PHI,SFN,SFO02,1998/08/31,0,7:06,night,false,davib902,gormb901,crawj901,hallt901,,pitches,63,tocf,10,dry,none,night,162,13092,mesaj001,gomew001,,,,,
SFN199809010,MON,SFN,SFO02,1998/09/01,0,7:08,night,false,gormb901,crawj901,hallt901,davib902,,pitches,60,tocf,24,dry,none,night,212,10160,johnj006,klins002,nen-r001,,,,
SFN199809020,MON,SFN,SFO02,1998/09/02,0,12:38,day,false,crawj901,hallt901,davib902,gormb901,,none,76,torf,5,dry,none,sunny,166,10673,ruetk001,vazqj001,,,,,
SFN199809110,COL,SFN,SFO02,1998/09/11,0,7:35,night,false,darlg901,ripps901,poncl901,wintm901,,pitches,69,torf,15,dry,none,night,233,34698,stooj001,morma001,dipoj001,,,,
SFN199809120,COL,SFN,SFO02,1998/09/12,0,1:05,day,false,ripps901,poncl901,wintm901,darlg901,,pitches,77,tolf,8,dry,none,sunny,151,30422,astap001,nen-r001,dipoj001,,,,
SFN199809130,COL,SFN,SFO02,1998/09/13,0,1:05,day,false,poncl901,wintm901,darlg901,ripps901,,pitches,80,tocf,8,dry,none,sunny,147,30278,johnj006,mcelc001,nen-r001,,,,
SFN199809180,LAN,SFN,SFO02,1998/09/18,0,7:37,night,false,drecb901,rapue901,pullf901,bonig901,,pitches,61,torf,15,dry,none,night,189,31452,tavaj001,radis001,nen-r001,,,,
SFN199809190,LAN,SFN,SFO02,1998/09/19,0,1:05,day,false,rapue901,pullf901,bonig901,drecb901,,pitches,76,tolf,10,dry,none,sunny,204,41671,ortir001,valdi001,,,,,
SFN199809200,LAN,SFN,SFO02,1998/09/20,0,1:08,day,false,pullf901,bonig901,drecb901,rapue901,,pitches,71,torf,10,dry,none,sunny,142,40184,perec001,estes001,,,,,
SFN199809210,PIT,SFN,SFO02,1998/09/21,0,7:06,night,false,relic901,schrp901,monte901,demud901,,pitches,61,torf,15,dry,none,cloudy,165,15695,herso001,silvj001,,,,,
SFN199809220,PIT,SFN,SFO02,1998/09/22,0,7:05,night,false,schrp901,monte901,demud901,relic901,,pitches,60,torf,10,dry,none,cloudy,158,16228,ruetk001,liebj001,,,,,
SFN199809230,PIT,SFN,SFO02,1998/09/23,0,12:35,day,false,monte901,demud901,relic901,schrp901,,none,65,fromcf,12,dry,none,cloudy,151,13915,gardm001,petec001,nen-r001,,,,
SFN199809240,PIT,SFN,SFO02,1998/09/24,0,12:37,day,false,demud901,relic901,schrp901,monte901,,none,62,torf,10,dry,none,cloudy,162,16754,ortir001,desse001,,,,,
CLE199804100,ANA,CLE,CLE08,1998/04/10,0,1:11,day,true,brinj901,cousd901,welkt901,cedeg901,,pitches,43,rtol,18,dry,none,sunny,240,42707,plune001,perct001,,,,,
