game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
CIN191707290,"""version 7RS(19) of 07/07/92""",PHI,CIN,1917/07/29,CIN07,0,0:00PM,day,false,riglc901,hartb106,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/05 7:38PM,park,none,0,unknown,-1,unknown,none,sunny,114,20000,oescj101,schnp101,,
CIN191707300,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/07/30,CIN07,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/06 1:23PM,park,none,0,unknown,-1,unknown,none,sunny,108,2500,marqr102,ringj101,,
CIN191707310,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/07/31,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/06 3:51PM,park,none,0,unknown,-1,unknown,none,sunny,105,1800,cadol101,tonef101,smits102,
CIN191708010,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/08/01,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/06 7:42PM,park,none,0,unknown,-1,unknown,none,sunny,116,2300,pfefj101,regam101,,
CIN191708020,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/08/02,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/07 1:30PM,park,none,0,unknown,-1,unknown,none,sunny,114,1500,chenl101,schnp101,,
CIN191708030,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/08/03,CIN07,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/07 3:53PM,park,none,0,unknown,-1,unknown,none,sunny,106,1400,salls101,tonef101,,
CIN191708040,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/08/04,CIN07,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/08 3:45PM,park,none,0,unknown,-1,unknown,none,sunny,103,5000,regam101,schuf102,,
CIN191708050,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/08/05,CIN07,0,0:00PM,day,false,byrol901,(none),(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/08 7:52PM,park,none,0,unknown,-1,unknown,none,sunny,120,14000,tesrj101,mitcc102,,
CIN191708070,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/08/07,CIN07,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/09 9:09AM,park,none,0,unknown,-1,unknown,unknown,cloudy,119,1500,demaa101,schnp101,bentr102,
CIN191708081,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/08/08,CIN07,1,0:00,day,false,klemb901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/09 1:08PM,park,none,0,unknown,-1,unknown,none,sunny,88,0,barnj102,regam101,,
CIN191708082,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/08/08,CIN07,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/09 7:49PM,park,none,0,unknown,-1,unknown,unknown,cloudy,92,1200,tonef101,nehfa101,,
CIN191708100,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/08/10,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/10 8:50AM,park,none,0,unknown,-1,unknown,unknown,cloudy,108,5000,mitcc102,rudod101,,
CIN191708110,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/08/11,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/10 1:28PM,park,none,0,unknown,-1,unknown,none,sunny,107,3500,tylel101,ringj101,,
CIN191708310,"""version 7RS(19) of 07/07/92""",CHN,CIN,1917/08/31,CIN07,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/10 4:17PM,park,none,0,unknown,-1,unknown,unknown,cloudy,177,2500,,,,
CIN191709011,"""version 7RS(19) of 07/07/92""",CHN,CIN,1917/09/01,CIN07,1,0:00,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/10 7:19PM,park,none,0,unknown,-1,unknown,none,sunny,94,0,tonef101,vaugh101,,
CIN191709012,"""version 7RS(19) of 07/07/92""",CHN,CIN,1917/09/01,CIN07,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/11 3:32PM,park,none,0,unknown,-1,unknown,unknown,cloudy,105,4500,elleh101,hendc101,,
CIN191709020,"""version 7RS(19) of 07/07/92""",PIT,CIN,1917/09/02,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""139""","""Cliff Blau""","""Cliff Blau""",2001/09/01 8:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,7000,steeb103,mitcc102,,
CIN191709091,"""version 7RS(19) of 07/07/92""",SLN,CIN,1917/09/09,CIN07,1,0:00,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/11 7:56PM,park,none,0,unknown,-1,unknown,none,sunny,105,0,watsm102,schnp101,,
CIN191709092,"""version 7RS(19) of 07/07/92""",SLN,CIN,1917/09/09,CIN07,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/12 1:18PM,park,none,0,unknown,-1,unknown,none,sunny,104,10000,meadl101,tonef101,,
CIN191709150,"""version 7RS(19) of 07/07/92""",PIT,CIN,1917/09/15,CIN07,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""139""","""Cliff Blau""","""Cliff Blau""",2001/09/07 6:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,1200,elleh101,grimb101,,
CIN191709161,"""version 7RS(19) of 07/07/92""",PIT,CIN,1917/09/16,CIN07,1,0:00PM,day,false,quige901,byrol901,(none),(none),"""139""","""Cliff Blau""","""Cliff Blau""",2001/09/08 10:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,schnp101,steeb103,,
CIN191709162,"""version 7RS(19) of 07/07/92""",PIT,CIN,1917/09/16,CIN07,2,0:00PM,day,false,byrol901,quige901,(none),(none),"""139""","""Cliff Blau""","""Cliff Blau""",2001/09/09 12:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,7000,regam101,carlh101,,
CIN191709170,"""version 7RS(19) of 07/07/92""",PHI,CIN,1917/09/17,CIN07,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/12 3:50PM,park,none,0,unknown,-1,unknown,none,sunny,91,2000,alexg102,mitcc102,,
CIN191709180,"""version 7RS(19) of 07/07/92""",PHI,CIN,1917/09/18,CIN07,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/12 7:43PM,park,none,0,unknown,-1,unknown,none,sunny,66,1000,tonef101,rixee101,,
CIN191709220,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/09/22,CIN07,0,0:00PM,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/13 1:11PM,park,none,0,unknown,-1,unknown,none,sunny,97,2555,schnp101,marqr102,,
CIN191709231,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/09/23,CIN07,1,0:00,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/13 3:23PM,park,none,0,unknown,-1,unknown,none,sunny,85,0,pfefj101,tonef101,,
CIN191709232,"""version 7RS(19) of 07/07/92""",BRO,CIN,1917/09/23,CIN07,2,0:00PM,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/13 7:49PM,park,none,0,unknown,-1,unknown,none,sunny,87,7000,regam101,chenl101,,
CIN191709240,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/24,CIN07,0,0:00PM,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/14 1:35PM,park,none,0,unknown,-1,unknown,none,sunny,154,645,,,,
CIN191709251,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/25,CIN07,1,0:00,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/15 1:54PM,park,none,0,unknown,-1,unknown,none,sunny,100,0,tylel101,ruetd101,,
CIN191709252,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/25,CIN07,2,0:00PM,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/15 4:12PM,park,none,0,unknown,-1,unknown,none,sunny,105,1500,,,,
CIN191709261,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/26,CIN07,1,0:00,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/15 7:36PM,park,none,0,unknown,-1,unknown,none,sunny,93,0,barnj102,schnp101,,
CIN191709262,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/26,CIN07,2,0:00PM,day,false,riglc901,emslb101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/16 9:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,1500,nehfa101,schnp101,,
CIN191709270,"""version 7RS(19) of 07/07/92""",BSN,CIN,1917/09/27,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""486""","""Cliff Blau""","""Cliff Blau""",2015/05/16 1:03PM,park,none,0,unknown,-1,unknown,unknown,cloudy,86,300,elleh101,hught107,,
CIN191709290,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/09/29,CIN07,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2023/10/23 10:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,3000,bentr102,regam101,,
CIN191709301,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/09/30,CIN07,1,0:00PM,day,false,harrp901,odayh101,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2023/10/23 7:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,schnp101,salls101,tonef101,
CIN191709302,"""version 7RS(19) of 07/07/92""",NY1,CIN,1917/09/30,CIN07,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2023/10/23 11:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,81,8000,ruetd101,demaa101,,
CLE191704190,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/04/19,CLE06,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""39,56,212""","""Rob Wood""","""Rob Wood""",2022/10/29 3:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,21280,coumf101,daush101,,
CLE191704200,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/04/20,CLE06,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""56,212""","""Rob Wood""","""Rob Wood""",2022/10/30 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,3870,bolab101,mortg101,,
CLE191704210,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/04/21,CLE06,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""56,212""","""Rob Wood""","""Rob Wood""",2022/10/30 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8950,cunng101,bagbj101,,
CLE191704220,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/04/22,CLE06,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""39,56,212""","""Wayne Townsend""","""Wayne Townsend""",2023/07/27 10:33AM,park,none,0,unknown,-1,unknown,none,sunny,105,22587,klepe101,ehmkh101,,
CLE191704280,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/04/28,CLE06,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""39,102""","""Jim Herdman""","""Jim Herdman""",2023/07/28 4:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,8350,sotha101,mortg101,,
CLE191704290,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/04/29,CLE06,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""39,102,128,208""","""Wayne Townsend""","""Wayne Townsend""",2023/07/29 2:11PM,park,none,0,unknown,-1,wet,drizzle,overcast,160,10000,koobe101,coves101,daved101,
CLE191704300,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/04/30,CLE06,0,0:00PM,day,false,olous901,hildg101,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,2233,daved101,lambo101,sotha101,
CLE191705020,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/05/02,CLE06,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2015/11/12 9:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2700,willl104,coumf101,,
CLE191705030,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/05/03,CLE06,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/02/25 9:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,1650,lambo101,scotj104,,
CLE191705100,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/05/10,CLE06,0,0:00PM,day,false,connt901,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/02/28 3:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,4000,coumf101,harph101,bagbj101,
CLE191705110,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/05/11,CLE06,0,0:00PM,day,false,mccob104,connt901,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/01 12:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2753,mortg101,johnw102,,
CLE191705120,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/05/12,CLE06,0,0:00PM,day,false,connt901,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/12 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,5250,gallb103,bagbj101,,
CLE191705130,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/05/13,CLE06,0,0:00PM,day,false,mccob104,connt901,(none),(none),"""39""","""Charles Voas""","""Charles Voas""",1995/03/12 10:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10500,coves101,shawj101,,
CLE191705140,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/05/14,CLE06,0,0:00PM,day,false,connt901,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/08 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,3500,klepe101,leond102,bagbj101,
CLE191705150,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/05/15,CLE06,0,0:00PM,day,false,mccob104,connt901,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/12 9:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,3980,ruthb101,coumf101,leond102,
CLE191705160,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/05/16,CLE06,0,0:00PM,day,false,connt901,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/09 10:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,5360,maysc101,bagbj101,,
CLE191705170,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/05/17,CLE06,0,0:00PM,day,false,mccob104,connt901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/10 10:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3465,coves101,shore101,,
CLE191705190,"""version 7RS(19) of 07/07/92""",PHA,CLE,1917/05/19,CLE06,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/09 12:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,9350,johnj102,klepe101,noyew101,
CLE191705201,"""version 7RS(19) of 07/07/92""",PHA,CLE,1917/05/20,CLE06,1,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/11 8:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,goula101,schar101,,
CLE191705202,"""version 7RS(19) of 07/07/92""",PHA,CLE,1917/05/20,CLE06,2,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/12 10:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,16657,bagbj101,bushj102,,
CLE191705220,"""version 7RS(19) of 07/07/92""",PHA,CLE,1917/05/22,CLE06,0,0:00PM,day,false,morig101,evanb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/15 9:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2250,falkc101,mortg101,,
CLE191705240,"""version 7RS(19) of 07/07/92""",NYA,CLE,1917/05/24,CLE06,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/08 9:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,1050,coves101,caldr101,,
CLE191705250,"""version 7RS(19) of 07/07/92""",NYA,CLE,1917/05/25,CLE06,0,0:00PM,day,false,morig101,evanb901,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/09 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,5350,lambo101,russa101,,
CLE191705260,"""version 7RS(19) of 07/07/92""",NYA,CLE,1917/05/26,CLE06,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/09 11:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,11508,shawb102,woodj108,,
CLE191705270,"""version 7RS(19) of 07/07/92""",NYA,CLE,1917/05/27,CLE06,0,0:00PM,day,false,morig101,evanb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/29 9:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,16750,lambo101,caldr101,bagbj101,
CLE191705290,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/05/29,CLE06,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/18 8:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4800,coves101,jameb103,,
CLE191705301,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/05/30,CLE06,1,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/03/30 9:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3000,bolab101,bagbj101,,
CLE191705302,"""version 7RS(19) of 07/07/92""",DET,CLE,1917/05/30,CLE06,2,0:00PM,day,false,nalld901,connt901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/02 1:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,6000,ehmkh101,goula101,,
CLE191706100,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/06/10,CLE06,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/04/05 10:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,willl104,coumf101,,
CLE191706170,"""version 7RS(19) of 07/07/92""",PHA,CLE,1917/06/17,CLE06,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/30 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10556,falkc101,mortg101,,
CLE191706250,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/06/25,CLE06,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/29 10:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,3100,coves101,daved101,,
CLE191706262,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/06/26,CLE06,2,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/05/01 5:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,7500,mortg101,groob101,coves101,
CLE191706270,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/06/27,CLE06,0,0:00PM,day,false,owenb901,evanb901,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1350,klepe101,daved101,bagbj101,
CLE191706280,"""version 7RS(19) of 07/07/92""",SLA,CLE,1917/06/28,CLE06,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/30 9:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2100,sotha101,boehj101,,
CLE191706290,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/06/29,CLE06,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/05/03 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3125,faber101,coves101,,
CLE191706300,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/06/30,CLE06,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/05/04 8:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,4100,bagbj101,willl104,,
CLE191707010,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/07/01,CLE06,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/05/06 9:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10000,coumf101,cicoe101,,
CLE191707020,"""version 7RS(19) of 07/07/92""",CHA,CLE,1917/07/02,CLE06,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/02 10:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4327,danfd101,lambo101,faber101,
CLE191707070,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/07/07,CLE06,0,0:00PM,day,false,mccob104,dinnb101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/10 11:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,6100,coves101,ruthb101,,
CLE191707080,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/07/08,CLE06,0,0:00PM,day,false,dinnb101,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/02 9:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,16250,bagbj101,leond102,,
CLE191707090,"""version 7RS(19) of 07/07/92""",BOS,CLE,1917/07/09,CLE06,0,0:00PM,day,false,mccob104,dinnb101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/02 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,8350,goula101,maysc101,,
CLE191707110,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/07/11,CLE06,0,0:00PM,day,false,dinnb101,mccob104,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/11 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3945,coves101,gallb103,,
CLE191707120,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/07/12,CLE06,0,0:00PM,day,false,mccob104,dinnb101,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/05/11 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,3870,bagbj101,johnw102,,
CLE191707141,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/07/14,CLE06,1,0:00PM,day,false,dinnb101,mccob104,(none),(none),"""39,222,408,408a,427""","""Jim Herdman""","""Jim Herdman""",2023/09/14 7:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,mortg101,gallb103,coumf101,
CLE191707142,"""version 7RS(19) of 07/07/92""",WS1,CLE,1917/07/14,CLE06,2,0:00PM,day,false,mccob104,dinnb101,(none),(none),"""39""","""Rob Wood""","""Rob Wood""",2023/09/14 6:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15500,harph101,coumf101,,
CLE191707151,"""version 7RS(19) of 07/07/92""",NYA,CLE,1917/07/15,CLE06,1,0:00PM,day,false,dinnb101,olous901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/06/04 8:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,fishr101,coves101,,
