game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,innings,tiebreaker,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
TBA202008240,TOR,TBA,STP01,2020/08/24,0,3:10PM,day,true,9,2,roser901,fostm901,barbs901,ticht901,(none),(none),2020/08/25 06:39:31,unknown,pitches,lantj701,72,unknown,0,unknown,none,dome,209,0,hatct001,loupa001,romaj004,
TBA202008250,BAL,TBA,STP01,2020/08/25,0,6:40PM,night,true,9,2,fostm901,barbs901,ticht901,porta901,(none),(none),2020/08/26 10:05:06,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,161,0,glast001,milot001,garce001,
TBA202008260,BAL,TBA,STP01,2020/08/26,0,6:40PM,night,true,9,2,barbs901,ticht901,porta901,fostm901,(none),(none),2020/08/27 06:58:48,unknown,pitches,lantj701,72,unknown,0,unknown,none,dome,206,0,sherr001,givem001,castd002,
TBA202009040,MIA,TBA,STP01,2020/09/04,0,6:40PM,night,true,9,2,fostm901,barbs901,porta901,wegnm901,(none),(none),2020/09/05 07:54:12,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,177,0,flemj001,lopep002,anden001,
TBA202009050,MIA,TBA,STP01,2020/09/05,0,6:40PM,night,true,9,2,barbs901,porta901,wegnm901,fostm901,(none),(none),2020/09/06 08:20:51,unknown,pitches,clodt701,72,unknown,0,unknown,none,dome,196,0,alcas001,snelb001,kintb001,
TBA202009060,MIA,TBA,STP01,2020/09/06,0,1:10PM,day,true,9,2,porta901,wegnm901,fostm901,barbs901,(none),(none),2020/09/07 07:04:24,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,198,0,curtj003,kintb001,,
TBA202009100,BOS,TBA,STP01,2020/09/10,0,6:40PM,night,true,9,2,iassd901,gibsh902,may-b901,fleta901,(none),(none),2020/09/11 06:52:55,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,202,0,weber001,fairp001,barnm001,
TBA202009110,BOS,TBA,STP01,2020/09/11,0,6:40PM,night,true,9,2,gibsh902,may-b901,fleta901,iassd901,(none),(none),2020/09/12 10:32:11,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,217,0,snelb001,hallm002,,
TBA202009120,BOS,TBA,STP01,2020/09/12,0,6:40PM,night,true,9,2,may-b901,fleta901,iassd901,gibsh902,(none),(none),2020/09/13 05:45:55,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,157,0,glast001,waldm002,castd002,
TBA202009130,BOS,TBA,STP01,2020/09/13,0,1:10PM,day,true,9,2,fleta901,iassd901,gibsh902,may-b901,(none),(none),2020/09/14 06:52:20,unknown,pitches,clodt701,72,unknown,0,unknown,none,dome,191,0,perem004,fairp001,barnm001,
TBA202009150,WAS,TBA,STP01,2020/09/15,0,6:40PM,night,true,9,2,iassd901,gibsh902,(none),may-b901,(none),(none),2020/09/16 06:16:35,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,188,0,yarbr001,sanca004,anden001,
TBA202009160,WAS,TBA,STP01,2020/09/16,0,1:10PM,day,true,9,2,gibsh902,may-b901,vondc901,iassd901,(none),(none),2020/09/17 06:42:24,unknown,pitches,lantj701,72,unknown,0,unknown,none,dome,211,0,hudsd001,anden001,mcgok002,
TBA202009250,PHI,TBA,STP01,2020/09/25,0,6:40PM,night,true,9,2,conrc901,vanol901,rackd901,barkl901,(none),(none),2020/09/26 08:40:58,unknown,pitches,mathb701,72,unknown,0,unknown,none,dome,188,0,anden001,morga001,curtj003,
TBA202009260,PHI,TBA,STP01,2020/09/26,0,7:07PM,night,true,9,2,vanol901,rackd901,barkl901,conrc901,(none),(none),2020/09/27 07:39:23,unknown,pitches,lantj701,72,unknown,0,unknown,none,dome,173,0,fairp001,wheez001,slega001,
TBA202009270,PHI,TBA,STP01,2020/09/27,0,3:10PM,day,true,9,2,rackd901,barkl901,conrc901,vanol901,(none),(none),2020/09/28 06:57:33,unknown,pitches,clodt701,72,unknown,0,unknown,none,dome,179,0,flemj001,nolaa001,,
TOR202008110,MIA,TOR,BUF05,2020/08/11,0,6:37PM,night,true,9,2,hoyej901,ortir901,whitc901,carlm901,(none),(none),2020/08/12 06:39:48,unknown,pitches,starh701,77,rtol,19,unknown,none,cloudy,200,0,colea002,tarps001,,
TOR202008120,MIA,TOR,BUF05,2020/08/12,0,6:37PM,night,true,9,2,ortir901,whitc901,carlm901,hoyej901,(none),(none),2020/08/13 11:14:03,unknown,pitches,starh701,81,ltor,8,unknown,none,cloudy,260,0,kintb001,dolir001,smitj004,
TOR202008140,TBA,TOR,BUF05,2020/08/14,0,6:37PM,night,true,9,2,sches901,wendh902,carav901,millb903,(none),(none),2020/08/15 07:53:26,unknown,pitches,lajor701,83,ltor,15,unknown,none,cloudy,189,0,fontw001,thomr007,,
TOR202008150,TBA,TOR,BUF05,2020/08/15,0,1:07PM,day,true,9,2,wendh902,carav901,millb903,sches901,(none),(none),2020/08/18 06:35:55,unknown,pitches,lajor701,82,tocf,7,unknown,none,cloudy,217,0,loupa001,romaj004,anden001,
TOR202008160,TBA,TOR,BUF05,2020/08/16,0,1:07PM,day,true,7,2,carav901,riggj901,sches901,millb903,(none),(none),2020/08/17 07:32:54,unknown,pitches,lajor701,77,torf,11,unknown,none,cloudy,174,0,loupa001,fontw001,slega001,
TOR202008201,PHI,TOR,BUF05,2020/08/20,1,1:07PM,day,true,7,2,millb903,riggj901,sches901,wendh902,(none),(none),2020/08/21 06:50:51,unknown,pitches,moreh701,73,tolf,14,unknown,none,cloudy,163,0,romaj004,guerd001,,
TOR202008202,PHI,TOR,BUF05,2020/08/20,2,4:32PM,day,true,7,2,carav901,sches901,wendh902,riggj901,(none),(none),2020/08/21 06:50:51,unknown,pitches,moreh701,75,tolf,12,unknown,none,sunny,186,0,kay-a001,nerih001,colea002,
TOR202008250,BOS,TOR,BUF05,2020/08/25,0,6:37PM,night,true,9,2,iassd901,gibsh902,ramoc901,may-b901,(none),(none),2020/08/26 10:05:06,unknown,pitches,starh701,80,fromcf,10,unknown,none,sunny,222,0,valdp002,fontw001,barnm001,
TOR202008260,BOS,TOR,BUF05,2020/08/26,0,6:37PM,night,true,9,2,may-b901,ramoc901,fleta901,iassd901,(none),(none),2020/08/27 06:58:48,unknown,pitches,moreh701,72,torf,9,unknown,none,overcast,178,0,yamas001,brewc002,,
TOR202008280,BAL,TOR,BUF05,2020/08/28,0,6:37PM,night,true,9,2,porta901,fostm901,barbs901,riggj901,(none),(none),2020/08/29 10:23:37,unknown,pitches,starh701,71,rtol,5,unknown,none,cloudy,199,0,dolir001,sulsc001,,
TOR202008290,BAL,TOR,BUF05,2020/08/29,0,6:37PM,night,true,9,2,fostm901,barbs901,riggj901,porta901,(none),(none),2020/08/30 06:38:46,unknown,pitches,starh701,72,rtol,19,unknown,none,cloudy,164,0,walkt004,cobba001,,
TOR202008300,BAL,TOR,BUF05,2020/08/30,0,3:07PM,day,true,9,2,barbs901,riggj901,porta901,fostm901,(none),(none),2020/08/31 08:26:25,unknown,pitches,starh701,71,tolf,9,unknown,none,cloudy,178,0,bassa001,sulsc001,,
TOR202008310,BAL,TOR,BUF05,2020/08/31,0,2:07PM,day,true,9,2,riggj901,porta901,fostm901,barbs901,(none),(none),2020/09/01 09:10:31,unknown,pitches,moreh701,79,fromcf,9,unknown,none,sunny,218,0,valdc003,bassa001,,
TOR202009070,NYA,TOR,BUF05,2020/09/07,0,6:37PM,night,true,9,2,hobep901,millb903,welkb901,dejer901,(none),(none),2020/09/08 05:47:25,unknown,pitches,lajor701,76,tocf,16,unknown,none,cloudy,242,0,reids001,ottaa001,,
TOR202009080,NYA,TOR,BUF05,2020/09/08,0,6:37PM,night,true,9,2,millb903,welkb901,dejer901,hobep901,(none),(none),2020/09/09 07:25:32,unknown,pitches,lajor701,68,fromcf,13,unknown,none,cloudy,180,0,yamas001,happj001,dolir001,
TOR202009090,NYA,TOR,BUF05,2020/09/09,0,6:37PM,night,true,9,2,welkb901,dejer901,hobep901,millb903,(none),(none),2020/09/10 06:39:25,unknown,pitches,lajor701,75,fromcf,10,unknown,none,sunny,184,0,garcd003,strir001,,
TOR202009110,NYN,TOR,BUF05,2020/09/11,0,6:37PM,night,true,9,2,nauep901,viscj901,fairc901,torrc901,(none),(none),2020/09/12 10:32:11,unknown,pitches,moreh701,61,fromrf,10,unknown,none,cloudy,210,0,degrj001,andec001,ramie004,
TOR202009120,NYN,TOR,BUF05,2020/09/12,0,6:37PM,night,true,9,2,viscj901,fairc901,torrc901,nauep901,(none),(none),2020/09/13 05:45:55,unknown,pitches,starh701,75,tolf,12,unknown,none,cloudy,202,0,ray-r002,lugos001,dolir001,
TOR202009130,NYN,TOR,BUF05,2020/09/13,0,3:07PM,day,true,9,2,fairc901,torrc901,nauep901,viscj901,(none),(none),2020/09/14 06:52:20,unknown,pitches,moreh701,71,ltor,19,unknown,none,cloudy,192,0,ryu-h001,peted003,,
TOR202009210,NYA,TOR,BUF05,2020/09/21,0,6:37PM,night,true,9,2,fairc901,torrc901,nauep901,viscj901,(none),(none),2020/09/22 06:39:56,unknown,pitches,starh701,67,ltor,7,unknown,none,sunny,236,0,zeuct001,kingm002,,
TOR202009220,NYA,TOR,BUF05,2020/09/22,0,6:37PM,night,true,9,2,torrc901,addir901,viscj901,nauep901,(none),(none),2020/09/23 07:01:59,unknown,pitches,starh701,66,unknown,7,unknown,none,cloudy,209,0,coleg001,roart001,,
TOR202009230,NYA,TOR,BUF05,2020/09/23,0,6:37PM,night,true,9,2,addir901,viscj901,nauep901,torrc901,(none),(none),2020/09/24 06:35:37,unknown,pitches,moreh701,68,torf,17,unknown,none,sunny,219,0,colea002,tanam001,strir001,
TOR202009240,NYA,TOR,BUF05,2020/09/24,0,6:37PM,night,true,9,2,viscj901,nauep901,torrc901,fairc901,(none),(none),2020/09/25 06:40:32,unknown,pitches,starh701,68,tocf,14,unknown,none,cloudy,191,0,ryu-h001,montj004,dolir001,
TOR202009250,BAL,TOR,BUF05,2020/09/25,0,6:37PM,night,true,9,2,nauep901,torrc901,fairc901,bacoj901,(none),(none),2020/09/26 08:40:58,unknown,pitches,moreh701,73,torf,8,unknown,none,sunny,161,0,pearn001,lopej004,,
TOR202009260,BAL,TOR,BUF05,2020/09/26,0,6:37PM,night,true,9,2,torrc901,fairc901,viscj901,addir901,(none),(none),2020/09/27 07:39:23,unknown,pitches,lajor701,74,ltor,7,unknown,none,sunny,178,0,andec001,meanj001,bassa001,
TOR202009270,BAL,TOR,BUF05,2020/09/27,0,3:07PM,day,true,9,2,bacoj901,viscj901,nauep901,fairc901,(none),(none),2020/09/28 06:57:32,unknown,pitches,lajor701,79,fromcf,13,unknown,none,sunny,172,0,lakit001,yamas001,valdc003,
SFN202007280,SDN,SFN,SFO03,2020/07/28,0,6:45PM,night,true,9,2,knigb901,muchm901,woodt901,hudsm901,(none),(none),2020/07/29 10:15:07,unknown,pitches,thomc701,59,tocf,16,unknown,none,cloudy,174,0,daviz001,samaj001,pomed001,
SFN202007290,SDN,SFN,SFO03,2020/07/29,0,6:45PM,night,true,9,2,muchm901,woodt901,hudsm901,knigb901,(none),(none),2020/07/30 09:21:10,unknown,pitches,feldd701,60,tocf,10,unknown,none,cloudy,182,0,roget002,stram001,,
SFN202007300,SDN,SFN,SFO03,2020/07/30,0,6:45PM,night,true,9,2,woodt901,hudsm901,knigb901,muchm901,(none),(none),2020/07/31 07:29:45,unknown,pitches,feldd701,62,tocf,17,unknown,none,cloudy,244,0,johnp001,roget002,,
SFN202007310,TEX,SFN,SFO03,2020/07/31,0,6:10PM,night,true,9,2,wolfj901,barrl901,libkj901,reynj901,(none),(none),2020/08/01 07:52:46,unknown,pitches,thomc701,63,tocf,16,unknown,none,cloudy,184,0,menec001,minom001,,
SFN202008010,TEX,SFN,SFO03,2020/08/01,0,6:10PM,night,true,9,2,barrl901,libkj901,reynj901,wolfj901,(none),(none),2020/08/02 06:00:15,unknown,pitches,younj701,65,tocf,17,unknown,none,sunny,209,0,barac001,lylej001,,
SFN202008020,TEX,SFN,SFO03,2020/08/02,0,1:05PM,day,true,9,2,libkj901,reynj901,barrl901,willl901,(none),(none),2020/08/03 08:21:29,unknown,pitches,ducam701,65,tocf,8,unknown,none,cloudy,184,0,hernj004,triga001,,
SFN202008140,OAK,SFN,SFO03,2020/08/14,0,6:45PM,night,true,9,2,muchm901,morag901,hudsm901,knigb901,(none),(none),2020/08/15 07:53:26,unknown,pitches,younj701,85,unknown,14,unknown,none,sunny,203,0,sorij001,garcj006,hendl001,
SFN202008150,OAK,SFN,SFO03,2020/08/15,0,4:07PM,day,true,9,2,hudsm901,willl901,knigb901,muchm901,(none),(none),2020/08/16 07:06:12,unknown,pitches,feldd701,86,tocf,9,unknown,none,cloudy,218,0,mcfat001,gottt001,hendl001,
SFN202008160,OAK,SFN,SFO03,2020/08/16,0,1:05PM,day,true,9,2,willl901,knigb901,muchm901,hudsm901,(none),(none),2020/08/17 07:32:54,unknown,pitches,ducam701,79,unknown,5,unknown,none,cloudy,211,0,fierm001,webbl001,,
SFN202008190,ANA,SFN,SFO03,2020/08/19,0,6:45PM,night,true,9,2,reynj901,barrl901,hamaa901,libkj901,(none),(none),2020/08/20 06:23:54,unknown,pitches,younj701,75,tocf,4,unknown,none,sunny,185,0,cuetj001,sandp002,,
SFN202008200,ANA,SFN,SFO03,2020/08/20,0,6:45PM,night,true,9,2,barrl901,hamaa901,libkj901,reynj901,(none),(none),2020/08/21 06:50:51,unknown,pitches,younj701,75,fromcf,5,unknown,none,cloudy,220,0,gausk001,suarj001,,
SFN202008210,ARI,SFN,SFO03,2020/08/21,0,6:45PM,night,true,9,2,knigb901,muchm901,hamaa901,hudsm901,(none),(none),2020/08/22 08:53:58,unknown,pitches,younj701,67,tocf,20,unknown,none,cloudy,178,0,webbl001,ray-r002,,
SFN202008220,ARI,SFN,SFO03,2020/08/22,0,6:15PM,night,true,9,2,muchm901,hamaa901,hudsm901,knigb901,(none),(none),2020/08/23 06:33:22,unknown,pitches,thomc701,68,torf,17,unknown,none,cloudy,163,0,andet002,gracm003,,
SFN202008230,ARI,SFN,SFO03,2020/08/23,0,1:10PM,day,true,9,2,hamaa901,hudsm901,knigb901,muchm901,(none),(none),2020/08/24 09:06:34,unknown,pitches,ducam701,70,tocf,5,unknown,none,cloudy,172,0,barac001,weavl001,,
SFN202008250,LAN,SFN,SFO03,2020/08/25,0,6:45PM,night,true,9,2,hudsm901,knigb901,muchm901,hamaa901,(none),(none),2020/08/26 10:05:06,unknown,pitches,thomc701,63,tocf,17,unknown,none,cloudy,262,0,selms001,santd003,,
SFN202008271,LAN,SFN,SFO03,2020/08/27,1,1:05PM,day,true,7,2,knigb901,willl901,hamaa901,hudsm901,(none),(none),2020/08/28 07:52:26,unknown,pitches,feldd701,63,tocf,13,unknown,none,sunny,137,0,kersc001,webbl001,,
SFN202008272,LAN,SFN,SFO03,2020/08/27,2,4:40PM,day,true,7,2,muchm901,hamaa901,hudsm901,willl901,(none),(none),2020/08/28 07:52:26,unknown,pitches,feldd701,63,tocf,15,unknown,none,sunny,150,0,gonzv001,gausk001,jansk001,
SFN202009040,ARI,SFN,SFO03,2020/09/04,0,6:45PM,night,true,9,2,mosce901,drakr901,eddid901,millb901,(none),(none),2020/09/05 07:54:12,unknown,pitches,younj701,66,tocf,12,unknown,none,sunny,212,0,bergt001,andet002,ginkk001,
SFN202009050,ARI,SFN,SFO03,2020/09/05,0,6:15PM,night,true,9,2,drakr901,eddid901,millb901,mosce901,(none),(none),2020/09/06 08:20:51,unknown,pitches,younj701,84,fromlf,13,unknown,none,sunny,186,0,barac001,bumgm001,watst001,
SFN202009060,ARI,SFN,SFO03,2020/09/06,0,1:05PM,day,true,9,2,eddid901,millb901,mosce901,drakr901,(none),(none),2020/09/07 07:04:24,unknown,pitches,younj701,88,tocf,11,unknown,none,sunny,172,0,barac001,youna002,roget002,
SFN202009070,ARI,SFN,SFO03,2020/09/07,0,5:05PM,night,true,9,2,millb901,mosce901,drakr901,eddid901,(none),(none),2020/09/08 05:47:25,unknown,pitches,ducam701,82,tocf,18,unknown,none,sunny,176,0,gausk001,gallz001,coons001,
SFN202009080,SEA,SFN,SFO03,2020/09/08,0,6:45PM,night,true,9,2,libkj901,barrl901,johna901,mccrk901,(none),(none),2020/09/09 07:25:33,unknown,pitches,younj701,64,unknown,13,unknown,none,cloudy,184,0,roget002,misia001,watst001,
SFN202009090,SEA,SFN,SFO03,2020/09/09,0,6:45PM,night,true,9,2,barrl901,johna901,mccrk901,libkj901,(none),(none),2020/09/10 06:39:25,unknown,pitches,thomc701,60,tocf,9,unknown,none,cloudy,185,0,andet002,margn001,,
SFN202009160,SEA,SFN,SFO03,2020/09/16,0,6:45PM,night,true,9,2,millb901,mosce901,drakr901,eddid901,(none),(none),2020/09/17 06:42:25,unknown,pitches,peted701,71,tocf,15,unknown,none,cloudy,209,0,cahit001,newsl001,,true
SFN202009170,SEA,SFN,SFO03,2020/09/17,0,1:10PM,day,true,9,2,mosce901,drakr901,eddid901,millb901,(none),(none),2020/09/18 07:35:20,unknown,pitches,radoe701,70,ltor,8,unknown,none,cloudy,214,0,garcr006,gravk001,selms001,true
SFN202009210,COL,SFN,SFO03,2020/09/21,0,6:45PM,night,true,9,2,barrt901,rippm901,wolcq901,johna901,(none),(none),2020/09/22 06:39:56,unknown,pitches,feldd701,65,tocf,13,unknown,none,sunny,213,0,marqg001,cuetj001,,
SFN202009220,COL,SFN,SFO03,2020/09/22,0,6:45PM,night,true,9,2,rippm901,wolcq901,johna901,barrt901,(none),(none),2020/09/23 07:01:59,unknown,pitches,ducam701,65,torf,13,unknown,none,sunny,206,0,roget002,diazj006,coons001,
SFN202009230,COL,SFN,SFO03,2020/09/23,0,6:45PM,night,true,9,2,wolcq901,johna901,barrt901,rippm901,(none),(none),2020/09/24 06:35:38,unknown,pitches,ducam701,68,tocf,15,unknown,none,sunny,190,0,webbl001,castr005,,
SFN202009240,COL,SFN,SFO03,2020/09/24,0,12:45PM,day,true,9,2,johna901,barrt901,rippm901,wolcq901,(none),(none),2020/09/25 06:40:32,unknown,pitches,ducam701,70,tocf,17,unknown,none,cloudy,253,0,bardd001,cahit001,diazj006,
SFN202009251,SDN,SFN,SFO03,2020/09/25,1,4:10PM,day,true,7,2,eddid901,cejan901,millb901,drakr901,(none),(none),2020/09/26 08:40:58,unknown,pitches,thomc701,70,torf,20,unknown,none,cloudy,147,0,andet002,paddc001,,
SFN202009252,SDN,SFN,SFO03,2020/09/25,2,7:15PM,night,true,7,2,mosce901,millb901,drakr901,cejan901,(none),(none),2020/09/26 08:40:58,unknown,pitches,maffj701,65,torf,13,unknown,none,sunny,157,0,patil001,coons001,,true
SFN202009260,SDN,SFN,SFO03,2020/09/26,0,6:15PM,night,true,9,2,millb901,drakr901,mosce901,eddid901,(none),(none),2020/09/27 07:39:23,unknown,pitches,thomc701,75,ltor,15,unknown,none,sunny,167,0,stamc001,cuetj001,,
SFN202009270,SDN,SFN,SFO03,2020/09/27,0,12:05PM,day,true,9,2,drakr901,mosce901,eddid901,millb901,(none),(none),2020/09/28 06:57:32,unknown,pitches,thomc701,84,ltor,2,unknown,none,sunny,202,0,altad001,smyld001,roset001,
SEA202007310,OAK,SEA,SEA03,2020/07/31,0,6:40PM,night,true,9,2,drakr901,millb901,mosce901,eddid901,(none),(none),2020/08/01 07:52:46,unknown,pitches,padud701,79,unknown,0,unknown,none,sunny,154,0,walkt004,manas001,willt003,
SEA202008010,OAK,SEA,SEA03,2020/08/01,0,6:10PM,night,true,9,2,millb901,mosce901,eddid901,drakr901,(none),(none),2020/08/02 06:00:15,unknown,pitches,peted701,79,unknown,3,unknown,none,sunny,191,0,sorij001,altad001,hendl001,
SEA202008020,OAK,SEA,SEA03,2020/08/02,0,1:10PM,day,true,9,2,mosce901,eddid901,drakr901,millb901,(none),(none),2020/08/03 08:21:29,unknown,pitches,radoe701,77,unknown,5,unknown,none,dome,200,0,bassc001,gravk001,hendl001,
SEA202008030,OAK,SEA,SEA03,2020/08/03,0,6:10PM,night,true,9,2,eddid901,drakr901,millb901,mosce901,(none),(none),2020/08/04 06:39:37,unknown,pitches,radoe701,77,tocf,6,unknown,none,cloudy,184,0,montf001,shefj001,,
SEA202008040,ANA,SEA,SEA03,2020/08/04,0,7:10PM,night,true,9,2,guccc901,blasc901,morag901,marqa901,(none),(none),2020/08/05 07:16:47,unknown,pitches,peted701,78,fromlf,4,unknown,none,sunny,175,0,heana001,dunnj002,buttt001,
SEA202008050,ANA,SEA,SEA03,2020/08/05,0,6:40PM,night,true,9,2,blasc901,morag901,marqa901,guccc901,(none),(none),2020/08/06 07:05:45,unknown,pitches,peted701,79,torf,4,unknown,none,sunny,189,0,gonzm005,tehej001,edwac001,
SEA202008060,ANA,SEA,SEA03,2020/08/06,0,1:10PM,day,true,9,2,morag901,marqa901,guccc901,blasc901,(none),(none),2020/08/07 14:36:04,unknown,pitches,radoe701,60,torf,7,unknown,none,dome,143,0,bundd001,walkt004,,
SEA202008070,COL,SEA,SEA03,2020/08/07,0,6:40PM,night,true,9,2,marqa901,guccc901,blasc901,morag901,(none),(none),2020/08/08 09:22:19,unknown,pitches,radoe701,70,unknown,1,unknown,none,cloudy,193,0,senza001,kikuy001,,
SEA202008080,COL,SEA,SEA03,2020/08/08,0,6:10PM,night,true,9,2,guccc901,blasc901,morag901,marqa901,(none),(none),2020/08/09 06:37:42,unknown,pitches,padud701,65,ltor,8,unknown,none,cloudy,169,0,hoffj003,misia001,,
SEA202008090,COL,SEA,SEA03,2020/08/09,0,1:10PM,day,true,9,2,blasc901,morag901,marqa901,guccc901,(none),(none),2020/08/10 09:03:02,unknown,pitches,peted701,70,unknown,0,unknown,none,dome,165,0,shefj001,marqg001,willt003,
SEA202008190,LAN,SEA,SEA03,2020/08/19,0,6:40PM,night,true,9,2,rippm901,johna901,wolcq901,mahrn901,(none),(none),2020/08/20 06:23:54,unknown,pitches,peted701,79,unknown,0,unknown,none,cloudy,195,0,walkt004,santd003,willt003,
SEA202008200,LAN,SEA,SEA03,2020/08/20,0,4:10PM,day,true,9,2,johna901,wolcq901,mahrn901,rippm901,(none),(none),2020/08/21 06:50:51,unknown,pitches,radoe701,75,torf,7,unknown,none,dome,162,0,kersc001,kikuy001,,
SEA202008210,TEX,SEA,SEA03,2020/08/21,0,6:10PM,night,true,9,2,wolcq901,mahrn901,rippm901,barrt901,(none),(none),2020/08/22 08:53:58,unknown,pitches,padud701,68,unknown,0,unknown,none,cloudy,161,0,margn001,allak001,willt003,
SEA202008220,TEX,SEA,SEA03,2020/08/22,0,6:10PM,night,true,9,2,mahrn901,rippm901,barrt901,wolcq901,(none),(none),2020/08/23 06:33:22,unknown,pitches,radoe701,71,ltor,9,unknown,none,sunny,171,0,shefj001,lylej001,,
SEA202008230,TEX,SEA,SEA03,2020/08/23,0,1:10PM,day,true,9,2,rippm901,barrt901,wolcq901,mahrn901,(none),(none),2020/08/24 09:06:34,unknown,pitches,padud701,68,unknown,6,unknown,none,dome,134,0,dunnj002,minom001,willt003,
SEA202009040,TEX,SEA,SEA03,2020/09/04,0,6:10PM,night,true,9,2,libkj901,gibsh902,barrl901,mccrk901,(none),(none),2020/09/05 07:54:12,unknown,pitches,padud701,80,unknown,0,unknown,none,sunny,176,0,kikuy001,codyk001,,
SEA202009050,TEX,SEA,SEA03,2020/09/05,0,6:10PM,night,true,9,2,gibsh902,barrl901,mccrk901,libkj901,(none),(none),2020/09/06 08:20:51,unknown,pitches,padud701,72,unknown,0,unknown,none,sunny,184,0,gerbj001,hernj004,ramiy002,
SEA202009060,TEX,SEA,SEA03,2020/09/06,0,1:10PM,day,true,9,2,barrl901,mccrk901,libkj901,gibsh902,(none),(none),2020/09/07 07:04:24,unknown,pitches,radoe701,72,tocf,7,unknown,none,dome,165,0,dunnj002,lylej001,hiray001,
SEA202009070,TEX,SEA,SEA03,2020/09/07,0,1:10PM,day,true,9,2,mccrk901,libkj901,gibsh902,barrl901,(none),(none),2020/09/08 05:47:25,unknown,pitches,peted701,73,ltor,10,unknown,none,dome,180,0,gonzm005,allak001,ramiy002,
SEA202009141,OAK,SEA,SEA03,2020/09/14,1,2:10PM,day,true,7,2,eddid901,cejan901,millb901,mosce901,(none),(none),2020/09/15 05:53:10,unknown,pitches,radoe701,66,ltor,5,unknown,none,dome,138,0,gonzm005,sorij001,hiray001,
SEA202009142,OAK,SEA,SEA03,2020/09/14,2,5:05PM,night,true,7,2,drakr901,millb901,mosce901,cejan901,(none),(none),2020/09/15 05:53:10,unknown,pitches,radoe701,68,ltor,4,unknown,none,dome,144,0,minom001,yacaj001,,
SEA202009210,HOU,SEA,SEA03,2020/09/21,0,6:10PM,night,true,9,2,knigb901,muchm901,hudsm901,hamaa901,(none),(none),2020/09/22 06:39:56,unknown,pitches,peted701,70,tocf,5,unknown,none,cloudy,154,0,gonzm005,mccul002,,
SEA202009220,HOU,SEA,SEA03,2020/09/22,0,6:10PM,night,true,9,2,muchm901,hudsm901,hamaa901,knigb901,(none),(none),2020/09/23 07:01:59,unknown,pitches,padud701,70,rtol,2,unknown,none,cloudy,186,0,valdf001,sadlc002,,
SEA202009230,HOU,SEA,SEA03,2020/09/23,0,3:40PM,day,true,9,2,hudsm901,hamaa901,knigb901,muchm901,(none),(none),2020/09/24 06:35:37,unknown,pitches,radoe701,63,ltor,7,unknown,none,dome,189,0,margn001,greiz001,hiray001,
CLE202007240,KCA,CLE,CLE08,2020/07/24,0,7:10PM,night,true,9,2,iassd901,fleta901,gibsh902,may-b901,(none),(none),2020/07/25 09:04:28,unknown,pitches,maveb701,79,fromcf,6,unknown,none,sunny,178,0,biebs001,duffd001,handb001,
CLE202007250,KCA,CLE,CLE08,2020/07/25,0,5:10PM,night,true,9,2,fleta901,gibsh902,may-b901,iassd901,(none),(none),2020/07/26 11:19:07,unknown,pitches,libea701,80,fromrf,7,unknown,none,cloudy,172,0,barls001,karij001,hollg001,
