game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
PHA192209292,"""version 7RS(19) of 07/07/92""",WS1,PHA,1922/09/29,PHI11,2,0:00PM,day,false,"""451""","""Cliff Blau""","""Cliff Blau""",2014/10/07 7:49PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,0,hastb101,brilj101,,,,
PHA192209301,"""version 7RS(19) of 07/07/92""",WS1,PHA,1922/09/30,PHI11,1,0:00,day,false,"""451""","""Cliff Blau""","""Cliff Blau""",2014/10/08 4:46PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,0,zacht101,harrs101,,,,
PHA192209302,"""version 7RS(19) of 07/07/92""",WS1,PHA,1922/09/30,PHI11,2,0:00PM,day,false,"""451""","""Cliff Blau""","""Cliff Blau""",2014/10/08 7:44PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,87,0,romme101,franr101,,,,
CIN192204120,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/04/12,CIN07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/04/27 3:10PM,klemb901,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,27000,alexg102,rixee101,,,,
CIN192204130,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/04/13,CIN07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/04/27 3:22PM,sentp101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3300,aldrv101,luqud101,,,,
CIN192204150,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/04/15,CIN07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/04/29 3:38PM,klemb901,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,106,4400,donop102,cheev101,,,,
CIN192204160,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/04/16,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/05 2:50PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,14000,coopw101,rixee101,,,,
CIN192204170,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/04/17,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/08 8:47PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,84,1442,morrj105,luqud101,,,,
CIN192204180,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/04/18,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/08 8:54PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,1000,carlh101,markc101,hamie101,,,
CIN192204230,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/04/23,CIN07,0,0:00PM,day,false,,"""Fischthal""","""Fischthal""",2015/02/02 9:42PM,quige901,morac102,(none),emslb101,park,none,0,unknown,-1,unknown,unknown,unknown,102,8810,nortl101,gillj103,pfefj101,,,
CIN192204240,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/04/24,CIN07,0,0:00PM,day,false,"""Swope""","""Fischthal""","""Fischthal""",2015/02/02 11:42PM,morac102,quige901,(none),emslb101,park,none,0,unknown,-1,unknown,none,sunny,109,1700,pertb101,donop102,barfc101,,,
CIN192204260,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/04/26,CIN07,0,0:00PM,day,false,"""Swope""","""Fischthal""","""Fischthal""",2015/02/03 8:35AM,quige901,morac102,(none),emslb101,park,none,0,unknown,-1,unknown,unknown,cloudy,91,1000,rixee101,walkr102,,,,
CIN192204300,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/04/30,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/10 10:37AM,mccob104,riglc901,(none),pfirc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,10500,donop102,glazw101,,,,
CIN192205010,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/05/01,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/10 10:44AM,riglc901,pfirc901,(none),mccob104,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,2400,adamb104,luqud101,hamie101,,,
CIN192205020,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/05/02,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/10 10:52AM,pfirc901,mccob104,(none),riglc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,1843,coucj101,carlh101,,,,
CIN192205090,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/05/09,CIN07,0,0:00PM,day,false,"""Swope""","""Fischthal""","""Fischthal""",2015/02/04 11:30PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,95,2507,donop102,marqr102,,,,
CIN192205100,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/05/10,CIN07,0,0:00PM,day,false,"""Swope""","""Fischthal""","""Fischthal""",2015/02/05 8:14AM,morac102,quige901,(none),(none),park,none,0,unknown,-1,wet,unknown,cloudy,124,1340,filld101,luqud101,,,,
CIN192205110,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/05/11,CIN07,0,0:00PM,day,false,"""Swope""","""Fischthal""","""Fischthal""",2015/02/05 10:35AM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,122,1500,rixee101,oescj101,,,,
CIN192205120,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/05/12,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1997/11/19 10:34AM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,2000,markc101,smits102,,,,
CIN192205130,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/05/13,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1997/11/19 2:29PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,4000,donop102,shrih101,,,,
CIN192205140,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/05/14,CIN07,0,0:00PM,day,false,"""98,493""","""DWV/Smith""","""DWV/Smith""",1997/11/19 4:23PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,12000,ruetd101,luqud101,mamaa101,,,
CIN192205150,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/05/15,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/04/09 3:52PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,96,1600,rixee101,cadol101,,,,
CIN192205170,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/05/17,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/04/10 1:44PM,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,87,1900,donop102,smitg104,,,,
CIN192205190,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/05/19,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/04/10 4:05PM,pfirc901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,91,1548,coucj101,ringj101,,,,
CIN192205200,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/05/20,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/04/10 7:46PM,klemb901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,133,3195,luqud101,meadl101,,,,
CIN192205210,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/05/21,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1997/11/20 8:55AM,mccob104,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,30000,donop102,barnj102,,,,
CIN192205220,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/05/22,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1997/11/20 2:58PM,riglc901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,7500,rixee101,nehfa101,,,,
CIN192205230,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/05/23,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1997/11/20 3:44PM,sentp101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,6000,coucj101,shear102,,,,
CIN192205240,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/05/24,CIN07,0,0:00PM,day,false,"""98,493""","""DWV/Smith""","""DWV/Smith""",1997/11/21 12:57PM,mccob104,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,7000,dougp101,luqud101,,,,
CIN192205250,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/25,CIN07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/05 9:11AM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,81,8000,,,,,,
CIN192205261,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/26,CIN07,1,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/05 9:25AM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,cheev101,rixee101,,,,
CIN192205262,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/26,CIN07,2,0:00PM,day,false,"""127,493""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2001/05/05 2:23PM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,keckc101,aldrv101,,,,
CIN192205271,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/27,CIN07,1,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/05 2:43PM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,gillj103,jonep101,,,,
CIN192205272,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/27,CIN07,2,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/05 2:52PM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10000,markc101,osbot101,,,,
CIN192205280,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/05/28,CIN07,0,0:00PM,day,false,"""127""","""Tom Ruane""","""Tom Ruane""",2006/01/02 2:52PM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,129,18000,cheev101,luqud101,,,,
CIN192206250,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/06/25,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/02 3:16PM,wilsf901,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,11000,coucj101,carlh101,,,,
CIN192207021,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/07/02,CIN07,1,0:00,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/12 4:00PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,105,0,pfefj101,keckc101,,,,
CIN192207022,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/07/02,CIN07,2,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/13 12:04PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,106,18155,pertb101,luqud101,,,,
CIN192207070,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/07/07,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/13 3:23PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,94,1508,meadl101,luqud101,,,,
CIN192207081,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/07/08,CIN07,1,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/13 7:45PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,100,0,donop102,weinl101,,,,
CIN192207082,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/07/08,CIN07,2,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/14 8:37AM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,89,4989,coucj101,singj101,,,,
CIN192207090,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/07/09,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/14 1:14PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,117,7467,rixee101,hubbb101,,,,
CIN192207100,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/07/10,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/14 7:58PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,113,1841,gillj103,pintl101,,,,
CIN192207110,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/07/11,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/18 10:33PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,2500,luqud101,ruetd101,,,,
CIN192207120,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/07/12,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/19 11:12AM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,86,4000,donop102,grimb101,,,,
CIN192207130,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/07/13,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/19 4:59PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,3800,vancd101,coucj101,smits102,,,
CIN192207140,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/07/14,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/19 8:40PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,3500,rixee101,cadol101,,,,
CIN192207150,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/07/15,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/15 8:39AM,sentp101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,113,4972,luqud101,mcnat101,,,,
CIN192207160,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/07/16,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/15 1:40PM,mccob104,sentp101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,130,11750,marqr102,donop102,,,,
CIN192207170,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/07/17,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/15 4:20PM,sentp101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,135,2187,keckc101,mcquh101,,,,
CIN192207180,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/07/18,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/15 7:21PM,mccob104,sentp101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,93,2400,rixee101,oescj101,,,,
CIN192207190,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/07/19,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/20 7:58PM,riglc901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,5000,nehfa101,luqud101,,,,
CIN192207200,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/07/20,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/21 10:48AM,mccob104,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,9000,ryanr101,donop102,,,,
CIN192207210,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/07/21,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/21 5:39PM,riglc901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,6000,coucj101,tonef101,,,,
CIN192207220,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/07/22,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/21 8:56PM,mccob104,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,12000,rixee101,ryanr101,,,,
CIN192207230,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/07/23,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/16 11:10AM,riglc901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,110,22655,ryanr101,luqud101,,,,
CIN192208130,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/08/13,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/15 11:10AM,riglc901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,12600,luqud101,hamie101,,,,
CIN192208150,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/08/15,CIN07,0,0:00PM,day,false,"""286""","""286""","""Comly""",2013/07/20 8:00PM,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,89,3000,donop102,meadl101,,,,
CIN192208160,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/08/16,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/16 3:44PM,klemb901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,95,2500,rixee101,smitg104,,,,
CIN192208170,"""version 7RS(19) of 07/07/92""",PHI,CIN,1922/08/17,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/16 7:49PM,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,rain,overcast,88,2050,hubbb101,coucj101,,,,
CIN192208190,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/08/19,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/29 9:20AM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,5000,luqud101,ruetd101,,,,
CIN192208201,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/08/20,CIN07,1,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/29 9:03PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,0,donop102,grimb101,,,,
CIN192208202,"""version 7RS(19) of 07/07/92""",BRO,CIN,1922/08/20,CIN07,2,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/29 9:30PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,20000,rixee101,cadol101,,,,
CIN192208220,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/08/22,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/29 10:31PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,121,8000,mcquh101,coucj101,,,,
CIN192208240,"""version 7RS(19) of 07/07/92""",NY1,CIN,1922/08/24,CIN07,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/30 9:07AM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,5000,barnj102,luqud101,,,,
CIN192208261,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/08/26,CIN07,1,0:00,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/17 1:14PM,mccob104,odayh101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,117,0,rixee101,hulih101,,,,
CIN192208262,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/08/26,CIN07,2,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/17 3:59PM,odayh101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,86,5800,donop102,oescj101,,,,
CIN192208271,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/08/27,CIN07,1,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/17 7:43PM,mccob104,odayh101,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,96,0,coucj101,marqr102,,,,
CIN192208272,"""version 7RS(19) of 07/07/92""",BSN,CIN,1922/08/27,CIN07,2,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/18 12:28PM,odayh101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,111,16886,luqud101,oescj101,,,,
CIN192208300,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/08/30,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/18 6:47PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,91,3600,glazw101,rixee101,,,,
CIN192209030,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/03,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/18 3:41PM,odayh101,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,130,9218,nortl101,rixee101,,,,
CIN192209041,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/09/04,CIN07,1,0:00PM,day,false,"""137""","""Tom Ruane""","""Tom Ruane""",2006/02/02 9:36AM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,96,2700,coucj101,kauft101,,,,
CIN192209042,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/09/04,CIN07,2,0:00PM,day,false,"""137""","""Tom Ruane""","""Tom Ruane""",2006/02/02 9:36AM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,8300,keckc101,aldrv101,,,,
CIN192209050,"""version 7RS(19) of 07/07/92""",CHN,CIN,1922/09/05,CIN07,0,0:00PM,day,false,"""137""","""Tom Ruane""","""Tom Ruane""",2006/02/02 9:36AM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2250,osbot101,luqud101,,,,
CIN192209060,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/06,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/18 7:44PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,115,2718,donop102,sherb101,,,,
CIN192209070,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/07,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/19 2:13PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,103,3215,rixee101,nortl101,,,,
CIN192209080,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/08,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/19 7:47PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,98,3304,pfefj101,coucj101,,,,
CIN192209090,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/09,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/20 3:18PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,139,5083,selle101,keckc101,sherb101,,,
CIN192209100,"""version 7RS(19) of 07/07/92""",SLN,CIN,1922/09/10,CIN07,0,0:00PM,day,false,"""493""","""Cliff Blau""","""Cliff Blau""",2015/02/20 8:17PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,136,10832,donop102,pertb101,coucj101,,,
CIN192209300,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/09/30,CIN07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/20 9:36AM,quige901,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,133,6600,,,,,,
CIN192210011,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/10/01,CIN07,1,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/20 9:46AM,hartb901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,markc101,coopw101,,,,
CIN192210012,"""version 7RS(19) of 07/07/92""",PIT,CIN,1922/10/01,CIN07,2,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/20 9:53AM,quige901,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,22882,rixee101,glazw101,,,,
SLN192204120,"""version 7RS(19) of 07/07/92""",PIT,SLN,1922/04/12,STL07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamorueaux""",2001/06/04 6:50PM,morac102,quige901,(none),emslb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,18000,sherb101,coopw101,,,,
SLN192204130,"""version 7RS(19) of 07/07/92""",PIT,SLN,1922/04/13,STL07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/04 7:03PM,quige901,emslb101,(none),morac102,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,6000,doakb101,glazw101,barfc101,,,
SLN192204150,"""version 7RS(19) of 07/07/92""",PIT,SLN,1922/04/15,STL07,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/06/05 2:33PM,emslb101,morac102,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,14000,hainj101,adamb104,,,,
SLN192204160,"""version 7RS(19) of 07/07/92""",CHN,SLN,1922/04/16,STL07,0,0:00PM,day,false,"""111,102,208""","""Dick Cramer""","""Dick Cramer""",2022/03/27 11:00AM,sentp101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,25000,sherb101,jonep101,,,,
SLN192204170,"""version 7RS(19) of 07/07/92""",CHN,SLN,1922/04/17,STL07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/04/29 3:44PM,klemb901,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5000,marts102,barfc101,keenv101,,,
SLN192204180,"""version 7RS(19) of 07/07/92""",CHN,SLN,1922/04/18,STL07,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/04/29 3:54PM,sentp101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,128,3000,aldrv101,bailb101,freeb101,,,
SLN192205030,"""version 7RS(19) of 07/07/92""",CIN,SLN,1922/05/03,STL07,0,0:00PM,day,false,"""102""","""D Lamoureaux""","""D Lamoureaux""",2001/04/17 12:53PM,mccob104,riglc901,(none),pfirc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2000,doakb101,markc101,nortl101,,,
