game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP_x,away_OBP_x,home_OBP_y,away_OBP_y
PIT202407190,2024-07-19,PIT,PHI,3,3,3.38,4.09,660.0502267315369,412.2899901216241,CHA,PHI,0.1,0.6,0.306,0.319,0.306,0.319
WAS202407190,2024-07-19,WAS,CIN,0,0,5.62,4.84,1025.9779093655509,647.9323389925676,MIL,CIN,0.6,0.2,0.309,0.298,0.309,0.298
LAN202407190,2024-07-19,LAN,BOS,0,0,3.19,4.06,3185.671339406629,4170.326282177437,DET,BOS,0.9,0.3,0.33,0.317,0.33,0.317
TEX202407190,2024-07-19,TEX,BAL,0,4,3.8,2.92,368.5990384284446,1968.7690954443951,HOU,BAL,0.4,0.6,0.31,0.316,0.31,0.316
NYA202407190,2024-07-19,NYA,TBA,0,0,3.41,3.59,272.81937803481173,1638.0556824552712,BAL,TBA,0.3,0.5,0.337,0.301,0.337,0.301
KCA202407190,2024-07-19,KCA,CHA,1,0,3.35,4.95,2008.0645584325655,663.9206411727051,BOS,CHA,0.3,0.3,0.319,0.273,0.319,0.273
CLE202407190,2024-07-19,CLE,SDN,0,0,3.47,4.91,1529.408250521614,3267.492473719747,TBA,SDN,0.6,0.1,0.317,0.33,0.317,0.33
TOR202407190,2024-07-19,TOR,DET,0,0,4.16,3.17,3036.6167095848677,332.4198044988213,ARI,DET,1.3,0.3,0.314,0.299,0.314,0.299
COL202407190,2024-07-19,COL,SFN,0,0,4.5,2.82,2618.595617996944,1524.5101947303656,NYN,SFN,0.2,0.6,0.332,0.304,0.332,0.304
CHN202407190,2024-07-19,CHN,ARI,0,0,3.07,4.24,422.4920912040455,2336.6124175783,SLN,ARI,0.8,0.6,0.302,0.328,0.302,0.328
MIA202407190,2024-07-19,MIA,NYN,0,0,4.08,3.47,1534.6263109130673,1756.5620451799746,CIN,NYN,0.7,0.0,0.308,0.317,0.308,0.317
SEA202407190,2024-07-19,SEA,HOU,0,0,3.64,3.49,1575.276973597757,3039.1839825945185,ANA,HOU,0.0,0.4,0.307,0.317,0.307,0.317
OAK202407200,2024-07-20,OAK,ANA,3,0,4.58,3.99,1e-06,1e-06,OAK,OAK,0.6,0.2,0.3,0.301,0.3,0.301
SEA202407200,2024-07-20,SEA,HOU,0,0,4.88,2.23,1e-06,1e-06,SEA,SEA,0.0,0.3,0.307,0.317,0.307,0.317
PIT202407200,2024-07-20,PIT,PHI,0,0,,3.32,1e-06,1e-06,PIT,PIT,0.4,0.9,0.306,0.319,0.306,0.319
LAN202407200,2024-07-20,LAN,BOS,0,0,1.93,3.13,1e-06,1e-06,LAN,LAN,0.9,0.3,0.33,0.317,0.33,0.317
CHN202407200,2024-07-20,CHN,ARI,0,0,5.92,3.65,1e-06,1e-06,CHN,CHN,0.8,0.6,0.302,0.328,0.302,0.328
ATL202407202,2024-07-20,ATL,SLN,1,1,6.52,3.84,1e-06,1e-06,ATL,ATL,0.6,0.2,0.313,0.309,0.313,0.309
TEX202407200,2024-07-20,TEX,BAL,0,0,3.95,3.86,1e-06,1e-06,TEX,TEX,0.3,0.9,0.31,0.316,0.31,0.316
MIN202407200,2024-07-20,MIN,MIL,0,0,5.09,2.69,2544.035408277149,476.3851219130703,SFN,MIL,0.5,0.2,0.328,0.333,0.328,0.333
KCA202407200,2024-07-20,KCA,CHA,3,0,3.71,4.49,1e-06,1e-06,KCA,KCA,0.4,0.3,0.319,0.273,0.319,0.273
ATL202407201,2024-07-20,ATL,SLN,0,0,3.67,4.19,3037.495642889967,751.930362209131,SDN,SLN,0.7,0.3,0.313,0.309,0.313,0.309
CLE202407200,2024-07-20,CLE,SDN,0,0,4.86,3.47,1e-06,1e-06,CLE,CLE,0.5,0.0,0.317,0.33,0.317,0.33
MIA202407200,2024-07-20,MIA,NYN,0,0,6.53,3.91,1e-06,1e-06,MIA,MIA,0.5,0.0,0.308,0.317,0.308,0.317
TOR202407200,2024-07-20,TOR,DET,0,0,4.05,3.61,1e-06,1e-06,TOR,TOR,1.3,0.3,0.314,0.299,0.314,0.299
WAS202407200,2024-07-20,WAS,CIN,2,2,2.6,5.59,1e-06,1e-06,WAS,WAS,0.6,0.1,0.309,0.298,0.309,0.298
COL202407200,2024-07-20,COL,SFN,2,0,5.24,3.47,1e-06,1e-06,COL,COL,0.2,0.6,0.332,0.304,0.332,0.304
NYA202407200,2024-07-20,NYA,TBA,0,0,3.77,4.11,1e-06,1e-06,NYA,NYA,0.3,0.5,0.337,0.301,0.337,0.301
KCA202407210,2024-07-21,KCA,CHA,0,0,3.0,5.86,1e-06,1e-06,KCA,KCA,0.6,0.3,0.319,0.273,0.319,0.273
TEX202407210,2024-07-21,TEX,BAL,0,0,4.28,4.1,1e-06,1e-06,TEX,TEX,0.3,0.9,0.31,0.316,0.31,0.316
MIA202407210,2024-07-21,MIA,NYN,0,0,4.35,4.56,1e-06,1e-06,MIA,MIA,0.5,0.0,0.308,0.317,0.308,0.317
WAS202407210,2024-07-21,WAS,CIN,0,0,4.22,4.38,1e-06,1e-06,WAS,WAS,0.8,0.3,0.309,0.298,0.309,0.298
COL202407210,2024-07-21,COL,SFN,0,1,4.49,4.75,1e-06,1e-06,COL,COL,0.3,0.6,0.332,0.304,0.332,0.304
CLE202407210,2024-07-21,CLE,SDN,0,0,3.81,2.95,1e-06,1e-06,CLE,CLE,0.5,0.0,0.317,0.33,0.317,0.33
OAK202407210,2024-07-21,OAK,ANA,0,0,3.36,4.88,1e-06,1e-06,OAK,OAK,0.8,0.1,0.3,0.301,0.3,0.301
PIT202407210,2024-07-21,PIT,PHI,0,0,4.54,6.87,1e-06,1e-06,PIT,PIT,0.3,0.5,0.306,0.319,0.306,0.319
SEA202407210,2024-07-21,SEA,HOU,0,0,2.89,2.8,1e-06,1e-06,SEA,SEA,0.0,0.3,0.307,0.317,0.307,0.317
LAN202407210,2024-07-21,LAN,BOS,2,2,4.4,4.36,1e-06,1e-06,LAN,LAN,0.9,0.3,0.33,0.317,0.33,0.317
CHN202407210,2024-07-21,CHN,ARI,0,0,4.1,3.92,1e-06,1e-06,CHN,CHN,0.7,0.6,0.302,0.328,0.302,0.328
TOR202407210,2024-07-21,TOR,DET,1,0,3.83,4.76,1e-06,1e-06,TOR,TOR,1.3,0.3,0.314,0.299,0.314,0.299
MIN202407210,2024-07-21,MIN,MIL,0,0,2.03,2.47,1e-06,1e-06,MIN,MIN,0.2,0.2,0.328,0.333,0.328,0.333
ATL202407210,2024-07-21,ATL,SLN,0,0,3.35,5.35,1e-06,1e-06,ATL,ATL,0.7,0.1,0.313,0.309,0.313,0.309
NYA202407210,2024-07-21,NYA,TBA,0,1,4.31,3.75,1e-06,1e-06,NYA,NYA,0.3,0.5,0.337,0.301,0.337,0.301
KCA202407220,2024-07-22,KCA,ARI,0,0,3.14,3.81,1e-06,663.9206411727051,KCA,CHN,0.6,0.6,0.319,0.328,0.319,0.328
COL202407220,2024-07-22,COL,BOS,0,0,6.49,6.5,1e-06,1336.5596902131042,COL,LAN,0.3,0.5,0.332,0.317,0.332,0.317
CLE202407220,2024-07-22,CLE,DET,0,2,5.64,2.39,1e-06,305.2632734150024,CLE,TOR,0.5,0.2,0.317,0.299,0.317,0.299
ATL202407220,2024-07-22,ATL,CIN,0,1,1.99,2.75,1e-06,874.0887985860761,ATL,WAS,0.6,0.3,0.313,0.298,0.313,0.298
TEX202407220,2024-07-22,TEX,CHA,0,1,5.4,5.71,1e-06,738.3603208647532,TEX,KCA,0.3,0.3,0.31,0.273,0.31,0.273
NYA202407220,2024-07-22,NYA,TBA,0,0,3.96,3.63,1e-06,1e-06,NYA,NYA,0.1,0.5,0.337,0.301,0.337,0.301
CHN202407220,2024-07-22,CHN,MIL,0,0,3.84,3.0,1e-06,571.0232496384983,CHN,MIN,0.2,0.2,0.302,0.333,0.302,0.333
MIA202407220,2024-07-22,MIA,NYN,0,0,6.3,2.9,1e-06,1e-06,MIA,MIA,0.5,0.0,0.308,0.317,0.308,0.317
OAK202407220,2024-07-22,OAK,HOU,0,0,2.86,4.53,1e-06,1089.6592015072615,OAK,SEA,0.7,0.3,0.3,0.317,0.3,0.317
SEA202407220,2024-07-22,SEA,ANA,1,0,3.61,4.88,1e-06,1089.6592015072615,SEA,OAK,0.0,0.1,0.307,0.301,0.307,0.301
LAN202407220,2024-07-22,LAN,SFN,0,0,1.93,3.88,1e-06,1336.5596902131042,LAN,COL,1.1,0.4,0.33,0.304,0.33,0.304
PIT202407220,2024-07-22,PIT,SLN,0,0,3.79,2.85,1e-06,840.3908477621023,PIT,ATL,0.3,0.1,0.306,0.309,0.306,0.309
MIN202407220,2024-07-22,MIN,PHI,0,2,3.98,3.46,1e-06,1195.838861467298,MIN,PIT,0.2,0.5,0.328,0.319,0.328,0.319
WAS202407230,2024-07-23,WAS,SDN,0,0,4.16,4.87,1e-06,490.8851885982564,WAS,CLE,0.8,0.0,0.309,0.33,0.309,0.33
COL202407230,2024-07-23,COL,BOS,0,3,6.94,4.08,1e-06,1e-06,COL,COL,0.3,0.5,0.332,0.317,0.332,0.317
LAN202407230,2024-07-23,LAN,SFN,2,0,3.65,4.1,1e-06,1e-06,LAN,LAN,1.1,0.4,0.33,0.304,0.33,0.304
PIT202407230,2024-07-23,PIT,SLN,0,0,1.96,3.51,1e-06,1e-06,PIT,PIT,0.3,0.1,0.306,0.309,0.306,0.309
KCA202407230,2024-07-23,KCA,ARI,1,3,4.53,6.23,1e-06,1e-06,KCA,KCA,0.6,0.6,0.319,0.328,0.319,0.328
NYA202407230,2024-07-23,NYA,NYN,0,0,3.63,3.75,1e-06,1756.5620451799746,NYA,MIA,0.1,0.0,0.337,0.317,0.337,0.317
MIA202407230,2024-07-23,MIA,BAL,0,1,3.15,3.7,1e-06,1804.0128601780743,MIA,TEX,0.1,0.9,0.308,0.316,0.308,0.316
OAK202407230,2024-07-23,OAK,HOU,2,0,3.41,6.94,1e-06,1e-06,OAK,OAK,0.7,0.3,0.3,0.317,0.3,0.317
SEA202407230,2024-07-23,SEA,ANA,0,0,3.23,3.42,1e-06,1e-06,SEA,SEA,0.1,0.1,0.307,0.301,0.307,0.301
MIN202407230,2024-07-23,MIN,PHI,0,0,3.64,4.42,1e-06,1e-06,MIN,MIN,0.2,0.6,0.328,0.319,0.328,0.319
TEX202407230,2024-07-23,TEX,CHA,1,0,4.47,3.58,1e-06,1e-06,TEX,TEX,0.3,0.4,0.31,0.273,0.31,0.273
TOR202407230,2024-07-23,TOR,TBA,0,0,3.6,5.1,1e-06,550.2922217550002,TOR,NYA,0.9,0.4,0.314,0.301,0.314,0.301
CHN202407230,2024-07-23,CHN,MIL,0,0,3.27,2.98,1e-06,1e-06,CHN,CHN,0.2,0.2,0.302,0.333,0.302,0.333
CLE202407230,2024-07-23,CLE,DET,0,0,1.91,4.68,1e-06,1e-06,CLE,CLE,0.4,0.3,0.317,0.299,0.317,0.299
KCA202407240,2024-07-24,KCA,ARI,0,0,4.92,3.92,1e-06,1e-06,KCA,KCA,0.7,0.9,0.319,0.328,0.319,0.328
ATL202407240,2024-07-24,ATL,CIN,1,4,15.26,3.35,1e-06,1e-06,ATL,ATL,0.6,0.3,0.313,0.298,0.313,0.298
WAS202407240,2024-07-24,WAS,SDN,3,0,4.29,4.91,1e-06,1e-06,WAS,WAS,0.8,0.0,0.309,0.33,0.309,0.33
PIT202407240,2024-07-24,PIT,SLN,0,0,4.53,4.4,1e-06,1e-06,PIT,PIT,0.3,0.1,0.306,0.309,0.306,0.309
CHN202407240,2024-07-24,CHN,MIL,1,1,4.1,2.69,1e-06,1e-06,CHN,CHN,0.2,0.2,0.302,0.333,0.302,0.333
COL202407240,2024-07-24,COL,BOS,3,0,4.98,4.14,1e-06,1e-06,COL,COL,0.3,0.6,0.332,0.317,0.332,0.317
LAN202407240,2024-07-24,LAN,SFN,1,0,3.49,4.7,1e-06,1e-06,LAN,LAN,1.2,0.4,0.33,0.304,0.33,0.304
CLE202407240,2024-07-24,CLE,DET,0,1,1.57,3.59,1e-06,1e-06,CLE,CLE,0.4,0.3,0.317,0.299,0.317,0.299
SEA202407240,2024-07-24,SEA,ANA,0,0,4.91,2.84,1e-06,1e-06,SEA,SEA,0.1,0.1,0.307,0.301,0.307,0.301
TEX202407240,2024-07-24,TEX,CHA,1,0,3.8,4.95,1e-06,1e-06,TEX,TEX,0.2,0.3,0.31,0.273,0.31,0.273
OAK202407240,2024-07-24,OAK,HOU,1,1,4.38,3.49,1e-06,1e-06,OAK,OAK,0.9,0.3,0.3,0.317,0.3,0.317
TOR202407240,2024-07-24,TOR,TBA,1,0,3.59,1.95,1e-06,1e-06,TOR,TOR,0.8,0.4,0.314,0.301,0.314,0.301
NYA202407240,2024-07-24,NYA,NYN,1,0,3.41,4.34,1e-06,1e-06,NYA,NYA,0.1,0.0,0.337,0.317,0.337,0.317
MIA202407240,2024-07-24,MIA,BAL,0,0,5.07,3.02,1e-06,1e-06,MIA,MIA,0.1,1.0,0.308,0.316,0.308,0.316
MIN202407240,2024-07-24,MIN,PHI,0,0,3.64,4.42,1e-06,1e-06,MIN,MIN,0.2,0.6,0.328,0.319,0.328,0.319
TEX202407250,2024-07-25,TEX,CHA,0,0,3.95,4.49,1e-06,1e-06,TEX,TEX,0.3,0.2,0.31,0.273,0.31,0.273
TOR202407250,2024-07-25,TOR,TBA,0,1,4.16,4.11,1e-06,1e-06,TOR,TOR,0.7,0.3,0.314,0.301,0.314,0.301
NYN202407250,2024-07-25,NYN,ATL,0,0,3.66,3.67,1e-06,1200.4511584455877,NYA,ATL,0.2,0.1,0.325,0.304,0.325,0.304
LAN202407250,2024-07-25,LAN,SFN,0,0,1.93,2.82,1e-06,1e-06,LAN,LAN,0.9,0.4,0.33,0.304,0.33,0.304
CLE202407250,2024-07-25,CLE,DET,0,0,4.86,10.8,1e-06,1e-06,CLE,CLE,0.4,0.4,0.317,0.299,0.317,0.299
MIA202407250,2024-07-25,MIA,BAL,0,1,3.19,3.15,1e-06,1e-06,MIA,MIA,0.0,1.0,0.308,0.316,0.308,0.316
WAS202407250,2024-07-25,WAS,SDN,0,3,5.62,3.47,1e-06,1e-06,WAS,WAS,1.1,0.0,0.309,0.33,0.309,0.33
ANA202407250,2024-07-25,ANA,OAK,0,2,6.0,6.01,1575.276973597757,592.0809005913671,SEA,OAK,0.4,0.2,0.302,0.303,0.302,0.303
PHI202407260,2024-07-26,PHI,CLE,0,1,3.32,3.81,1582.6741426537678,576.425945012328,MIN,CLE,0.6,0.5,0.33,0.299,0.33,0.299
ANA202407260,2024-07-26,ANA,OAK,4,0,2.84,4.66,1e-06,1e-06,ANA,ANA,0.2,0.4,0.302,0.303,0.302,0.303
CHA202407260,2024-07-26,CHA,SEA,0,8,5.48,3.53,1309.650558347085,2788.668911659839,TEX,SEA,0.2,0.8,0.283,0.315,0.283,0.315
HOU202407260,2024-07-26,HOU,LAN,0,0,2.91,3.53,2629.671879056886,2205.5170699182067,OAK,LAN,1.3,0.5,0.326,0.339,0.326,0.339
TOR202407260,2024-07-26,TOR,TEX,3,1,3.21,3.86,1e-06,1953.690097165916,TOR,TEX,0.7,0.7,0.314,0.301,0.314,0.301
SLN202407260,2024-07-26,SLN,WAS,0,0,3.51,4.36,898.8824563980571,1142.2462660488457,PIT,WAS,1.2,0.2,0.315,0.308,0.315,0.308
ARI202407260,2024-07-26,ARI,PIT,0,2,3.65,3.38,1686.0572513450418,2938.6428184476895,KCA,PIT,0.3,0.1,0.347,0.297,0.347,0.297
DET202407260,2024-07-26,DET,MIN,0,2,4.76,4.08,145.52553501827433,872.516450655481,CLE,MIN,0.6,0.2,0.303,0.303,0.303,0.303
NYN202407260,2024-07-26,NYN,ATL,0,0,3.38,4.19,1e-06,1e-06,NYN,NYN,0.2,0.1,0.325,0.304,0.325,0.304
KCA202407260,2024-07-26,KCA,CHN,0,0,3.71,5.92,1e-06,663.9206411727051,KCA,CHN,0.6,0.5,0.319,0.331,0.319,0.331
MIL202407260,2024-07-26,MIL,MIA,0,3,3.68,4.92,132.54357794550742,2045.0709343750696,CHN,MIA,0.8,0.3,0.317,0.292,0.317,0.292
BOS202407260,2024-07-26,BOS,NYA,1,0,6.5,2.89,2840.9292097018947,306.2037667286439,COL,NYA,1.0,0.7,0.321,0.33,0.321,0.33
BAL202407260,2024-07-26,BAL,SDN,0,0,5.33,2.77,1539.1317139517298,55.02896457567408,MIA,WAS,0.3,0.3,0.313,0.33,0.313,0.33
TBA202407260,2024-07-26,TBA,CIN,0,2,2.15,3.1,1789.459752085548,688.5440708416155,TOR,ATL,0.7,0.7,0.303,0.298,0.303,0.298
SFN202407260,2024-07-26,SFN,COL,1,0,4.56,5.24,559.4406195325591,1524.5101947303656,LAN,COL,0.7,0.2,0.307,0.276,0.307,0.276
SFN202407271,2024-07-27,SFN,COL,0,0,1.91,6.49,1e-06,1e-06,SFN,SFN,0.8,0.2,0.307,0.276,0.307,0.276
KCA202407270,2024-07-27,KCA,CHN,0,2,3.0,6.6,1e-06,1e-06,KCA,KCA,0.5,0.5,0.319,0.331,0.319,0.331
DET202407270,2024-07-27,DET,MIN,1,2,2.39,3.6,1e-06,1e-06,DET,DET,0.6,0.4,0.303,0.303,0.303,0.303
BAL202407270,2024-07-27,BAL,SDN,0,0,4.1,2.95,1e-06,1e-06,BAL,BAL,0.0,0.3,0.313,0.33,0.313,0.33
CHA202407270,2024-07-27,CHA,SEA,0,0,3.3,1.94,1e-06,1e-06,CHA,CHA,0.1,1.6,0.283,0.315,0.283,0.315
SLN202407270,2024-07-27,SLN,WAS,0,0,4.24,4.41,1e-06,1e-06,SLN,SLN,1.2,0.2,0.315,0.308,0.315,0.308
MIL202407270,2024-07-27,MIL,MIA,0,0,2.47,2.18,1e-06,1e-06,MIL,MIL,0.8,0.6,0.317,0.292,0.317,0.292
ARI202407270,2024-07-27,ARI,PIT,1,1,4.71,4.71,1e-06,1e-06,ARI,ARI,0.1,0.3,0.347,0.297,0.347,0.297
ANA202407270,2024-07-27,ANA,OAK,0,3,3.81,4.58,1e-06,1e-06,ANA,ANA,0.6,0.4,0.302,0.303,0.302,0.303
SFN202407272,2024-07-27,SFN,COL,1,0,4.75,8.65,1e-06,1e-06,SFN,SFN,0.8,0.2,0.307,0.276,0.307,0.276
BOS202407270,2024-07-27,BOS,NYA,3,3,5.4,3.14,1e-06,1e-06,BOS,BOS,1.1,0.7,0.321,0.33,0.321,0.33
TBA202407270,2024-07-27,TBA,CIN,0,0,3.63,3.72,1e-06,1e-06,TBA,TBA,0.7,0.9,0.303,0.298,0.303,0.298
NYN202407270,2024-07-27,NYN,ATL,0,0,4.04,3.35,1e-06,1e-06,NYN,NYN,0.1,0.1,0.325,0.304,0.325,0.304
HOU202407270,2024-07-27,HOU,LAN,0,0,3.8,1.93,1e-06,1e-06,HOU,HOU,1.3,0.4,0.326,0.339,0.326,0.339
TOR202407270,2024-07-27,TOR,TEX,4,1,3.83,3.31,1e-06,1e-06,TOR,TOR,1.0,0.8,0.314,0.301,0.314,0.301
PHI202407270,2024-07-27,PHI,CLE,0,0,6.87,5.64,1e-06,1e-06,PHI,PHI,0.5,0.5,0.33,0.299,0.33,0.299
ANA202407280,2024-07-28,ANA,OAK,0,0,4.35,3.41,1e-06,1e-06,ANA,ANA,0.6,0.7,0.302,0.303,0.302,0.303
NYN202407280,2024-07-28,NYN,ATL,0,0,2.9,2.11,1e-06,1e-06,NYN,NYN,0.1,0.1,0.325,0.304,0.325,0.304
TOR202407280,2024-07-28,TOR,TEX,3,0,3.6,5.4,1e-06,1e-06,TOR,TOR,1.3,0.9,0.314,0.301,0.314,0.301
PHI202407280,2024-07-28,PHI,CLE,1,0,4.09,1.92,1e-06,1e-06,PHI,PHI,0.5,0.4,0.33,0.299,0.33,0.299
MIL202407280,2024-07-28,MIL,MIA,2,1,2.69,5.4,1e-06,1e-06,MIL,MIL,0.8,0.6,0.317,0.292,0.317,0.292
KCA202407280,2024-07-28,KCA,CHN,2,0,3.14,3.73,1e-06,1e-06,KCA,KCA,0.5,0.5,0.319,0.331,0.319,0.331
BAL202407280,2024-07-28,BAL,SDN,0,0,4.53,4.87,1e-06,1e-06,BAL,BAL,0.0,0.3,0.313,0.33,0.313,0.33
HOU202407280,2024-07-28,HOU,LAN,0,0,4.53,1.33,1e-06,1e-06,HOU,HOU,0.9,0.4,0.326,0.339,0.326,0.339
SFN202407280,2024-07-28,SFN,COL,1,0,4.3,4.75,1e-06,1e-06,SFN,SFN,0.8,0.2,0.307,0.276,0.307,0.276
TBA202407280,2024-07-28,TBA,CIN,0,0,3.75,4.86,1e-06,1e-06,TBA,TBA,0.7,0.9,0.303,0.298,0.303,0.298
CHA202407280,2024-07-28,CHA,SEA,0,2,3.58,2.94,1e-06,1e-06,CHA,CHA,0.1,1.6,0.283,0.315,0.283,0.315
BOS202407280,2024-07-28,BOS,NYA,0,3,3.12,3.96,1e-06,1e-06,BOS,BOS,1.4,1.0,0.321,0.33,0.321,0.33
SLN202407280,2024-07-28,SLN,WAS,1,0,2.04,3.8,1e-06,1e-06,SLN,SLN,1.2,0.2,0.315,0.308,0.315,0.308
ARI202407280,2024-07-28,ARI,PIT,0,0,2.48,3.79,1e-06,1e-06,ARI,ARI,0.2,0.4,0.347,0.297,0.347,0.297
DET202407280,2024-07-28,DET,MIN,0,0,3.61,3.98,1e-06,1e-06,DET,DET,0.7,0.6,0.303,0.303,0.303,0.303
NYN202407290,2024-07-29,NYN,MIN,0,1,3.75,4.17,1e-06,773.7548030957365,NYN,DET,0.1,0.6,0.325,0.303,0.325,0.303
ARI202407290,2024-07-29,ARI,WAS,0,5,3.92,3.68,1e-06,2043.890455711885,ARI,SLN,0.2,0.1,0.347,0.308,0.347,0.308
BAL202407291,2024-07-29,BAL,TOR,4,0,3.59,4.47,1e-06,537.0332419152472,BAL,TOR,0.0,0.3,0.313,0.313,0.313,0.313
DET202407290,2024-07-29,DET,CLE,0,3,3.59,3.47,1e-06,711.1078712045012,DET,PHI,0.6,0.4,0.303,0.299,0.303,0.299
HOU202407290,2024-07-29,HOU,PIT,0,0,3.8,3.79,1e-06,1630.8590123845936,HOU,ARI,0.4,0.4,0.326,0.297,0.326,0.297
BAL202407292,2024-07-29,BAL,TOR,1,1,5.2,3.3,1e-06,1e-06,BAL,BAL,0.4,0.3,0.313,0.313,0.313,0.313
BOS202407290,2024-07-29,BOS,SEA,0,0,4.14,3.23,1e-06,1365.5064971534737,BOS,CHA,1.4,1.8,0.321,0.315,0.321,0.315
MIL202407290,2024-07-29,MIL,ATL,0,0,4.73,3.13,1e-06,1181.7674036325852,MIL,NYN,1.0,0.0,0.317,0.304,0.317,0.304
CIN202407290,2024-07-29,CIN,CHN,0,0,5.46,3.27,1273.7149085846368,868.1617780403714,TBA,KCA,0.2,0.4,0.311,0.331,0.311,0.331
CHA202407290,2024-07-29,CHA,KCA,1,0,5.86,5.55,1e-06,663.9206411727051,CHA,KCA,0.1,0.3,0.283,0.293,0.283,0.293
PHI202407290,2024-07-29,PHI,NYA,0,1,2.57,3.5,1e-06,435.5953169043613,PHI,BOS,0.6,1.3,0.33,0.33,0.33,0.33
SLN202407290,2024-07-29,SLN,TEX,0,0,3.78,3.8,1e-06,1062.9448026030143,SLN,TOR,1.3,0.8,0.315,0.301,0.315,0.301
PHI202407300,2024-07-30,PHI,NYA,1,1,2.29,3.63,1e-06,1e-06,PHI,PHI,0.4,1.2,0.33,0.33,0.33,0.33
TBA202407300,2024-07-30,TBA,MIA,0,2,5.1,4.35,1e-06,1768.0127004273768,TBA,MIL,0.6,0.7,0.303,0.292,0.303,0.292
SLN202407300,2024-07-30,SLN,TEX,1,0,3.84,3.95,1e-06,1e-06,SLN,SLN,1.3,0.8,0.315,0.301,0.315,0.301
SFN202407300,2024-07-30,SFN,OAK,0,0,4.7,4.38,1e-06,599.2380275896384,SFN,ANA,0.8,0.7,0.307,0.303,0.307,0.303
CIN202407300,2024-07-30,CIN,CHN,2,0,3.1,3.07,1e-06,1e-06,CIN,CIN,0.2,0.3,0.311,0.331,0.311,0.331
ARI202407300,2024-07-30,ARI,WAS,2,0,4.24,5.62,1e-06,1e-06,ARI,ARI,0.2,0.6,0.347,0.308,0.347,0.308
MIL202407300,2024-07-30,MIL,ATL,0,0,3.77,6.52,1e-06,1e-06,MIL,MIL,1.0,0.0,0.317,0.304,0.317,0.304
ANA202407300,2024-07-30,ANA,COL,2,2,3.26,4.5,1e-06,599.2380275896384,ANA,SFN,0.6,0.2,0.302,0.276,0.302,0.276
BOS202407300,2024-07-30,BOS,SEA,0,1,4.4,3.64,1e-06,1e-06,BOS,BOS,1.2,1.8,0.321,0.315,0.321,0.315
DET202407300,2024-07-30,DET,CLE,0,0,3.61,4.86,1e-06,1e-06,DET,DET,0.6,0.7,0.303,0.299,0.303,0.299
SDN202407300,2024-07-30,SDN,LAN,0,5,2.77,1.76,3688.2820605993606,2092.675240202723,BAL,HOU,0.5,0.4,0.315,0.339,0.315,0.339
NYN202407300,2024-07-30,NYN,MIN,0,0,3.47,4.9,1e-06,1e-06,NYN,NYN,0.1,0.6,0.325,0.303,0.325,0.303
CHA202407300,2024-07-30,CHA,KCA,1,0,3.75,3.35,1e-06,1e-06,CHA,CHA,0.2,0.3,0.283,0.293,0.283,0.293
HOU202407300,2024-07-30,HOU,PIT,0,0,3.49,4.43,1e-06,1e-06,HOU,HOU,0.4,0.4,0.326,0.297,0.326,0.297
BAL202407300,2024-07-30,BAL,TOR,1,0,2.92,4.16,1e-06,1e-06,BAL,BAL,0.5,0.4,0.313,0.313,0.313,0.313
MIL202407310,2024-07-31,MIL,ATL,2,0,2.47,3.67,1e-06,1e-06,MIL,MIL,1.0,0.0,0.317,0.304,0.317,0.304
TBA202407310,2024-07-31,TBA,MIA,1,0,4.11,6.53,1e-06,1e-06,TBA,TBA,0.6,0.8,0.303,0.292,0.303,0.292
PHI202407310,2024-07-31,PHI,NYA,0,0,3.32,3.77,1e-06,1e-06,PHI,PHI,0.5,1.2,0.33,0.33,0.33,0.33
CHA202407310,2024-07-31,CHA,KCA,0,1,5.48,3.71,1e-06,1e-06,CHA,CHA,0.3,0.3,0.283,0.293,0.283,0.293
ANA202407310,2024-07-31,ANA,COL,0,1,2.84,5.24,1e-06,1e-06,ANA,ANA,0.8,0.4,0.302,0.276,0.302,0.276
BAL202407310,2024-07-31,BAL,TOR,2,0,3.86,8.31,1e-06,1e-06,BAL,BAL,0.6,0.4,0.313,0.313,0.313,0.313
NYN202407310,2024-07-31,NYN,MIN,0,0,3.91,4.08,1e-06,1e-06,NYN,NYN,0.0,0.5,0.325,0.303,0.325,0.303
SFN202407310,2024-07-31,SFN,OAK,0,0,3.47,6.01,1e-06,1e-06,SFN,SFN,0.8,0.5,0.307,0.303,0.307,0.303
HOU202407310,2024-07-31,HOU,PIT,0,0,2.91,3.16,1e-06,1e-06,HOU,HOU,0.4,0.4,0.326,0.297,0.326,0.297
SLN202407310,2024-07-31,SLN,TEX,0,0,1.96,4.28,1e-06,1e-06,SLN,SLN,1.4,0.6,0.315,0.301,0.315,0.301
SDN202407310,2024-07-31,SDN,LAN,0,0,3.47,4.5,1e-06,1e-06,SDN,SDN,0.3,0.9,0.315,0.339,0.315,0.339
BOS202407310,2024-07-31,BOS,SEA,1,0,3.97,4.66,1e-06,1e-06,BOS,BOS,0.9,1.8,0.321,0.315,0.321,0.315
ARI202407310,2024-07-31,ARI,WAS,0,0,3.65,3.9,1e-06,1e-06,ARI,ARI,0.4,0.6,0.347,0.308,0.347,0.308
